group,MAR08426,MAR03816,MAR11305,MAR04574B,MAR04650,MAR04574F,MAR04646,MAR04649,MAR04648,MAR04302,MAR02027F,MAR08779,MAR08582,MAR07702F,MAR02027B,MAR07702B,MAR04777,MAR04518,MAR07703,MAR07706,MAR01649,MAR04789,MAR00649,MAR00648,MAR04776,MAR04284,MAR04788,MAR04791,MAR03829F,MAR03989,MAR04091,MAR03778,MAR03903,MAR08743F,MAR08587,MAR03940,MAR03765,MAR04652B,MAR04652F,MAR04323,MAR04792B,MAR04519,MAR06725B,MAR03829B,MAR08755,MAR06603F,MAR06602B,MAR04520,MAR04087,MAR08416,MAR03807B,MAR04089,MAR03263F,MAR06768,MAR00622,MAR04693F,MAR06780,MAR06603B,MAR01616B,MAR03807F,MAR04410F,MAR08589,MAR03747,MAR04690,MAR03845F,MAR03777,MAR08539,MAR04582B,MAR06725F,MAR08684F,MAR03883,MAR03263B,MAR08743B,MAR04408F,MAR06602F,MAR03744,MAR03827B,MAR08607,MAR09802,MAR01616F,MAR04406,MAR03892,MAR04693B,MAR06923,MAR03827F,MAR04034,MAR03912B,MAR04410B,MAR04330F,MAR03845B,MAR03890,MAR03912F,MAR03831,MAR04260,MAR04808,MAR04582F,MAR04792F,MAR04194,MAR04408B,MAR04300,MAR08684B,MAR04174,MAR04330B,MAR04046,MAR12742B,MAR04807F,MAR04807B,MAR04783B,MAR04783F,MAR12751B,MAR13004F,MAR12751F,MAR12742F,MAR13004B
Almond,11.857195235396077,11.857195235396077,9942.077087096277,-1.9220841621364246,45.85502917505927,1.9220841621364246,45.85502917505927,45.85502917505927,45.85502917505927,-7.82567408201747,-7.82567408201747,652.8347555423665,-346.19256159953767,652.8347555423665,7.82567408201747,-652.8347555423665,-19.0157804283238,-70.80348298240531,-652.8347555423665,-652.8347555423665,-19.0157804283238,-599.7907821523701,14.022683222462684,-14.022683222462684,-19.0157804283238,26.94642585432886,597.5196828662996,597.5196828662996,-6.0587151186682116,-1820.5599466103808,25.424880033879017,-159.43942948255292,148.34818206441017,7.476826943342563,-1820.5599466103808,-143.44252014259982,-181.07662508167203,-7.476826943342563,7.476826943342563,92.2562865531506,32.47564662311357,-78.6400119129803,270.04527574340915,6.0587151186682116,-78.6400119129803,20.508954821264783,-20.508954821264783,-78.6400119129803,25.424880033879017,164.2812003953809,208.41954235291973,25.424880033879017,20.508954821264783,-126.60275560080927,102.87106803101388,-179.0210997166377,-126.60275560080927,-20.508954821264783,270.04527574340915,-208.41954235291973,-18.181017240473885,-1820.5599466103808,-247.71640431940781,179.0210997166377,32.47564662311357,-159.43942948255292,-143.44252014259982,-70.96119208610696,-270.04527574340915,-191.27072812194572,84.43061247113313,-20.508954821264783,-7.476826943342563,-18.181017240473885,20.508954821264783,-247.71640431940781,6.0587151186682116,-31.309256142920333,-31.309256142920333,-270.04527574340915,-31.309256142920333,-31.309256142920333,179.0210997166377,-181.07662508167203,-6.0587151186682116,-31.309256142920333,191.27072812194572,18.181017240473885,191.5902080810797,-32.47564662311357,31.309256142920333,-191.27072812194572,170.1424761278549,-31.309256142920333,-31.309256142920333,70.96119208610695,-32.47564662311357,-31.309256142920333,18.181017240473885,-31.309256142920333,191.27072812194572,185.5314929624115,-191.5902080810797,-31.309256142920333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NoAlmond,-76.32871594147221,-76.32871594147221,-3484.604018538865,39.47066049274589,102.86079816670437,-39.47066049274589,102.86079816670437,102.86079816670437,102.86079816670437,-11.91276961788658,-11.91276961788658,680.0613601880241,-521.9332493693513,680.0613601880241,11.91276961788658,-680.0613601880241,-59.20662450456111,-136.47173089134182,-680.0613601880241,-680.0613601880241,-59.20662450456111,-605.4942702138958,-25.09694336878776,25.09694336878776,-59.20662450456111,-106.11758795975528,604.3528246861804,604.3528246861804,53.0839474638156,-1330.8809533336805,44.422173598521894,-236.0420591600912,228.62766542678307,-5.244285218352553,-1330.8809533336805,-283.3265632682181,-465.7984159966931,5.244285218352553,-5.244285218352553,89.9275434179179,2.5448233725555554,-95.00690655957942,397.728919166392,-53.0839474638156,-95.00690655957942,36.47654515713106,-36.47654515713106,-95.00690655957942,44.422173598521894,123.91734722347951,78.54795576187462,44.422173598521894,36.47654515713106,-114.40235589817394,69.09288822746187,-194.49688517742544,-114.40235589817394,-36.47654515713106,397.728919166392,-78.54795576187462,-37.486120421125186,-1330.8809533336805,-469.08065427751274,194.49688517742544,2.5448233725555554,-236.0420591600912,-283.3265632682181,1.6891906341846956,-397.728919166392,-163.46633720316458,78.01477380003132,-36.47654515713106,5.244285218352553,-37.486120421125186,36.47654515713106,-469.08065427751274,-53.0839474638156,22.848704849974215,22.848704849974215,-397.728919166392,22.848704849974215,22.848704849974215,194.49688517742544,-465.7984159966931,53.0839474638156,22.848704849974215,163.46633720316458,37.486120421125186,196.14934625239934,-2.5448233725555554,-22.848704849974215,-163.46633720316458,197.70146187169686,22.848704849974215,22.848704849974215,-1.6891906341847118,-2.5448233725555554,22.848704849974215,37.486120421125186,22.848704849974215,163.46633720316458,249.23329371621497,-196.14934625239934,22.848704849974215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
