group,MAR03831,MAR08416,MAR04690,MAR04174,MAR07703,MAR08779,MAR04302,MAR07706,MAR03903,MAR04284,MAR11305,MAR08582,MAR04649,MAR00622,MAR03940,MAR06780,MAR08539,MAR04650,MAR04646,MAR08426,MAR08589,MAR04648,MAR04520,MAR06768,MAR08587,MAR04091,MAR00649,MAR00648,MAR03989,MAR03816,MAR04519,MAR04323,MAR04087,MAR04089,MAR06923,MAR04518,MAR03778,MAR04789,MAR04777,MAR03765,MAR03883,MAR03744,MAR04791,MAR08755,MAR04300,MAR04776,MAR03747,MAR03777,MAR01649,MAR04260,MAR03890,MAR04788,MAR04808,MAR03892,MAR08607,MAR04046,MAR09802,MAR04034,MAR04406,MAR04194
NoOats,2213.8502393578005,2262.8167367130623,2301.866811740956,2267.6960035700877,1029.3342042992945,1029.3342042992945,75.48595192104807,1029.3342042992945,2078.3871493460215,4233.07561963568,5535.0839217202865,4515.260925332217,493.40385935405044,898.6630837536491,630.5044794633604,1468.5973506507175,630.5044794633604,493.40385935405044,493.40385935405044,422.8412220683011,18277.73088665845,493.40385935405044,473.6290566154404,1468.5973506507175,18277.73088665845,153.0781408294121,384.3813969422016,384.3813969422016,18277.73088665845,422.8412220683011,473.6290566154404,1032.262648334035,153.0781408294121,153.0781408294121,2830.6067280746993,600.6093665623337,1660.2983061584205,5353.269710090865,1261.7695256786808,2830.6067280746993,1071.2620425548535,1887.4879736296643,5322.489301880797,473.6290566154404,1139.618064793194,1261.7695256786808,1887.4879736296643,1660.2983061584205,1261.7695256786808,1139.618064793194,1139.618064793194,5322.489301880797,1139.618064793194,1139.618064793194,1139.618064793194,1139.618064793194,1139.618064793194,1139.618064793194,1139.618064793194,1139.618064793194
Oats,998.0905343925631,1196.2786978834415,1300.2192148290353,1109.859658166911,1043.1544822520088,1043.1544822520088,47.66991933821559,1043.1544822520088,1025.7817276082992,2128.3914087196913,8746.048683097417,1349.2929725112103,540.9971004012076,1229.878025862477,971.7208082349598,1154.7522003004678,971.7208082349598,540.9971004012076,540.9971004012076,704.4012907480228,15849.947332005107,540.9971004012076,611.5493574748746,1154.7522003004678,15849.947332005107,155.13563140945485,426.8358137317758,426.8358137317758,15849.947332005107,704.4012907480228,611.5493574748746,1331.46645057284,155.13563140945485,155.13563140945485,3658.117455873478,598.4116156072595,2366.903737665488,3320.0554638285607,1064.246416637303,3658.117455873478,1330.5902816401456,2728.5770566905435,3323.838102518533,611.5493574748746,1012.6156511289157,1064.246416637303,2728.5770566905435,2366.903737665488,1064.246416637303,1012.6156511289157,1012.6156511289157,3323.838102518533,1012.6156511289157,1012.6156511289157,1012.6156511289157,1012.6156511289157,1012.6156511289157,1012.6156511289157,1012.6156511289157,1012.6156511289157
