Feature,Importance
MAR08779,0.16260488880708393
MAR04302,0.12783957290485853
MAR04789,0.06659392431845942
MAR03890,0.05247163964498113
MAR04690,0.04444668060693526
MAR07703,0.04024542685388084
MAR07706,0.03453591670978901
MAR03883,0.03395369291417309
MAR04323,0.032477608027089815
MAR11305,0.027084738894922907
MAR08539,0.022829549928805266
MAR03940,0.019540651688471737
MAR08587,0.017902385793495772
MAR03989,0.017623522634160997
MAR08589,0.01724680559077672
MAR00622,0.01674959995713437
MAR08426,0.015777626730560837
MAR00648,0.014178771924786969
MAR04284,0.013432128606203969
MAR08755,0.011774200741448686
MAR08416,0.010925874121250173
MAR03831,0.010284634457641214
MAR04519,0.01026071903714891
MAR03816,0.009734605979914164
MAR04788,0.009377280824619185
MAR04087,0.009011551216239965
MAR04091,0.008572237166141743
MAR04791,0.008000665614698114
MAR04089,0.0076354670072126644
MAR03903,0.007522311922908452
MAR06780,0.007442264668546252
MAR04520,0.006874991145452966
MAR08582,0.006712180007896446
MAR04174,0.0066237727502122725
MAR04646,0.005639961114172197
MAR00649,0.005365033332554119
MAR04650,0.00525776819214591
MAR03744,0.005246858257001869
MAR04777,0.005159962831209442
MAR04518,0.0050188407389646006
MAR03777,0.004972937684149044
MAR03765,0.004887770668414747
MAR04649,0.0048407680157722625
MAR06768,0.004767826583452001
MAR06923,0.004430422528096278
MAR04776,0.004318614987565966
MAR03778,0.004201447388053429
MAR04648,0.0035685314466038782
MAR03747,0.0034430979014647904
MAR01649,0.002921622041526439
MAR03892,0.0024690995759404887
MAR08607,0.0024339327893283407
MAR04808,0.00196160615662895
MAR04194,0.0018924109013226276
MAR04034,0.0018655090801358808
MAR04406,0.001850153654448963
MAR04260,0.0015583383881840065
MAR09802,0.0014603606214658538
MAR04046,0.0012257040122943352
MAR04300,0.0009535319112017153
