group,MAR00685,MAR00012,MAR05257,MAR00686,MAR00690,MAR00687,MAR00691,MAR00689,MAR04416,MAR04302,MAR09481,MAR04174,MAR04329,MAR03831,MAR05266,MAR04648,MAR04284,MAR03765,MAR03732,MAR05271,MAR09943,MAR05269,MAR05289,MAR04646,MAR05275,MAR05279,MAR05274,MAR05288,MAR04328,MAR03701,MAR06923,MAR03903,MAR05270,MAR04649,MAR05268,MAR05286,MAR09817,MAR13078,MAR03555,MAR05276,MAR11305,MAR05261,MAR05260,MAR04197,MAR05278,MAR05282,MAR05273,MAR03586,MAR05285,MAR00649,MAR04650,MAR05264,MAR05258,MAR00021,MAR04788,MAR05277,MAR05267,MAR04520,MAR05290,MAR05265,MAR05280,MAR05259,MAR04777,MAR10064,MAR05272,MAR05284,MAR05291,MAR05287,MAR04776,MAR01649,MAR03544,MAR05283,MAR03690,MAR12140,MAR04196,MAR04787,MAR03715,MAR04789,MAR04519,MAR05281,MAR08416,MAR03569,MAR04791,MAR03716,MAR00648,MAR09818,MAR08426,MAR03940,MAR03570,MAR05263,MAR08238,MAR03712,MAR03551,MAR03816,MAR03545,MAR07706,MAR03705,MAR04260,MAR05262,MAR04690,MAR07305,MAR03548,MAR04089,MAR03747,MAR07703,MAR03572,MAR07302,MAR04087,MAR08587,MAR03744,MAR08755,MAR03691,MAR03989,MAR03697,MAR04413,MAR04518,MAR04091,MAR04034,MAR04300,MAR08779,MAR03883,MAR08580,MAR04415,MAR04046,MAR06780,MAR03686,MAR12993,MAR08607,MAR04198,MAR03559,MAR03694,MAR07306,MAR03777,MAR00622,MAR08539,MAR09931,MAR03778,MAR03540,MAR08764,MAR03718,MAR09802,MAR08582,MAR04194,MAR04303,MAR04467,MAR08584,MAR03566,MAR07301,MAR03890,MAR08592,MAR04406,MAR04323,MAR04808,MAR04324,MAR03892,MAR07304,MAR08591,MAR08581,MAR08589,MAR07303,MAR06768
NoWalnut,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,3765.8682432674545,10.168732143289652,1432.8637571660413,474.72292019031585,1221.1107240576744,483.2971722714772,8794.343563485387,298.213140013636,997.6088274629551,909.0594522654026,9170.586336393108,8909.860434166669,9170.586336393108,8906.23785241661,8794.343563485387,298.213140013636,8909.860434166669,8909.860434166669,8909.860434166669,8909.860434166669,1221.1107240576744,10330.637003327476,909.0594522654026,829.6466928759016,8143.143628264044,298.213140013636,8227.070000071335,8909.860434166669,8873.01009583214,8909.860434166669,10330.637003327476,8909.860434166669,3678.757350271869,8909.860434166669,8909.860434166669,1000.2009159724211,8909.860434166669,8909.860434166669,8909.860434166669,9170.586336393108,8909.860434166669,83.71749258463512,298.213140013636,8909.860434166669,8909.860434166669,15566.505412124756,1236.2704627432504,8909.860434166669,8794.343563485387,185.87762056105237,8909.860434166669,8909.860434166669,8909.860434166669,8909.860434166669,660.8943642418025,8908.239948930914,8909.860434166669,8143.143628264044,8909.860434166669,8909.860434166669,660.8943642418025,660.8943642418025,8283.718911639018,8143.143628264044,8283.718911639018,15566.505412124756,1000.2009159724211,824.8085011969027,8195.458630563853,1235.5987758014278,185.87762056105237,8909.860434166669,1039.9935442545013,8195.458630563853,1236.2704627432504,8206.36569412786,83.71749258463512,8909.860434166669,158.4751966360647,352.7650241968898,8206.36569412786,8909.860434166669,7837.588969228959,8207.616989767386,12443.507629668082,158.4751966360647,12041.658701398148,808.7262471711903,8224.95595850856,689.2354446191763,8909.860434166669,1148.7489477247232,5569.067043358896,8241.862289294586,37.12620930849167,970.0732857507793,808.7262471711903,8182.200562638191,5569.067043358896,37.12620930849167,4986.371675461169,970.0732857507793,185.87762056105237,12041.658701398148,4986.371675461169,12443.507629668082,15566.505412124756,194.067695791708,37.12620930849167,689.2354446191763,689.2354446191763,808.7262471711903,507.1632284912864,1611.6634017588976,5410.27009209066,689.2354446191763,753.221361651793,8838.179343071439,2060.638541899777,689.2354446191763,512.4662608704464,8224.95595850856,8241.862289294586,5569.067043358896,829.0572165951551,511.8076310921906,352.7650241968898,15566.505412124756,829.0572165951551,8838.179343071439,5410.27009209066,8182.200562638191,689.2354446191763,1484.4076453755956,689.2354446191763,5714.598489913421,512.4662608704464,6332.070055386001,8207.616989767386,5569.067043358896,689.2354446191763,6332.070055386001,689.2354446191763,510.0713663300198,689.2354446191763,1069.356294674971,689.2354446191763,5569.067043358896,6332.070055386001,6332.070055386001,4986.371675461169,5569.067043358896,753.221361651793
Walnut,35647.320197677174,35647.320197677174,35647.320197677174,35647.320197677174,35647.320197677174,35647.320197677174,35647.320197677174,35647.320197677174,11412.867325912333,5.9426121371743275,1489.7326997042912,748.5487101334925,1122.0853296070109,748.8777465279649,7863.3708233092875,178.28627951756854,981.568559296522,1296.3084340387354,25544.382254995104,7997.754511553833,25544.382254995104,7995.061802482771,7863.3708233092875,178.28627951756854,7997.754511553833,7997.754511553833,7997.754511553833,7997.754511553833,1122.0853296070109,15629.878066732947,1296.3084340387354,895.5541026321832,7337.293335693093,178.28627951756854,7519.420496761078,7997.754511553833,7980.673133715522,7997.754511553833,15629.878066732947,7997.754511553833,12849.036128247073,7997.754511553833,7997.754511553833,1075.741074746507,7997.754511553833,7997.754511553833,7997.754511553833,25544.382254995104,7997.754511553833,60.6387499429246,178.28627951756854,7997.754511553833,7997.754511553833,10846.259002320514,1312.7905703520246,7997.754511553833,7863.3708233092875,195.17575600294848,7997.754511553833,7997.754511553833,7997.754511553833,7997.754511553833,466.78870901420674,7998.29391363986,7997.754511553833,7337.293335693093,7997.754511553833,7997.754511553833,466.78870901420674,466.78870901420674,6150.275775291358,7337.293335693093,6150.275775291358,10846.259002320514,1075.741074746507,691.9955212618657,6052.375309280976,1311.9634053089396,195.17575600294848,7997.754511553833,1176.3701115974577,6052.375309280976,1312.7905703520246,6062.712789796766,60.6387499429246,7997.754511553833,130.94308375397017,238.38785350110734,6062.712789796766,7997.754511553833,5316.787285464838,6030.115359432964,14632.191897830871,130.94308375397017,9584.143256515672,662.6022504492546,6133.552562431021,580.5181659190683,7997.754511553833,1427.749421514746,9168.153900686977,6093.189935929325,62.29628772449304,926.0167062725509,662.6022504492546,6042.165053457518,9168.153900686977,62.29628772449304,8579.054183166822,926.0167062725509,195.17575600294848,9584.143256515672,8579.054183166822,14632.191897830871,10846.259002320514,196.46235935788548,62.29628772449304,580.5181659190683,580.5181659190683,662.6022504492546,415.4685923210286,771.435014979381,8472.209063661967,580.5181659190683,1085.5410027805146,6125.589446984296,2136.3849034377695,580.5181659190683,415.92585524118266,6133.552562431021,6093.189935929325,9168.153900686977,995.3085633029762,398.2272196578,238.38785350110734,10846.259002320514,995.3085633029762,6125.589446984296,8472.209063661967,6042.165053457518,580.5181659190683,526.1406329100871,580.5181659190683,9284.446237848968,415.92585524118266,9628.208144936209,6030.115359432964,9168.153900686977,580.5181659190683,9628.208144936209,580.5181659190683,414.8626525088615,580.5181659190683,1233.5784820461627,580.5181659190683,9168.153900686977,9628.208144936209,9628.208144936209,8579.054183166822,9168.153900686977,1085.5410027805146
