key	MAR03989	MAR08582	MAR08587	MAR08589	MAR04087	MAR04089	MAR04091	MAR04046	MAR04406	MAR04518	MAR04519	MAR04520	MAR04646	MAR04648	MAR04649	MAR04650	MAR04808	MAR08755	MAR04034	MAR04194	MAR03831	MAR03890	MAR03892	MAR09802	MAR03903	MAR04690	MAR06780	MAR03816	MAR04776	MAR04777	MAR08416	MAR08426	MAR08607	MAR03883	MAR04284	MAR04788	MAR04789	MAR04791	MAR07703	MAR03747	MAR03744	MAR03777	MAR03778	MAR06923	MAR03765	MAR03940	MAR06768	MAR08539	MAR04302	MAR04323	MAR04174	MAR04300	MAR07706	MAR08779	MAR00622	MAR00648	MAR00649	MAR04260	MAR01649	MAR11305	MAR04574	MAR06602	MAR06603	MAR03827	MAR03829	MAR04693	MAR03807	MAR03845	MAR04582	MAR04792	MAR07702	MAR06725	MAR03912	MAR08684	MAR04330	MAR04408	MAR04410	MAR04652	MAR08743	MAR01616	MAR02027	MAR03263	MAR04783	MAR04807	MAR12742	MAR12751	MAR13004
4301:P1.Walnut	1995.5314024709664	776.9553578947498	1995.5314024709664	1995.5314024709664	23.10305130944011	23.10305130944011	23.10305130944011	855.5353912406781	855.5353912406781	4.697438418086097	-35.969389393931536	-35.969389393931536	-186.80687191151247	-186.80687191151247	-186.80687191151247	-186.80687191151247	855.5353912406781	-35.969389393931536	855.5353912406781	855.5353912406781	-1350.9824483209707	-855.5353912406781	855.5353912406781	855.5353912406781	-530.1446229948633	-1928.529062999397	2892.0411237444487	-167.22897295309582	667.588229188347	667.588229188347	-2561.384084666553	-167.22897295309582	855.5353912406781	-266.7587575674557	-652.9061754775174	-2211.477125964089	2209.7237600666476	-2211.477125964089	1725.8160258933938	2785.578131962843	2785.578131962843	2970.375231139456	2970.375231139456	4080.77256338621	4080.77256338621	342.6896991884655	2892.0411237444487	342.6896991884655	-12.194283076393104	-254.56447449106258	-1408.4522531138127	855.5353912406781	1725.8160258933938	-1725.8160258933938	-294.3207294851001	22.955663531520354	-22.955663531520354	855.5353912406781	667.588229188347	2269.0216187089018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.842170943040401e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4301:P2.NoWalnut	-5968.558544363851	605.6782210786214	-5968.558544363851	-5968.558544363851	43.09906582720472	43.09906582720472	43.09906582720472	849.4144082238313	849.4144082238313	23.319650057604207	-50.64388514274033	-50.64388514274033	140.17722917805804	140.17722917805804	140.17722917805804	140.17722917805804	849.4144082238313	-50.64388514274033	849.4144082238313	849.4144082238313	-1109.8241685968735	-849.4144082238313	849.4144082238313	849.4144082238313	-264.26134994869335	-3402.845028039513	1623.8222615136124	12.12946875974793	-2956.7430635079345	-2956.7430635079345	-3164.749539393627	12.12946875974793	849.4144082238313	-1103.4301921906247	2189.276099491629	1823.4364776947689	-1813.6464010592636	1823.4364776947689	797.1159608683139	702.5913653287339	702.5913653287339	984.3950182271396	984.3950182271396	235.17944533823265	235.17944533823265	812.8694020062395	1623.8222615136124	812.8694020062395	7.549726520899231	-1110.9799187115239	-1121.833732093392	849.4144082238313	797.1159608683139	-797.1159608683139	-1037.913830460278	-63.17706906708408	63.17706906708408	849.4144082238313	-2956.7430635079345	-757.7615608264587	-5.551115123125783e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.517186542012496e-13	0.0	0.0	0.0	0.0	0.0	0.0	1.3322676295501878e-15	1.3322676295501878e-15	5.46229728115577e-14	5.46229728115577e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4302:P1.Walnut	27380.838057421064	-1653.709453170193	27380.838057421064	27380.838057421064	6.041111041318371	6.041111041318371	6.041111041318371	491.13172979579394	491.13172979579394	37.63292820035835	-99.12769093437791	-99.12769093437791	-62.578382709998	-62.578382709998	-62.578382709998	-62.578382709998	491.13172979579394	-99.12769093437791	491.13172979579394	491.13172979579394	213.8524173795104	-491.13172979579394	491.13172979579394	491.13172979579394	705.3742492692783	-192.0817790662902	-853.2657718770621	11.61048920837117	-337.31636612735264	-337.31636612735264	-154.45963289711267	11.61048920837117	491.13172979579394	-640.2565059496035	233.7646774352836	725.802378959371	-733.6587198214081	725.802378959371	51.279487382435796	-1032.2696726723514	-1032.2696726723514	-1391.069508008497	-1391.069508008497	-1097.4376508729026	-1097.4376508729026	55.51417001327195	-853.2657718770621	55.51417001327195	8.683842575034497	-648.940348524638	207.0925720545765	491.13172979579394	51.279487382435796	-51.279487382435796	-608.2920192653876	-26.64169580585299	26.64169580585299	491.13172979579394	-337.31636612735264	-8173.523466076924	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.394884621840902e-14	0.0	0.0	-1.1368683772161603e-13	0.0	0.0	0.0	0.0	0.0	1.7763568394002505e-15	1.7763568394002505e-15	-1.1368683772161603e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4302:P2.NoWalnut	-4061.8288614084368	-4273.650611927006	-4061.8288614084368	-4061.8288614084368	61.10822545198535	61.10822545198535	61.10822545198535	159.36826393605764	159.36826393605764	-125.69123542929313	-154.12994893596849	-154.12994893596849	148.3084784929839	148.3084784929839	148.3084784929839	148.3084784929839	159.36826393605764	-154.12994893596849	159.36826393605764	159.36826393605764	-349.44588169314	-159.36826393605764	159.36826393605764	159.36826393605764	-178.12226621777933	211.27022225499834	-837.7010071728012	-224.61000800571293	-190.11529019123648	-190.11529019123648	184.5944040982292	-224.61000800571293	159.36826393605764	-432.38637937167726	50.51739165136155	-160.67818773251184	157.93864445943768	-160.67818773251184	661.7090052974928	-1323.4998840927476	-1323.4998840927476	-1282.1869344976747	-1282.1869344976747	-1425.097512919219	-1425.097512919219	-22.149332146694633	-837.7010071728012	-22.149332146694633	-7.925537571156612	-424.46084180052065	-342.826160431882	159.36826393605764	661.7090052974928	-661.7090052974928	-470.0785020101588	29.701805100560524	-29.701805100560524	159.36826393605764	-190.11529019123648	-716.4644365224303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.684341886080802e-14	0.0	0.0	0.0	0.0	0.0	0.0	-3.552713678800501e-15	-3.552713678800501e-15	3.552713678800501e-15	3.552713678800501e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4303:P1.NoWalnut	-3459.363008712743	-1159.6691549462698	-3459.363008712743	-3459.363008712743	9.524827817638489	9.524827817638489	9.524827817638489	1100.5861062972708	1100.5861062972708	18.91737618674583	-15.34001062191129	-15.34001062191129	278.7285001636189	278.7285001636189	278.7285001636189	278.7285001636189	1100.5861062972708	-15.34001062191129	1100.5861062972708	1100.5861062972708	17.561370592793885	-1100.5861062972708	1100.5861062972708	1100.5861062972708	1124.777089180519	-2673.524131190137	639.2302262352093	-55.5354624833207	-844.7952994345112	-844.7952994345112	-1619.8677961870023	-55.5354624833207	1100.5861062972708	-239.9528603660842	1393.3155120546955	1958.956086285275	-1960.5976358890152	1958.956086285275	-300.0377142793031	-252.09405301769175	-252.09405301769175	285.43289543724995	285.43289543724995	-361.5315554542958	-361.5315554542958	105.28434146259156	639.2302262352093	105.28434146259156	-8.963807550351069	-230.98905281573312	66.33804143306635	1100.5861062972708	-300.0377142793031	300.0377142793031	-149.51124316322012	-87.64909493912373	87.64909493912373	1100.5861062972708	-844.7952994345112	-4582.057856952542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1368683772161603e-13	0.0	1.1368683772161603e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7763568394002505e-15	-1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4303:P2.Walnut	-3641.363539981412	50.436099351540406	-3641.363539981412	-3641.363539981412	22.874498201729523	22.874498201729523	22.874498201729523	346.6071727637687	346.6071727637687	-320.58362179461	-416.5124451240754	-416.5124451240754	-243.56149560901554	-243.56149560901554	-243.56149560901554	-243.56149560901554	346.6071727637687	-416.5124451240754	346.6071727637687	346.6071727637687	698.462576682334	-346.6071727637687	346.6071727637687	346.6071727637687	1037.670742050443	211.93855453920293	-36.855558330438384	-10.453414259881754	-600.4419443381356	-600.4419443381356	-24.43397390958838	-10.453414259881754	346.6071727637687	-286.248152979269	-454.97110474130477	100.36458333672084	-107.52208049088546	100.36458333672084	-435.7038568842889	-142.8162026617773	-142.8162026617773	-82.39586867583466	-82.39586867583466	-92.25536810778908	-92.25536810778908	-96.87679364606856	-36.855558330438384	-96.87679364606856	-5.870335952104432	-280.37781702716455	666.2840682766534	346.6071727637687	-435.7038568842889	435.7038568842889	-312.59227230908624	30.327927520196617	-30.327927520196617	346.6071727637687	-600.4419443381356	-1252.9183275314508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	-3.552713678800501e-15	8.881784197001252e-16	8.881784197001252e-16	2.5757174171303632e-14	2.5757174171303632e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4304:P1.Walnut	-3616.6244921557654	940.032846857888	-3616.6244921557654	-3616.6244921557654	9.499873677613104	9.499873677613104	9.499873677613104	664.0457997347662	664.0457997347662	-282.21704321385647	-184.06313941159576	-184.06313941159576	101.30611481370772	101.30611481370772	101.30611481370772	101.30611481370772	664.0457997347662	-184.06313941159576	664.0457997347662	664.0457997347662	1645.674593553537	-664.0457997347662	664.0457997347662	664.0457997347662	2316.8255956377843	1122.5855240920946	-343.36657944939486	-69.03050594840258	-270.1371079826388	-270.1371079826388	1094.4629992363432	-69.03050594840258	664.0457997347662	598.652624126446	-969.9249271468339	-350.2734470285084	335.5969037481075	-350.2734470285084	-980.7723522596388	-197.28927471790644	-197.28927471790644	-458.99588201111476	-458.99588201111476	-239.56374519930796	-239.56374519930796	-309.8790831633282	-343.36657944939486	-309.8790831633282	-4.5838388844475535	603.2364630108935	1623.7551101396336	664.0457997347662	-980.7723522596388	980.7723522596388	547.0191258222383	48.577909445663764	-48.577909445663764	664.0457997347662	-270.1371079826388	-2206.635645287527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.526512829121202e-14	0.0	0.0	0.0	0.0	0.0	0.0	8.881784197001252e-16	8.881784197001252e-16	-9.769962616701378e-15	-9.769962616701378e-15	0.0	-1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	0.0
4304:P2.NoWalnut	-5377.989797049588	3647.3855223468136	-5377.989797049588	-5377.989797049588	1.300664717608292	1.300664717608292	1.300664717608292	886.3342882538132	886.3342882538132	28.637629252474692	-4.180740169779732	-4.180740169779732	37.81270672940218	37.81270672940218	37.81270672940218	37.81270672940218	886.3342882538132	-4.180740169779732	886.3342882538132	886.3342882538132	84.40343665344409	-886.3342882538132	886.3342882538132	886.3342882538132	973.6326160652573	-713.3075941200976	464.8268481416403	-63.67665105321611	-485.862027652917	-485.862027652917	-737.0208091106471	-63.67665105321611	886.3342882538132	-196.07785633664685	307.30341468919056	1456.7826937264783	-1455.2931936855796	1456.7826937264783	-889.4740004050689	-275.19516511383415	-275.19516511383415	90.1765480906812	90.1765480906812	-578.2730267432571	-578.2730267432571	-151.91358927171854	464.8268481416403	-151.91358927171854	-12.904771380348638	-183.1730849562982	108.41510382952073	886.3342882538132	-889.4740004050689	889.4740004050689	-181.3305279547905	-8.865328725898438	8.865328725898438	886.3342882538132	-485.862027652917	-1251.077765881203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	0.0
4305:P1.NoWalnut	-13556.114938662653	327.9870373753445	-13556.114938662653	-13556.114938662653	109.01621531322542	109.01621531322542	109.01621531322542	239.48722554705046	239.48722554705046	-309.21980314749135	-188.8525824408992	-188.8525824408992	759.3805993968058	759.3805993968058	759.3805993968058	759.3805993968058	239.48722554705046	-188.8525824408992	239.48722554705046	239.48722554705046	659.0586927017152	-239.48722554705046	239.48722554705046	239.48722554705046	916.850314102282	673.4372618743757	-961.3262101774021	-322.595124472209	-1331.1343285484513	-1331.1343285484513	775.1544248139559	-322.595124472209	239.48722554705046	696.5021191725134	1531.859351425894	3943.633462787929	-3949.9025261066645	3943.633462787929	-2548.1158891499435	-2742.744874697772	-2742.744874697772	-2172.0592055429015	-2172.0592055429015	-3055.340137197655	-3055.340137197655	-662.5784720029548	-961.3262101774021	-662.5784720029548	-27.143854480891015	723.6459736534044	630.4590539330189	239.48722554705046	-2548.1158891499435	2548.1158891499435	620.9308204927386	75.53950496170926	-75.53950496170926	239.48722554705046	-1331.1343285484513	229.31435398626036	3.552713678800501e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1368683772161603e-13	0.0	0.0	0.0	0.0	0.0	0.0	3.552713678800501e-15	3.552713678800501e-15	3.552713678800501e-15	3.552713678800501e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4305:P2.Walnut	-2641.214121381599	371.6089632375264	-2641.214121381599	-2641.214121381599	128.05917866947357	128.05917866947357	128.05917866947357	738.4676809051928	738.4676809051928	-91.7481065490315	-145.41106092119878	-145.41106092119878	-135.2501580296836	-135.2501580296836	-135.2501580296836	-135.2501580296836	738.4676809051928	-145.41106092119878	738.4676809051928	738.4676809051928	-294.83968449229315	-738.4676809051928	738.4676809051928	738.4676809051928	438.7914669770655	-2436.1256543015647	2240.18858411337	122.20397813177043	-654.8612212371386	-654.8612212371386	-2381.485742731879	122.20397813177043	738.4676809051928	-783.505171330686	1777.6785604970012	2903.802427503932	-2908.39857046602	2903.802427503932	-987.9790565352027	780.544652731134	780.544652731134	1098.8887742335748	1098.8887742335748	781.2775934046854	781.2775934046854	-174.43884968988792	2240.18858411337	-174.43884968988792	-13.232280093336776	-770.2728912373492	-304.9531330120921	738.4676809051928	-987.9790565352027	987.9790565352027	-762.4367888353443	-18.788934199663696	18.788934199663696	738.4676809051928	-654.8612212371386	-8464.432150098557	2.538767807092057e-15	0.0	0.0	0.0	0.0	0.0	0.0	1.1368683772161603e-13	1.4210854715202004e-14	1.1368683772161603e-13	0.0	-4.547473508864641e-13	0.0	0.0	0.0	-1.7763568394002505e-15	-1.7763568394002505e-15	-1.5987211554602254e-14	-1.5987211554602254e-14	-4.547473508864641e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
