group,MAR04302,MAR02027F,MAR03831,MAR02027B,MAR03912F,MAR06602B,MAR08684F,MAR04330F,MAR04518,MAR00649,MAR03263B,MAR11305,MAR06603B,MAR07706,MAR04693F,MAR03883,MAR07703,MAR07702B,MAR04652B,MAR03940,MAR04330B,MAR08743F,MAR08743B,MAR04323,MAR08539,MAR01616B,MAR04574F,MAR03903,MAR04652F,MAR04788,MAR04582F,MAR04410B,MAR07702F,MAR04410F,MAR03807F,MAR06725F,MAR04582B,MAR01616F,MAR06725B,MAR06923,MAR04789,MAR00648,MAR03777,MAR08779,MAR04408F,MAR04777,MAR03829F,MAR04408B,MAR01649,MAR06768,MAR03989,MAR04174,MAR03778,MAR03845B,MAR04690,MAR03829B,MAR06780,MAR04792F,MAR04091,MAR03890,MAR04519,MAR04776,MAR03827B,MAR04284,MAR04792B,MAR08684B,MAR04649,MAR04791,MAR03765,MAR03912B,MAR04574B,MAR04646,MAR04089,MAR04087,MAR08416,MAR08587,MAR03816,MAR08589,MAR03827F,MAR03807B,MAR03747,MAR08426,MAR06602F,MAR04650,MAR04046,MAR08607,MAR00622,MAR04406,MAR09802,MAR04034,MAR03892,MAR03845F,MAR04194,MAR04260,MAR03744,MAR04520,MAR08755,MAR04648,MAR04693B,MAR04808,MAR08582,MAR03263F,MAR04300,MAR06603F,MAR12742B,MAR04807B,MAR04783B,MAR13004F,MAR12751F,MAR12742F,MAR04807F,MAR04783F,MAR12751B,MAR13004B
NoWalnut,1.5213879472097611,1.5213879472097611,0.08536686414256948,16.26960361795705,340.47289947377624,30.788142745734373,340.47289947377624,0.22492232734790094,168.74435358950575,18.530099664566812,30.788142745734373,10.569330695394282,30.788142745734373,232.22141753099262,87.61291870627936,0.08197146145081821,232.22141753099262,232.22141753099262,0.9601211977601677,13.48623877047949,108.10920276936206,149.01382987198068,0.9601211977601677,0.6908279908808124,13.48623877047949,2.002070468518828,31.333994266017466,1.8195322976571255,149.01382987198068,14.49470893002547,0.1375330215411466,3.8195809125032083,0.11144446291843345,4.074990230122368,135.49568847948453,13.762623702130977,186.05353562235305,13.762623702130977,2.002070468518828,1.5391999363303088,1.3770293236643276,0.5141037613004644,1.0904759469741536,0.11144446291843345,4.074990230122368,1.4043073176957714,16.13652429134838,3.8195809125032083,1.4043073176957714,2.0036795703780155,25.695192621415373,0.4503899454818118,1.0904759469741536,0.3363676057768958,0.5400120426314556,1.7199055133004717,2.0036795703780155,0.3363676057768958,1.8860355498130987,4.605763456580688,14.109406909370199,1.4043073176957714,1.7199055133004717,6.734418014473755,72.45607829162368,0.07967989770129535,4.062408366378399,14.49470893002547,1.5391999363303088,0.07967989770129535,7.40423105078013,4.062408366378399,1.8860355498130987,1.8860355498130987,0.39384387198169574,25.695192621415373,5.961203074674547,25.695192621415373,16.13652429134838,1.0420202400625191,36.36611655342356,5.961203074674547,0.2916261281706812,4.062408366378399,2.794777795725629,2.794777795725629,3.861924697140355,2.794777795725629,2.794777795725629,2.794777795725629,2.794777795725629,72.45607829162368,2.794777795725629,2.794777795725629,36.36611655342356,14.109406909370199,14.109406909370199,4.062408366378399,0.5400120426314556,2.794777795725629,16.893516986838577,0.2916261281706812,2.794777795725629,0.2916261281706812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walnut,3.24814916818568,3.24814916818568,0.05492282871501141,1.9498013260239122,541.2674380102849,49.5612857192702,541.2674380102849,0.2280891406411893,163.26092462277776,10.177818117666249,49.5612857192702,2.4632113235206816,49.5612857192702,429.7451096097392,199.02591109297836,0.029867866856601578,429.7451096097392,429.7451096097392,1.2891926935039424,0.7180786360099098,178.5163878524398,218.82369965218547,1.2891926935039424,0.022456927217577378,0.7180786360099098,2.980004764108059,2571.890410685705,0.769448220376053,218.82369965218547,51.20005842614475,1.5398283368231303,7.309412812205523,1.8072930343151494,20.85466657441816,78.1960876906303,4.31382023391184,21.259135299624283,4.31382023391184,2.980004764108059,2.9033619050607435,4.04692411361073,1.4324507784460627,3.629860143609207,1.8072930343151494,20.85466657441816,13.154646285664528,7.316068899958304,7.309412812205523,13.154646285664528,5.432030988144101,30.68683452088546,0.04824288882730368,3.629860143609207,1.6157729944978303,4.3614610243049,6.031041370378346,5.432030988144101,1.6157729944978303,0.8733018770905268,4.910534710307184,28.966495155990334,13.154646285664528,6.031041370378346,11.097771974836038,4.5830040391482,0.0430650263906097,10.43619424783231,51.20005842614475,2.9033619050607435,0.0430650263906097,10.359928833459003,10.43619424783231,0.8733018770905268,0.8733018770905268,0.6066793727492885,30.68683452088546,17.375266726548535,30.68683452088546,7.316068899958304,1.1293596567655662,6.005181565671072,17.375266726548535,0.272154888683088,10.43619424783231,3.241445606381529,3.241445606381529,0.3916596707043141,3.241445606381529,3.241445606381529,3.241445606381529,3.241445606381529,4.5830040391482,3.241445606381529,3.241445606381529,6.005181565671072,28.966495155990334,28.966495155990334,10.43619424783231,4.3614610243049,3.241445606381529,5.299263157436751,0.272154888683088,3.241445606381529,0.272154888683088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
