group,MAR00686,MAR00687,MAR00691,MAR00688F,MAR10034B,MAR00688B,MAR00692B,MAR10033B,MAR03263B,MAR00012,MAR00692F,MAR00690,MAR10034F,MAR00689,MAR00685,MAR10033F,MAR11135F,MAR06602B,MAR05257,MAR11022F,MAR06603B,MAR03263F,MAR06602F,MAR11135B,MAR06603F,MAR11022B,MAR04416,MAR11089B,MAR11138F,MAR11021B,MAR11016B,MAR11089F,MAR11171B,MAR11016F,MAR11021F,MAR11136F,MAR11137B,MAR11121F,MAR11124F,MAR11056F,MAR11118F,MAR11146F,MAR04174,MAR10981B,MAR11124B,MAR11146B,MAR11108F,MAR11142B,MAR11120F,MAR11123F,MAR02027B,MAR11143B,MAR11144F,MAR11184B,MAR11108B,MAR11057B,MAR09943,MAR11002F,MAR11107B,MAR11061F,MAR03831,MAR11029F,MAR11078B,MAR11130B,MAR11187F,MAR11027B,MAR11002B,MAR11105F,MAR11078F,MAR11137F,MAR11138B,MAR11142F,MAR11026B,MAR11185F,MAR11144B,MAR02027F,MAR11074F,MAR11095B,MAR11091F,MAR11104B,MAR11082F,MAR11057F,MAR11104F,MAR11074B,MAR11118B,MAR11169B,MAR03555,MAR03845F,MAR11123B,MAR11092B,MAR11093B,MAR03732,MAR11029B,MAR11061B,MAR11174B,MAR11072F,MAR11197F,MAR11100B,MAR11109B,MAR11068F,MAR06923,MAR11175F,MAR11217F,MAR11001B,MAR11011F,MAR10988F,MAR11091B,MAR11204B,MAR11128F,MAR11149F,MAR11169F,MAR11056B,MAR11149B,MAR11222B,MAR11215B,MAR11000F,MAR11090F,MAR03845B,MAR11130F,MAR11085B,MAR11077F,MAR11214B,MAR04646,MAR10988B,MAR11003F,MAR10984B,MAR11088B,MAR10999B,MAR10984F,MAR11116B,MAR11134F,MAR11105B,MAR11068B,MAR11026F,MAR11077B,MAR04302,MAR03765,MAR11128B,MAR11106F,MAR11088F,MAR03545,MAR11181F,MAR10981F,MAR09481,MAR11045F,MAR04792B,MAR11115F,MAR03691,MAR08238,MAR05274,MAR05263,MAR11072B,MAR04649,MAR04574F,MAR03042B,MAR03813F,MAR11127F,MAR11143F,MAR11139B,MAR11136B,MAR11011B,MAR04328,MAR04408B,MAR05258,MAR11099F,MAR11039B,MAR10991B,MAR11190B,MAR03903,MAR04648,MAR05264,MAR04650,MAR04329,MAR11171F,MAR04046,MAR11013B,MAR11073B,MAR10982B,MAR11121B,MAR11122F,MAR11109F,MAR11179B,MAR11139F,MAR04330B,MAR11219F,MAR11107F,MAR07703,MAR11034B,MAR04284,MAR11174F,MAR03829B,MAR11181B,MAR11101B,MAR04574B,MAR11305,MAR11189B,MAR03544,MAR11156B,MAR10986B,MAR11003B,MAR11189F,MAR05281,MAR03827F,MAR11140F,MAR11095F,MAR04792F,MAR10993B,MAR11096B,MAR04582F,MAR11187B,MAR11060B,MAR00648,MAR06725F,MAR11183B,MAR11207B,MAR11185B,MAR11413F,MAR11012B,MAR04196,MAR11131F,MAR04408F,MAR11098B,MAR11005F,MAR11040B,MAR04582B,MAR05272,MAR07702F,MAR04410B,MAR01649,MAR11027F,MAR11007F,MAR07706,MAR11170B,MAR11214F,MAR00649,MAR04787,MAR11093F,MAR11120B,MAR11031B,MAR11092F,MAR11122B,MAR03690,MAR03586,MAR04109F,MAR03705,MAR04652F,MAR11084B,MAR04520,MAR11006B,MAR08764,MAR04652B,MAR04410F,MAR11215F,MAR11039F,MAR03807F,MAR11100F,MAR06768,MAR03747,MAR08589,MAR11048F,MAR04197,MAR03777,MAR08581,MAR11148B,MAR11045B,MAR11150B,MAR05280,MAR04087,MAR05266,MAR03701,MAR11119F,MAR04518,MAR01834F,MAR11200F,MAR11106B,MAR11201F,MAR03744,MAR11097F,MAR04091,MAR07305,MAR03813B,MAR08582,MAR04415,MAR11201B,MAR07302,MAR05260,MAR11035B,MAR11155F,MAR11206B,MAR11112B,MAR05259,MAR11154F,MAR10995F,MAR04789,MAR11018F,MAR07304,MAR11184F,MAR11032B,MAR11071B,MAR11059F,MAR11204F,MAR04034,MAR10996B,MAR11062B,MAR10998F,MAR11046F,MAR11132B,MAR11046B,MAR08539,MAR08779,MAR07303,MAR09802,MAR11168F,MAR11090B,MAR05278,MAR11133F,MAR03778,MAR08587,MAR11202F,MAR11131B,MAR11085F,MAR05279,MAR01834B,MAR11186B,MAR11031F,MAR03042F,MAR10989F,MAR11191B,MAR04300,MAR08584,MAR11167F,MAR11071F,MAR11220F,MAR04808,MAR03892,MAR11086B,MAR11155B,MAR05261,MAR03827B,MAR11148F,MAR04791,MAR06708F,MAR03912F,MAR03697,MAR11053B,MAR11073F,MAR03883,MAR08416,MAR11019F,MAR04260,MAR11165B,MAR11036B,MAR11099B,MAR11023F,MAR07306,MAR11166B,MAR11219B,MAR08743B,MAR11012F,MAR11032F,MAR11191F,MAR11023B,MAR11040F,MAR05276,MAR01616B,MAR11207F,MAR11060F,MAR11182F,MAR11164B,MAR00622,MAR11150F,MAR09818,MAR11197B,MAR11160F,MAR05262,MAR11156F,MAR11058B,MAR11212F,MAR11202B,MAR11158B,MAR11217B,MAR03989,MAR11042B,MAR11159B,MAR07301,MAR11097B,MAR03569,MAR11153B,MAR12140,MAR11034F,MAR11145B,MAR11172F,MAR05271,MAR04323,MAR11186F,MAR11151B,MAR11083F,MAR08743F,MAR04089,MAR11208F,MAR05265,MAR11083B,MAR11164F,MAR11102F,MAR11087B,MAR11080F,MAR01616F,MAR08591,MAR08592,MAR11044F,MAR10989B,MAR05290,MAR05277,MAR11218F,MAR11048B,MAR03890,MAR11170F,MAR11195F,MAR00021,MAR11140B,MAR04690,MAR11049B,MAR11194B,MAR11199F,MAR13078,MAR11193B,MAR11196B,MAR03816,MAR05270,MAR11176B,MAR11058F,MAR03566,MAR03694,MAR10986F,MAR11211F,MAR11220B,MAR11145F,MAR05283,MAR04406,MAR11208B,MAR11173B,MAR04777,MAR11182B,MAR08580,MAR11102B,MAR11203B,MAR06725B,MAR05267,MAR11127B,MAR03715,MAR05282,MAR11087F,MAR11004F,MAR10994F,MAR11209F,MAR11041B,MAR11042F,MAR11163B,MAR05286,MAR11096F,MAR11192B,MAR05275,MAR11152B,MAR11154B,MAR11119B,MAR11013F,MAR11206F,MAR04330F,MAR11084F,MAR11179F,MAR11203F,MAR09931,MAR11151F,MAR11116F,MAR11041F,MAR11043F,MAR11132F,MAR08607,MAR11054F,MAR11005B,MAR11157F,MAR03551,MAR11017F,MAR11052B,MAR11020F,MAR04467,MAR03718,MAR03559,MAR04788,MAR11175B,MAR03912B,MAR07702B,MAR10993F,MAR11205F,MAR04194,MAR04693B,MAR11111B,MAR11413B,MAR11159F,MAR04198,MAR11158F,MAR11036F,MAR03899B,MAR11153F,MAR11152F,MAR11044B,MAR11134B,MAR05336B,MAR11133B,MAR08426,MAR11218B,MAR11043B,MAR03940,MAR11006F,MAR06708B,MAR11001F,MAR04324,MAR08684B,MAR10999F,MAR11192F,MAR11035F,MAR11183F,MAR11161F,MAR11129B,MAR11194F,MAR04303,MAR04109B,MAR11176F,MAR11059B,MAR03807B,MAR04519,MAR11173F,MAR11024F,MAR11080B,MAR11054B,MAR11049F,MAR11196F,MAR11014F,MAR08755,MAR11052F,MAR11166F,MAR11067B,MAR11165F,MAR11053F,MAR11033F,MAR10996F,MAR11163F,MAR11193F,MAR06780,MAR04776,MAR11015F,MAR11004B,MAR11062F,MAR11216B,MAR11019B,MAR03572,MAR03570,MAR11222F,MAR11000B,MAR12993,MAR03548,MAR05291,MAR11020B,MAR10064,MAR03540,MAR11161B,MAR11160B,MAR11200B,MAR03686,MAR11018B,MAR11017B,MAR04413,MAR11094B,MAR11101F,MAR11216F,MAR03712,MAR11094F,MAR03716,MAR11212B,MAR11015B,MAR11098F,MAR11014B,MAR11007B,MAR11205B,MAR11211B,MAR09817,MAR11199B,MAR11209B,MAR11082B,MAR11190F,MAR05269,MAR05268,MAR11167B,MAR11168B,MAR11195B,MAR11157B,MAR05289,MAR11115B,MAR11172B,MAR10982F,MAR11033B,MAR11129F,MAR11067F,MAR08684F,MAR05273,MAR11024B,MAR11086F,MAR11112F,MAR05336F,MAR11111F,MAR10994B,MAR04693F,MAR10995B,MAR03899F,MAR03829F,MAR05284,MAR05285,MAR10998B,MAR05287,MAR05288,MAR10991F
NoWalnut,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,250.1861010186903,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,24432.768757599868,609.0029046538733,250.1861010186903,24432.768757599868,579.4171793231195,250.1861010186903,250.1861010186903,250.1861010186903,609.0029046538733,250.1861010186903,579.4171793231195,3765.8682432674545,1310.761618170397,371.43377795335795,486.48178043785464,514.1428595604649,1310.761618170397,570.5021454220854,514.1428595604649,486.48178043785464,384.5810306601737,371.43377795335795,1720.266470798703,1922.0650751654794,2407.050199069334,802.3360286291806,377.92264259786856,474.72292019031585,50.05893293178974,1922.0650751654794,377.92264259786856,2272.616837317764,961.259987101928,1432.8637571660413,1662.911170731184,10.168732143289652,1301.255757034749,1508.3579185176159,1357.953827797308,2272.616837317764,2412.2458655014066,9170.586336393108,377.92264259786856,2595.941805343383,50.05893293178974,483.2971722714772,805.0556269152733,1508.3579185176159,1909.632617364634,572.6289674876302,1300.72495446279,377.92264259786856,1391.9767393617603,1508.3579185176159,371.43377795335795,371.43377795335795,961.259987101928,1762.7206875840263,174.51724017786205,1508.3579185176159,10.168732143289652,2165.1059699985603,1122.99822372275,1122.99822372275,2402.937245766175,1136.7614274733355,2412.2458655014066,2402.937245766175,2165.1059699985603,802.3360286291806,437.74900429385383,10330.637003327476,1047.2153289041844,1662.911170731184,1269.9739209278594,1301.255757034749,9170.586336393108,805.0556269152733,50.05893293178974,1975.1067421448488,1978.2963818901587,1411.072276619241,1261.0959124593617,1040.3352040150637,2407.050199069334,909.0594522654026,1290.1427169158667,1401.6516824538878,495.1687396724752,802.3360286291806,495.1687396724752,1122.99822372275,986.9240858566801,785.5464351722463,649.70096893743,437.74900429385383,2407.050199069334,649.70096893743,1643.5211154496083,2828.837261664532,1597.4748757702287,2432.579166853185,1047.2153289041844,1909.632617364634,2232.518994028512,495.1687396724752,2415.103174339902,298.213140013636,495.1687396724752,583.5204217053189,2407.050199069334,1040.3352040150637,1469.4943369981931,2407.050199069334,572.6289674876302,2316.4536063160876,1391.9767393617603,2407.050199069334,1762.7206875840263,495.1687396724752,10.168732143289652,909.0594522654026,785.5464351722463,2638.2617971808468,1040.3352040150637,12041.658701398148,2089.2908293053633,50.05893293178974,1432.8637571660413,1899.053806887975,1047.2153289041844,495.1687396724752,12041.658701398148,7837.588969228959,8909.860434166669,8909.860434166669,1978.2963818901587,298.213140013636,66.50332638316318,1432.8637571660413,48.065725220686645,713.8164202961867,1301.255757034749,1115.7078790242551,384.5810306601737,802.3360286291806,1221.1107240576744,33.82774413163313,8909.860434166669,2175.5644956246415,2020.2730041642872,1288.5901861502552,1401.6516824538878,829.6466928759016,298.213140013636,8909.860434166669,298.213140013636,1221.1107240576744,570.5021454220854,689.2354446191763,1887.2742830511606,1498.413674720019,1250.4107731724093,1720.266470798703,1432.8637571660413,1040.3352040150637,2301.88519041178,1115.7078790242551,1057.4507968356852,1552.317316958715,2595.941805343383,808.7262471711903,1237.3900176826617,997.6088274629551,1975.1067421448488,800.859510709177,2089.2908293053633,2417.2212095553755,66.50332638316318,3678.757350271869,1380.3770057226345,8283.718911639018,1935.0645553504335,1498.413674720019,583.5204217053189,1380.3770057226345,8909.860434166669,800.859510709177,2275.2788523309855,1122.99822372275,1047.2153289041844,1255.3318959543744,1159.5423311001643,1191.7191723863948,572.6289674876302,2190.5458599334447,83.71749258463512,938.149932053609,2094.721509517452,1140.564554109078,174.51724017786205,1641.0295903103581,462.6334436007192,1000.2009159724211,1550.9677384995748,33.82774413163313,1981.324877116217,1712.6816946309796,2020.2730041642872,1191.7191723863948,8909.860434166669,808.7262471711903,33.82774413163313,660.8943642418025,1300.72495446279,1146.2566975786133,808.7262471711903,174.51724017786205,2415.103174339902,83.71749258463512,824.8085011969027,1301.255757034749,1432.8637571660413,997.9048289007275,1269.9739209278594,1432.8637571660413,8283.718911639018,9170.586336393108,1072.29192829875,8224.95595850856,583.0030954943337,2018.4127021230263,185.87762056105237,1041.527089974939,5410.27009209066,583.0030954943337,33.82774413163313,2828.837261664532,2020.2730041642872,1011.2186047534358,1261.0959124593617,753.221361651793,970.0732857507793,4986.371675461169,2780.5407532561603,1000.2009159724211,829.0572165951551,6332.070055386001,1607.0606779543232,1899.053806887975,2026.6980989647136,8909.860434166669,37.12620930849167,8794.343563485387,10330.637003327476,1333.4503450623533,194.067695791708,1766.651477863779,1683.7520745040285,2638.2617971808468,1138.6541879516105,970.0732857507793,1660.0769089981002,37.12620930849167,5569.067043358896,48.065725220686645,1484.4076453755956,5410.27009209066,1138.6541879516105,5569.067043358896,8909.860434166669,509.69252033491745,1534.7230111831136,1697.5023607985083,1250.4107731724093,8909.860434166669,2444.3204340668585,1095.3886684367403,1235.5987758014278,1455.6812931008321,5569.067043358896,1357.953827797308,1069.356294674971,2078.3995681867545,3063.6711772208255,986.9240858566801,689.2354446191763,1224.6860640180448,537.629459224289,329.649372286022,1865.3039372128817,1140.564554109078,1865.3039372128817,352.7650241968898,808.7262471711903,5569.067043358896,689.2354446191763,983.4259343970349,2432.579166853185,8909.860434166669,1985.898925409545,829.0572165951551,4986.371675461169,1104.3871174715057,1550.9677384995748,2232.518994028512,8909.860434166669,1766.651477863779,1111.8148570202363,997.9048289007275,1432.8637571660413,329.649372286022,1208.0296973012482,689.2354446191763,6332.070055386001,329.649372286022,2078.3995681867545,1111.8148570202363,689.2354446191763,689.2354446191763,1179.635337940581,1534.7230111831136,8909.860434166669,800.859510709177,1607.0606779543232,1236.2704627432504,174.89516310740683,1069.4057398204388,12443.507629668082,2319.5631076383966,1498.413674720019,507.1632284912864,1039.9935442545013,1541.8948766021454,689.2354446191763,751.7905536591318,712.890380119269,2175.5644956246415,2434.0567214534917,5569.067043358896,770.7509523799831,1552.317316958715,583.0030954943337,462.6334436007192,1069.356294674971,1208.0296973012482,2434.0567214534917,2020.2730041642872,8909.860434166669,938.149932053609,1140.564554109078,2190.5458599334447,906.5313327231626,329.649372286022,511.8076310921906,2026.6980989647136,8909.860434166669,1411.072276619241,2151.584470062243,8909.860434166669,1935.0645553504335,2825.995660652346,2224.4302493060354,1104.3871174715057,1020.8455242539738,1401.6516824538878,4986.371675461169,2052.100645556539,983.4259343970349,5569.067043358896,1660.0769089981002,8195.458630563853,537.6848612788853,15566.505412124756,1237.3900176826617,757.5708012320954,1102.7860526779943,8909.860434166669,510.0713663300198,1111.8148570202363,537.629459224289,2574.947920993278,583.0030954943337,37.12620930849167,983.4259343970349,8909.860434166669,2574.947920993278,329.649372286022,2078.3995681867545,1585.0869141699964,823.6249790553345,938.149932053609,6332.070055386001,6332.070055386001,2505.5447888867266,329.649372286022,8909.860434166669,8909.860434166669,1350.2803211049422,2780.5407532561603,689.2354446191763,174.51724017786205,1716.6502644377113,15566.505412124756,2275.2788523309855,1148.7489477247232,1865.3039372128817,1091.2926430568791,1140.564554109078,8909.860434166669,1159.5406399773144,821.0357327294655,158.4751966360647,8143.143628264044,1751.2315965963155,2825.995660652346,8207.616989767386,8241.862289294586,1498.413674720019,1677.2778340728385,1111.8148570202363,757.5708012320954,8143.143628264044,689.2354446191763,983.4259343970349,2169.307123635803,660.8943642418025,906.5313327231626,1611.6634017588976,2078.3995681867545,1891.816437091896,938.149932053609,8794.343563485387,713.8164202961867,8195.458630563853,8909.860434166669,1585.0869141699964,537.629459224289,537.6848612788853,1254.0017604764791,2133.4490452630603,2052.100645556539,1080.8686067950575,8909.860434166669,1159.5423311001643,1364.9764758666943,8909.860434166669,625.2756525032989,2444.3204340668585,1333.4503450623533,1887.2742830511606,1697.5023607985083,1057.4507968356852,2018.4127021230263,2301.88519041178,1891.816437091896,15566.505412124756,537.629459224289,572.6289674876302,2133.4490452630603,2047.6785260687425,1140.564554109078,689.2354446191763,1153.7513382918949,1712.6816946309796,592.7247121538533,12443.507629668082,1455.6812931008321,1273.849161552913,1541.987522872209,512.4662608704464,8182.200562638191,8224.95595850856,1236.2704627432504,1290.1427169158667,1069.4057398204388,808.7262471711903,1255.3318959543744,1651.0280755673273,689.2354446191763,1148.7489477247232,1603.8856796152697,1641.0295903103581,983.4259343970349,512.4662608704464,1020.8455242539738,712.890380119269,1072.29192829875,537.6848612788853,625.2756525032989,2505.5447888867266,2316.4536063160876,2060.638541899777,1985.898925409545,158.4751966360647,1350.2803211049422,2047.6785260687425,352.7650241968898,1041.527089974939,174.89516310740683,495.1687396724752,1069.356294674971,1069.4057398204388,1469.4943369981931,1364.9764758666943,509.69252033491745,2094.721509517452,1839.7537537212368,928.8430855367325,1091.2926430568791,5714.598489913421,1072.29192829875,1751.2315965963155,3063.6711772208255,1011.2186047534358,185.87762056105237,2169.307123635803,1563.1612502334924,823.6249790553345,1153.7513382918949,1865.3039372128817,821.0357327294655,1140.564554109078,185.87762056105237,1273.849161552913,770.7509523799831,1949.8390856860258,751.7905536591318,2319.5631076383966,1154.12489002191,1224.6860640180448,1080.8686067950575,1159.5406399773144,753.221361651793,660.8943642418025,983.4259343970349,537.629459224289,537.629459224289,1477.0009595560273,1541.8948766021454,8182.200562638191,8206.36569412786,1643.5211154496083,1597.4748757702287,2060.638541899777,8241.862289294586,8909.860434166669,1541.987522872209,8908.239948930912,8838.179343071439,1839.7537537212368,2151.584470062243,1683.7520745040285,8838.179343071439,1455.6812931008321,1455.6812931008321,15566.505412124756,1441.5747334031603,2417.2212095553755,1477.0009595560273,8207.616989767386,1441.5747334031603,8206.36569412786,2224.4302493060354,983.4259343970349,1981.324877116217,1140.564554109078,1146.2566975786133,1651.0280755673273,1677.2778340728385,8873.01009583214,1140.564554109078,1254.0017604764791,1136.7614274733355,1401.6516824538878,8906.237852416612,8227.070000071335,329.649372286022,983.4259343970349,1716.6502644377113,592.7247121538533,8794.343563485387,495.1687396724752,1102.7860526779943,1250.4107731724093,1154.12489002191,928.8430855367325,1949.8390856860258,1069.4057398204388,8909.860434166669,1563.1612502334924,1179.635337940581,1250.4107731724093,2060.638541899777,1603.8856796152697,537.6848612788853,1148.7489477247232,1095.3886684367403,1072.29192829875,800.859510709177,8143.143628264044,8909.860434166669,329.649372286022,8909.860434166669,8909.860434166669,1288.5901861502552
