Feature,Importance
MAR03989,0.06052614867272242
MAR08589,0.054882690216812954
MAR08587,0.052563231832721505
MAR03816,0.03332991156707397
MAR08426,0.032541137753070486
MAR00648,0.03174002237414719
MAR08582,0.03154555199156482
MAR07703,0.03147766689316982
MAR04690,0.031070567307636857
MAR04518,0.026129368527031648
MAR04789,0.02589077608448288
MAR11305,0.023680881586481732
MAR08416,0.021541446909116645
MAR03903,0.021085378417007673
MAR07706,0.020589836944797418
MAR03831,0.019756845702309473
MAR04649,0.01715611218698586
MAR04089,0.01696471206668984
MAR04174,0.016252359289148553
MAR04091,0.016186856930909654
MAR04650,0.015769385638758973
MAR04646,0.015648331660840082
MAR03883,0.014958089090644925
MAR00649,0.014605193098104641
MAR04648,0.014501769425188472
MAR04788,0.01442574866408388
MAR04791,0.013877498296629293
MAR08779,0.013873767009468022
MAR04087,0.013850684824251988
MAR04777,0.012907349550727218
MAR04194,0.012420454947233425
MAR04776,0.01176854645332268
MAR09802,0.011541014930469627
MAR04302,0.011401241499720537
MAR00622,0.01080738127892809
MAR08607,0.010649901536808072
MAR04260,0.01038334464326834
MAR04300,0.010360986872250823
MAR04520,0.010304019613256981
MAR08539,0.01014485251191349
MAR08755,0.009958438048150582
MAR03890,0.009881075545638876
MAR04284,0.009714570759993352
MAR03892,0.00962910691797622
MAR03778,0.009491765745759665
MAR04808,0.00909654685791759
MAR03765,0.008639827679050048
MAR03744,0.008632094432054786
MAR06768,0.00843011544394546
MAR01649,0.00794351283401589
MAR04046,0.007546273847254467
MAR04519,0.007408069284323192
MAR04034,0.0072947613977627215
MAR06780,0.007062221646850656
MAR06923,0.007033031623456173
MAR03747,0.0068101326042480405
MAR04323,0.006783805248372303
MAR03940,0.006728721739056696
MAR03777,0.006651377400678095
MAR04406,0.006153486143744398
