group,MAR04574B,MAR04574F,MAR11305,MAR04776,MAR01649,MAR04777,MAR03816,MAR08755,MAR08426,MAR04519,MAR08582,MAR04520,MAR03989,MAR00622,MAR08587,MAR03940,MAR03903,MAR08589,MAR04302,MAR08539,MAR02027F,MAR02027B,MAR03827F,MAR03829B,MAR08743B,MAR03829F,MAR04791,MAR03890,MAR04652B,MAR04034,MAR03827B,MAR04652F,MAR08607,MAR09802,MAR00649,MAR03892,MAR08743F,MAR04410B,MAR04300,MAR06603F,MAR03831,MAR06603B,MAR04408B,MAR07702F,MAR04789,MAR06602B,MAR04410F,MAR03263F,MAR04091,MAR04194,MAR04323,MAR04046,MAR07702B,MAR00648,MAR07706,MAR04406,MAR03263B,MAR04808,MAR04518,MAR06602F,MAR04788,MAR04582B,MAR04792B,MAR04792F,MAR03744,MAR04087,MAR04260,MAR04174,MAR04089,MAR07703,MAR06923,MAR08779,MAR03883,MAR03845B,MAR03747,MAR04408F,MAR06725B,MAR03845F,MAR03778,MAR08416,MAR04582F,MAR04648,MAR03777,MAR03912B,MAR04649,MAR04284,MAR03807B,MAR03765,MAR03912F,MAR04693B,MAR06780,MAR06725F,MAR01616F,MAR06768,MAR04690,MAR04330B,MAR01616B,MAR04693F,MAR04650,MAR08684F,MAR04646,MAR03807F,MAR08684B,MAR04330F,MAR04807B,MAR12742B,MAR04783B,MAR04807F,MAR04783F,MAR12742F,MAR12751F,MAR12751B,MAR13004F,MAR13004B
Barley,-397.91441523443535,397.91441523443535,-8000.921788322872,-388.81324208000103,-388.81324208000103,-388.81324208000103,270.5290662928648,-194.687516177421,270.5290662928648,-194.687516177421,459.4333493968001,-194.687516177421,4691.6684149758,-759.595922895404,4691.6684149758,-80.36913999678083,-552.2008114699375,4691.6684149758,-3.1202665358926382,-80.36913999678083,-3.1202665358926382,3.1202665358926382,678.4999748586464,-678.4999748586464,83.81446609539056,678.4999748586464,2817.9638777843224,38.04902947571288,83.81446609539056,-38.04902947571288,-678.4999748586464,-83.81446609539056,-38.04902947571288,-38.04902947571288,175.02601848586505,-38.04902947571288,-83.81446609539056,-6.084699399604923,-38.04902947571288,29.476266100999624,-510.51546161500994,-29.476266100999624,-6.084699399604923,-172.7267539674497,-2817.038604218036,-29.476266100999624,6.084699399604923,29.476266100999624,-8.795746212533382,-38.04902947571288,-940.3431957655541,-38.04902947571288,172.7267539674497,-175.02601848586505,172.7267539674497,-38.04902947571288,-29.476266100999624,-38.04902947571288,240.1636174301281,29.476266100999624,2817.9638777843224,2766.434214024079,2082.060318522442,-2082.060318522442,-1710.6821223388833,-8.795746212533382,-38.04902947571288,-421.8748583087237,-8.795746212533382,172.7267539674497,-1977.2914560209067,-172.7267539674497,-943.463462301447,-2082.060318522442,-1710.6821223388833,6.084699399604923,521.2237724794048,2082.060318522442,-1373.914814454369,-1144.5667029452773,-2766.434214024079,-268.27657802229413,-1373.914814454369,-1188.6062167506923,-268.27657802229413,2288.519664984667,-865.5866096913784,-1977.2914560209067,1188.6062167506923,-1142.0076385404602,-440.8546324826239,-521.2237724794048,-521.2237724794048,-440.8546324826239,-1142.0076385404602,1100.37483316737,521.2237724794048,1142.0076385404602,-268.27657802229413,1188.6062167506923,-268.27657802229413,865.5866096913784,-1188.6062167506923,-1100.37483316737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NoBarley,-188.2550248163177,188.2550248163177,-4377.328730866737,-789.580833655246,-789.580833655246,-789.580833655246,52.28776805013358,20.24663481561726,52.28776805013358,20.24663481561726,-676.9516626602659,20.24663481561726,7167.223754931152,-495.4854906198066,7167.223754931152,140.3996549011224,-1297.4299400279458,7167.223754931152,-26.241458898396736,140.3996549011224,-26.241458898396736,26.241458898396736,69.95857411413421,-69.95857411413421,112.50675566473267,69.95857411413421,3525.2185390468803,-17.14471750198609,112.50675566473267,17.14471750198609,-69.95857411413421,-112.50675566473267,17.14471750198609,17.14471750198609,243.5343011432332,17.14471750198609,-112.50675566473267,46.605890284107254,17.14471750198609,-110.88042892824713,-1313.7981911478362,110.88042892824713,46.605890284107254,-488.58645996590167,-3540.4616312366165,110.88042892824713,-46.605890284107254,-110.88042892824713,30.586331712274866,17.14471750198609,-776.138606872158,17.14471750198609,488.58645996590167,-243.5343011432332,488.58645996590167,17.14471750198609,110.88042892824713,17.14471750198609,223.3653105568254,-110.88042892824713,3525.2185390468803,4028.3939018336737,3282.65509059562,-3282.65509059562,-2268.3552011444103,30.586331712274866,17.14471750198609,-972.2618161843019,30.586331712274866,488.58645996590167,-2646.5999575462433,-488.58645996590167,-802.3800657705548,-3282.65509059562,-2268.3552011444103,-46.605890284107254,594.2733611537558,3282.65509059562,-1758.3191195650563,-1355.223354198588,-4028.3939018336737,-113.2488284008224,-1758.3191195650563,-1373.534864935406,-113.2488284008224,3120.908384037136,-1224.1875124538008,-2646.5999575462433,1373.534864935406,-1330.8268222576646,-734.6730160548783,-594.2733611537558,-594.2733611537558,-734.6730160548783,-1330.8268222576646,1042.220390298436,594.2733611537558,1330.8268222576646,-113.2488284008224,1373.534864935406,-113.2488284008224,1224.1875124538008,-1373.534864935406,-1042.220390298436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
