group,MAR08582,MAR04410B,MAR04408B,MAR04410F,MAR04408F,MAR04690,MAR04693B,MAR03827B,MAR04693F,MAR03829F,MAR11305,MAR03940,MAR08539,MAR03829B,MAR04087,MAR00648,MAR03903,MAR04091,MAR03827F,MAR07702F,MAR00622,MAR04582B,MAR04518,MAR04582F,MAR04089,MAR03765,MAR00649,MAR07703,MAR04174,MAR07702B,MAR03989,MAR08589,MAR04776,MAR03744,MAR08684F,MAR04792B,MAR03747,MAR03912F,MAR08779,MAR04792F,MAR06923,MAR02027B,MAR08587,MAR07706,MAR04574F,MAR04789,MAR04284,MAR03845F,MAR04302,MAR04777,MAR08416,MAR04519,MAR04520,MAR06780,MAR08684B,MAR03816,MAR04650,MAR04646,MAR04791,MAR03845B,MAR01649,MAR02027F,MAR04648,MAR04330F,MAR04323,MAR04652B,MAR04574B,MAR03912B,MAR04330B,MAR06768,MAR06725B,MAR03807B,MAR03777,MAR04652F,MAR08426,MAR04649,MAR04788,MAR03831,MAR01616B,MAR08743B,MAR08743F,MAR03778,MAR03807F,MAR06725F,MAR08755,MAR01616F,MAR06603F,MAR04046,MAR03883,MAR03890,MAR04406,MAR08607,MAR06603B,MAR04034,MAR06602B,MAR09802,MAR03892,MAR03263F,MAR03263B,MAR04194,MAR04808,MAR04260,MAR06602F,MAR04300,MAR04807B,MAR12742B,MAR04783B,MAR04783F,MAR12751B,MAR13004F,MAR12751F,MAR12742F,MAR04807F,MAR13004B
Avocado,-1050.3653757329073,44.6827693456859,44.6827693456859,-44.6827693456859,-44.6827693456859,-158.071516669153,-158.071516669153,-321.0285228719432,158.071516669153,321.0285228719432,-13527.219224961684,190.45010881921075,190.45010881921075,-321.0285228719432,46.01104543371958,-958.3017877532991,-732.8299541367201,46.01104543371958,321.0285228719432,-557.3287115662697,647.6864306568843,598.7837334716783,48.848712067726325,-598.7837334716783,46.01104543371958,-639.7072656445465,958.3017877532991,557.3287115662697,562.2539916460433,557.3287115662697,15578.961581976797,15578.961581976797,-543.2144608005432,-428.56460378677485,376.33835847163726,242.77611986735215,-428.56460378677485,376.33835847163726,-557.3287115662697,-242.77611986735215,-639.7072656445465,-32.035380867837794,15578.961581976797,557.3287115662697,-46.657011590284675,68.11442566385392,78.06285462473531,242.77611986735215,32.035380867837794,-543.2144608005432,-248.3860516659331,-23.613009407455948,-23.613009407455948,-378.005915921289,-376.33835847163726,0.28203119803399757,-79.44829864925497,-79.44829864925497,-38.76080399754748,-242.77611986735215,-543.2144608005432,32.035380867837794,-79.44829864925497,241.2254687741002,-327.1703351008343,455.2753016610899,46.657011590284675,-376.33835847163726,-241.2254687741002,-378.005915921289,187.55580710207818,-401.23139068795484,-314.0261002574224,-455.2753016610899,0.28203119803399757,-79.44829864925497,-38.76080399754748,-24.60273081988997,187.55580710207818,455.2753016610899,-455.2753016610899,-314.0261002574224,401.23139068795484,-187.55580710207818,-23.613009407455948,-187.55580710207818,48.02515961918101,-680.2018777385572,-295.1349542329965,680.2018777385572,-680.2018777385572,-680.2018777385572,-48.02515961918101,-680.2018777385572,-48.02515961918101,-680.2018777385572,-680.2018777385572,48.02515961918101,-48.02515961918101,-680.2018777385572,-680.2018777385572,-680.2018777385572,48.02515961918101,-680.2018777385572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NoAvocado,609.6210485399488,2.364298217349682,2.364298217349682,-2.364298217349682,-2.364298217349682,113.1405189743364,113.1405189743364,176.14009841920586,-113.1405189743364,-176.14009841920586,3458.2782710517326,52.10903815639272,52.10903815639272,176.14009841920586,-3.4663833739982595,-203.52588697226534,-1053.5694866965096,-3.4663833739982595,-176.14009841920586,-777.837397609013,111.7382685980099,324.4869248876931,22.150003625009678,-324.486924887693,-3.4663833739982595,-628.3027083592965,203.52588697226534,777.837397609013,-123.28125934296916,777.837397609013,7097.965673052539,7097.965673052539,794.9911487029465,-470.6393843047067,-36.911475890160375,197.12174172837112,-470.6393843047067,-36.911475890160375,-777.837397609013,-197.12174172837112,-628.3027083592965,-4.064761012638735,7097.965673052539,777.837397609013,43.97295760008182,480.1470084704111,155.11953659205622,197.12174172837112,4.064761012638735,794.9911487029465,54.606821195704384,-64.96444253774982,-64.96444253774982,-326.76832416311663,36.911475890160375,2.612808898254149,-67.6700418511017,-67.6700418511017,-475.0679804160118,-197.12174172837112,794.9911487029465,4.064761012638735,-67.6700418511017,52.858839076236656,-117.12465125650968,-853.7188193659341,-43.97295760008182,36.911475890160375,-52.858839076236656,-326.76832416311663,274.6592860067239,29.448846054927998,-337.30008381350245,853.7188193659341,2.612808898254149,-67.6700418511017,-475.0679804160118,-129.33317992505877,274.6592860067239,-853.7188193659341,853.7188193659341,-337.30008381350245,-29.448846054927998,-274.6592860067239,-64.96444253774982,-274.6592860067239,43.8339806311148,-913.3265971257034,-113.05989024387094,913.3265971257034,-913.3265971257034,-913.3265971257034,-43.8339806311148,-913.3265971257034,-43.8339806311148,-913.3265971257034,-913.3265971257034,43.8339806311148,-43.8339806311148,-913.3265971257034,-913.3265971257034,-913.3265971257034,43.8339806311148,-913.3265971257034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
