key	MAR03989	MAR08581	MAR08591	MAR08592	MAR08580	MAR08582	MAR08587	MAR08589	MAR08584	MAR04303	MAR04415	MAR04416	MAR08764	MAR04087	MAR04089	MAR04091	MAR04046	MAR04406	MAR04518	MAR04519	MAR04520	MAR04646	MAR04648	MAR04649	MAR04650	MAR04808	MAR08755	MAR04034	MAR04194	MAR03831	MAR03890	MAR03892	MAR09802	MAR03903	MAR04196	MAR04197	MAR04690	MAR06780	MAR03816	MAR04776	MAR04777	MAR04787	MAR08416	MAR08426	MAR08607	MAR03883	MAR04198	MAR04284	MAR04467	MAR04788	MAR04789	MAR04791	MAR07703	MAR03747	MAR03744	MAR03777	MAR03778	MAR06923	MAR03765	MAR03940	MAR06768	MAR08539	MAR04302	MAR04323	MAR04324	MAR04328	MAR04329	MAR04174	MAR04300	MAR07301	MAR07302	MAR07303	MAR07304	MAR07305	MAR07306	MAR05258	MAR05259	MAR05260	MAR05261	MAR05262	MAR05263	MAR05264	MAR05265	MAR05266	MAR05267	MAR05268	MAR05269	MAR05270	MAR05271	MAR05272	MAR05273	MAR05274	MAR05275	MAR05276	MAR05277	MAR05278	MAR05279	MAR05280	MAR05281	MAR05282	MAR05283	MAR05284	MAR05285	MAR05286	MAR05287	MAR05288	MAR05289	MAR05290	MAR05291	MAR09817	MAR09818	MAR07706	MAR08779	MAR03540	MAR03544	MAR03545	MAR03548	MAR03551	MAR03555	MAR03559	MAR03566	MAR03569	MAR03570	MAR03572	MAR03586	MAR03686	MAR03690	MAR03691	MAR03694	MAR03697	MAR03701	MAR03705	MAR03712	MAR03715	MAR03716	MAR03718	MAR03732	MAR08238	MAR00622	MAR00648	MAR00649	MAR04260	MAR09481	MAR00012	MAR00685	MAR00686	MAR00687	MAR00689	MAR00690	MAR00691	MAR05257	MAR00021	MAR01649	MAR04413	MAR09931	MAR09943	MAR11305	MAR12140	MAR12993	MAR13078	MAR10064
4501:P5.Almond	53.60662921473461	-inf	-inf	-inf	-inf	0.811655756464544	53.60662921473461	53.60662921473461	-inf	-inf	-inf	inf	-inf	1.1971295610398822	1.1971295610398822	1.1971295610398822	0.3021344033466181	0.3021344033466181	38.20865388558609	0.657149763622405	0.657149763622405	2.475231714488887	2.475231714488887	2.475231714488887	2.475231714488887	0.3021344033466181	0.657149763622405	0.3021344033466181	0.3021344033466181	0.025460453180386398	3.309785277424261	0.3021344033466181	0.3021344033466181	0.19435885346590429	0.0	0.0	-0.029686979527686126	0.5955219079608032	3.7239009326357544	0.22962593635609288	0.22962593635609288	-inf	-0.10405890661691262	3.7239009326357544	0.3021344033466181	-0.035206292361942	0.0	-1.2299885351072322	0.0	-0.0685951508151254	-13.620587872776902	-0.0685951508151254	947.812638605773	0.7393675425503631	0.7393675425503631	0.8021581233759177	0.8021581233759177	0.4506476399126631	0.4506476399126631	1.3898355001836311	0.5955219079608032	1.3898355001836311	-0.7600291395210558	0.04632229283225613	0.0	inf	inf	-0.005410000746762026	0.3021344033466181	-inf	-inf	-inf	-inf	-inf	-inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	947.812638605773	0.0010550608414243076	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	0.6915696956092403	0.039798720855632165	25.126435686901825	0.3021344033466181	inf	inf	inf	inf	inf	inf	inf	inf	inf	0.0	0.22962593635609288	0.0	0.0	inf	0.6217272561298206	0.0	inf	0.0	0.0
4502:P2.NoAlmond	183.80617790294252	-inf	-inf	-inf	-inf	8.808612218590275	183.80617790294252	183.80617790294252	-inf	-inf	-inf	-inf	-inf	0.3406755719888912	0.3406755719888912	0.3406755719888912	1.4955051065412581	1.4955051065412581	64.81672354059951	63.56744941920107	63.56744941920107	2.073912839922046	2.073912839922046	2.073912839922046	2.073912839922046	1.4955051065412581	63.56744941920107	1.4955051065412581	1.4955051065412581	0.01725802761881219	0.6686704014757652	1.4955051065412581	1.4955051065412581	0.8406047723330624	-0.0	-0.0	-0.0005530532266001702	4.829372617299407	2.6741597985921035	0.6666931279530011	0.6666931279530011	inf	0.06159207655585321	2.6741597985921035	1.4955051065412581	0.011503797971115805	-0.0	3.1079651643286614	-0.0	-6.181580921822624	-0.16227962083836747	-6.181580921822624	-4.819792876907021	4.443744451409885	4.443744451409885	4.941834310208943	4.941834310208943	4.38971790587494	4.38971790587494	4.595452930245966	4.829372617299407	4.595452930245966	0.44775504794011	0.025692168126387062	-0.0	-inf	-inf	0.0013756373094247743	1.4955051065412581	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-4.819792876907021	-0.2074777953200604	inf	inf	inf	inf	-inf	-inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	-inf	-inf	inf	inf	inf	inf	inf	inf	-inf	0.2056070747849529	-0.08183756378624663	-12.219327576904936	1.4955051065412581	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-0.0	0.6666931279530011	-0.0	-0.0	inf	2.4956327181929083	-0.0	-inf	-0.0	-0.0
4502:P3.Almond	16.868165973035207	-inf	-inf	-inf	-inf	0.4090001041014438	16.868165973035207	16.868165973035207	-inf	-inf	-inf	-inf	-inf	0.0016677621448251045	0.0016677621448251045	0.0016677621448251045	-0.4439890688196475	-0.4439890688196475	-20.39587186622375	26.534527252187306	26.534527252187306	0.4832222345260934	0.4832222345260934	0.4832222345260934	0.4832222345260934	-0.4439890688196475	26.534527252187306	-0.4439890688196475	-0.4439890688196475	0.006271465706375456	-2.2523077035624257	-0.4439890688196475	-0.4439890688196475	-0.9536209160718349	0.0	0.0	0.09540233366630059	1.081791889393894	0.5489145426199293	0.4768050952253162	0.4768050952253162	inf	-0.053655412458485166	0.5489145426199293	-0.4439890688196475	0.0004508000520841323	-0.0	-64.42564117055635	-0.0	2.524742569105745	0.39588330574668207	2.524742569105745	-3.9114729997516995	-0.9379817722358361	-0.9379817722358361	-2.6432489898021494	-2.6432489898021494	-1.1754690688545792	-1.1754690688545792	-1.2959535552095065	1.081791889393894	-1.2959535552095065	-0.0034571174097005135	-0.13039766911566497	-0.0	inf	inf	-0.02838096151704731	-0.4439890688196475	-inf	-inf	-inf	-inf	-inf	-inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	-3.9114729997516995	-0.25565816255499657	-inf	-inf	inf	-inf	inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	0.1828966459329719	-0.5959952762059608	-1.6778656474693692	-0.4439890688196475	inf	inf	inf	inf	inf	inf	inf	inf	inf	-0.0	0.4768050952253162	-0.0	-0.0	-inf	6.271967684826226	-0.0	-inf	0.0	0.0
4503:P1.Almond	10.396055573415397	-inf	-inf	-inf	-inf	-0.3363998572750319	10.396055573415397	10.396055573415397	-inf	-inf	-inf	inf	-inf	0.013751097061077956	0.013751097061077956	0.013751097061077956	0.4808740629677275	0.4808740629677275	-10.246090874109532	4.1588173876451275	4.1588173876451275	0.30653510299538383	0.30653510299538383	0.30653510299538383	0.30653510299538383	0.4808740629677275	4.1588173876451275	0.4808740629677275	0.4808740629677275	0.002349504210004476	2.0795465528510158	0.4808740629677275	0.4808740629677275	0.3005380288304429	-0.0	-0.0	0.05203049540597859	-0.7952337131545195	2.2417522213696706	-0.4988867891895574	-0.4988867891895574	-inf	0.11648354546523665	2.2417522213696706	0.4808740629677275	-0.00129769812274924	0.0	1.5171704800375614	0.0	-5.022464747146341	-0.19898919134901627	-5.022464747146341	4.50613227467426	-0.6243825374661114	-0.6243825374661114	-0.7066187112111936	-0.7066187112111936	-2.025903543070374	-2.025903543070374	1.0716533549318061	-0.7952337131545195	1.0716533549318061	-0.021659937146188787	0.059912367888730396	-0.0	inf	inf	-0.043044562768915294	0.4808740629677275	-inf	-inf	-inf	-inf	-inf	-inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	4.50613227467426	0.2219198059542733	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0.3564896685429351	0.21815779494486748	4.583838043709227	0.4808740629677275	inf	inf	inf	inf	inf	inf	inf	inf	inf	0.0	-0.4988867891895574	0.0	0.0	inf	0.7406063473335458	0.0	inf	0.0	0.0
4503:P2.NoAlmond	0.5365179247631132	inf	inf	inf	inf	0.37848900637180666	0.5365179247631132	0.5365179247631132	inf	inf	-inf	-inf	-inf	0.21140893410700468	0.21140893410700468	0.21140893410700468	0.024034310603576605	0.024034310603576605	-72.94542890894824	3.057785466511515	3.057785466511515	-0.009523275221518746	-0.009523275221518746	-0.009523275221518746	-0.009523275221518746	0.024034310603576605	3.057785466511515	0.024034310603576605	0.024034310603576605	0.023765074573217644	41.607184682517484	0.024034310603576605	0.024034310603576605	0.0044976425946913964	-0.0	-0.0	0.12939157816775398	0.004347235041074668	21.880705057459803	-1.209851482395549	-1.209851482395549	inf	3.6147474267458226	21.880705057459803	0.024034310603576605	0.00459342183778654	-0.0	2.3694156399470527	-0.0	-7.521769547927856	-0.13345836077395565	-7.521769547927856	8.77657507430729	0.006298300889081922	0.006298300889081922	0.0046651016819250326	0.0046651016819250326	0.0062785667348522435	0.0062785667348522435	1.7060369510111275	0.004347235041074668	1.7060369510111275	-0.2472420210718961	-0.01857864540126376	0.0	-inf	-inf	-0.020513317861824285	0.024034310603576605	inf	inf	inf	inf	inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	8.77657507430729	0.11393966228664969	inf	inf	-inf	inf	-inf	-inf	inf	inf	inf	inf	inf	-inf	inf	inf	-inf	inf	-inf	-inf	inf	inf	inf	inf	inf	-inf	-inf	0.1171679955995123	0.021926242316477423	45.60744999376873	0.024034310603576605	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-0.0	-1.209851482395549	-0.0	-0.0	-inf	0.7736626018614691	-0.0	-inf	-0.0	-0.0
4505:P2.Almond	-51.19759375701729	-inf	-inf	-inf	-inf	-6.686793480221685	-51.19759375701729	-51.19759375701729	-inf	-inf	-inf	-inf	-inf	-0.07437311451521848	-0.07437311451521848	-0.07437311451521848	0.7962323535788087	0.7962323535788087	-0.06326933381063064	-0.00972276260027136	-0.00972276260027136	-53.39287231472779	-53.39287231472779	-53.39287231472779	-53.39287231472779	0.7962323535788087	-0.00972276260027136	0.7962323535788087	0.7962323535788087	0.2558484141302364	1.2559148036440884	0.7962323535788087	0.7962323535788087	0.6742970544985862	-0.0	-0.0	0.025684293685769962	-15.733360031979217	5.8881477521986785	0.12604952836801936	0.12604952836801936	-inf	0.03421103828123002	5.8881477521986785	0.7962323535788087	-0.015231704987989066	-0.0	0.6361946006259729	-0.0	-0.23095880584602071	-4.460629025201853	-0.23095880584602071	-28.465948049244922	-4.776800790414588	-4.776800790414588	-5.331398855277438	-5.331398855277438	-3.305286242534293	-3.305286242534293	0.1028521916919797	-15.733360031979217	0.1028521916919797	-0.6383290211950989	0.02386184002643622	-0.0	inf	inf	0.13656259989955596	0.7962323535788087	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-28.465948049244922	-0.035129692440597486	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	0.5676809628569853	-0.3318948622188065	-3.0130023505477936	0.7962323535788087	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-0.0	0.12604952836801936	-0.0	-0.0	-inf	-2.1497562371686816	-0.0	-inf	-0.0	-0.0
4505:P3.NoAlmond	27.527493210387533	-inf	-inf	-inf	-inf	2.205553142307023	27.527493210387533	27.527493210387533	-inf	-inf	-inf	-inf	-inf	0.12063559035803414	0.12063559035803414	0.12063559035803414	1.9958498920724554	1.9958498920724554	1221.9925094487576	1.7973982636921642	1.7973982636921642	-0.36752133764517997	-0.36752133764517997	-0.36752133764517997	-0.36752133764517997	1.9958498920724554	1.7973982636921642	1.9958498920724554	1.9958498920724554	0.0199486125155727	0.5010396843830863	1.9958498920724554	1.9958498920724554	1.0498863293314835	-0.0	-0.0	0.037673813761311195	-14.22447178677194	-2.8496898803875617	-0.46230928650110986	-0.46230928650110986	-inf	0.0974550222999111	-2.8496898803875617	1.9958498920724554	-0.5200428122908244	0.0	-0.6566803800213417	0.0	-0.013034660596250807	-64.55492784274264	-0.013034660596250807	82.98931838819848	-4.701725855644561	-4.701725855644561	-10.319633121328287	-10.319633121328287	-1.9139027225217466	-1.9139027225217466	0.2533150482590718	-14.22447178677194	0.2533150482590718	-0.9326897365433476	0.5575732120931889	-0.0	inf	inf	0.019163849055754568	1.9958498920724554	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	82.98931838819848	0.01204974350219757	-inf	inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-2.7102945652593564	0.047010672374932776	21.27176552644297	1.9958498920724554	inf	inf	inf	inf	inf	inf	inf	inf	inf	-0.0	-0.46230928650110986	-0.0	-0.0	-inf	0.06831126227070862	-0.0	-inf	-0.0	-0.0
4506:P1.Almond	-8.3445749797032	inf	inf	inf	inf	-5.742199386131605	-8.3445749797032	-8.3445749797032	inf	inf	-inf	inf	-inf	-0.35823663010425244	-0.35823663010425244	-0.35823663010425244	28.075404874332147	28.075404874332147	-2.5110502167944424	0.3298271845340252	0.3298271845340252	0.039565835976713294	0.039565835976713294	0.039565835976713294	0.039565835976713294	28.075404874332147	0.3298271845340252	28.075404874332147	28.075404874332147	-8.90790621979264e-05	0.03561836434687526	28.075404874332147	28.075404874332147	2.2725657920353095	0.0	0.0	0.027558048133952434	-15.197893835528987	4.300840103593612	0.5332212512868933	0.5332212512868933	inf	-0.000546417436386621	4.300840103593612	28.075404874332147	0.047662705886902586	0.0	0.32671232537439426	0.0	0.5061540761226755	2.13777434928706	0.5061540761226755	4.4987844485213655	-5.869730084496195	-5.869730084496195	-6.515583032839161	-6.515583032839161	-3.9862751304802018	-3.9862751304802018	-0.7747042188952254	-15.197893835528987	-0.7747042188952254	0.20850455767051473	0.2285931128767969	0.0	inf	inf	0.054906132687512994	28.075404874332147	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	4.4987844485213655	0.2222822656748256	-inf	-inf	inf	-inf	inf	inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	inf	inf	-inf	-inf	-inf	-inf	-inf	inf	inf	1.1288516125321477	-0.0527803989599445	-18.946427456126443	28.075404874332147	-inf	inf	inf	inf	inf	inf	inf	inf	inf	-0.0	0.5332212512868933	-0.0	-0.0	inf	4.2123952163819265	-0.0	inf	0.0	0.0
4506:P3.NoAlmond	0.6873390679303385	inf	inf	inf	inf	-0.1361440949157712	0.6873390679303385	0.6873390679303385	inf	inf	inf	inf	inf	-0.2291709755221804	-0.2291709755221804	-0.2291709755221804	1.0277821510251846	1.0277821510251846	25.193355638336314	2.3776647630924344	2.3776647630924344	1.0651480138470573	1.0651480138470573	1.0651480138470573	1.0651480138470573	1.0277821510251846	2.3776647630924344	1.0277821510251846	1.0277821510251846	0.004854108990332174	0.9729688329404508	1.0277821510251846	1.0277821510251846	0.7189482715521244	0.0	0.0	0.00023456768203918918	1.3538425898807045	-0.10342897059810872	0.2284724986571903	0.2284724986571903	-inf	0.030889510564559696	-0.10342897059810872	1.0277821510251846	0.005477250160431847	0.0	1.151551438658134	0.0	-0.23584035840689865	-4.25746114189037	-0.23584035840689865	-107.48591551707771	1.5985534597001017	1.5985534597001017	2.0855382772555826	2.0855382772555826	1.052970436515639	1.052970436515639	1.549784913997778	1.3538425898807045	1.549784913997778	0.6136382441749009	0.008925861796304056	0.0	inf	inf	0.06519052102383803	1.0277821510251846	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	-107.48591551707771	-0.009303544517338336	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0.17662665082937773	0.10212869016834474	9.791567857686621	1.0277821510251846	inf	inf	inf	inf	inf	inf	inf	inf	inf	0.0	0.2284724986571903	0.0	0.0	inf	1.2460484792366833	0.0	inf	0.0	0.0
4507:P2.NoAlmond	14.634202971661198	-inf	-inf	-inf	-inf	1.9688818283736989	14.634202971661198	14.634202971661198	-inf	-inf	-inf	-inf	-inf	0.023409622648876992	0.023409622648876992	0.023409622648876992	-8.986437231812532	-8.986437231812532	-10.09778034537003	2.6298225274815703	2.6298225274815703	-0.09177905293071935	-0.09177905293071935	-0.09177905293071935	-0.09177905293071935	-8.986437231812532	2.6298225274815703	-8.986437231812532	-8.986437231812532	0.007435487865281519	-0.11127880540465353	-8.986437231812532	-8.986437231812532	-1.206492142198287	-0.0	-0.0	0.024681312631818494	7.135279761794844	-57.87563470691042	-0.5444792954630888	-0.5444792954630888	-inf	-0.0067952555202584145	-57.87563470691042	-8.986437231812532	0.017215090327393316	-0.0	-6.4986991500972735	-0.0	48.0850481738191	0.02093037326321123	48.0850481738191	0.4961789394964994	7.113865536059227	7.113865536059227	14.737884318266874	14.737884318266874	3.1266637423265746	3.1266637423265746	0.5936030165721952	7.135279761794844	0.5936030165721952	-0.08202718794834837	-0.2098705411946277	0.0	-inf	-inf	-0.05175437487977021	-8.986437231812532	-inf	-inf	-inf	-inf	-inf	-inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0.4961789394964994	2.015401945545605	inf	inf	inf	inf	inf	-inf	inf	inf	inf	inf	inf	-inf	inf	inf	inf	inf	inf	-inf	inf	inf	inf	inf	inf	-inf	inf	-0.6314567911328611	0.8503356708206221	1.1760061753436066	-8.986437231812532	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	0.0	-0.5444792954630888	0.0	0.0	-inf	0.2761147554216525	0.0	inf	0.0	0.0
