Feature,Importance
MAR11061B,0.026346331354624806
MAR10981B,0.020901625277705706
MAR03813B,0.020116457666041768
MAR03813F,0.019721609265217318
MAR10981F,0.01864002735032002
MAR11061F,0.013813247904463704
MAR11171B,0.013749535226783113
MAR11170F,0.013647558885124646
MAR11021B,0.012682906050307832
MAR11135F,0.011449084983484507
MAR11022F,0.011437030953174172
MAR11021F,0.011018686852097233
MAR03831,0.010123018208511081
MAR11022B,0.009788191948200813
MAR11016F,0.009582311730359151
MAR11016B,0.009466721789279502
MAR11175B,0.009226622668268188
MAR11018F,0.008885634629376365
MAR11185B,0.008857438710548407
MAR11019F,0.008048495623347432
MAR04693B,0.007978992007879476
MAR07702F,0.007611267170370261
MAR11017B,0.0074929743963339296
MAR11171F,0.0074842457027943935
MAR03903,0.007327334735774997
MAR04174,0.007209798010254459
MAR11202F,0.007178874494919153
MAR08779,0.006675635643518891
MAR03912F,0.006673095935735436
MAR04650,0.006257129917622399
MAR11020B,0.006223542152288681
MAR03912B,0.005966506392192455
MAR03829F,0.0058793497817412645
MAR01616B,0.005737662446972795
MAR04649,0.0055316677713162
MAR11175F,0.005491740704942881
MAR11135B,0.005449958619154879
MAR07702B,0.0054294946154822875
MAR04690,0.005332952431849047
MAR11017F,0.005293121624954832
MAR04109F,0.00528424736831466
MAR11020F,0.005277674189493535
MAR04410B,0.0052170278937815106
MAR11222F,0.005159854094127092
MAR11185F,0.005158593494726456
MAR07703,0.00512335330353292
MAR11000F,0.005110393831409905
MAR06725F,0.0050997265931299945
MAR04302,0.005065608592986855
MAR07706,0.005004363346082338
MAR04787,0.00489264187793435
MAR11054F,0.004756102538657296
MAR03899B,0.004688480286282776
MAR11018B,0.004566615384615385
MAR11170B,0.004535262781026117
MAR04415,0.004491176024190661
MAR03827B,0.0044842140942369
MAR04324,0.004473679220109952
MAR04693F,0.00445276962337303
MAR04408B,0.004334160686178473
MAR10995B,0.00429561088556121
MAR08684F,0.004153280442701051
MAR08416,0.004110734006134078
MAR06725B,0.004109672991261929
MAR03899F,0.004086986594246952
MAR11305,0.0038586705323026206
MAR02027B,0.0038445796301923734
