group,MAR11061B,MAR10981B,MAR03813B,MAR03813F,MAR10981F,MAR11061F,MAR11171B,MAR11170F,MAR11021B,MAR11135F,MAR11022F,MAR11021F,MAR03831,MAR11022B,MAR11016F,MAR11016B,MAR11175B,MAR11018F,MAR11185B,MAR11019F,MAR04693B,MAR07702F,MAR11017B,MAR11171F,MAR03903,MAR04174,MAR11202F,MAR08779,MAR03912F,MAR04650,MAR11020B,MAR03912B,MAR03829F,MAR01616B,MAR04649,MAR11175F,MAR11135B,MAR07702B,MAR04690,MAR11017F,MAR04109F,MAR11020F,MAR04410B,MAR11222F,MAR11185F,MAR07703,MAR11000F,MAR06725F,MAR04302,MAR07706,MAR04787,MAR11054F,MAR03899B,MAR11018B,MAR11170B,MAR04415,MAR03827B,MAR04324,MAR04693F,MAR04408B,MAR10995B,MAR08684F,MAR08416,MAR06725B,MAR03899F,MAR11305,MAR02027B,MAR10996B,MAR04582F,MAR10993B,MAR11002B,MAR06708F,MAR10982F,MAR05336F,MAR06603B,MAR11173B,MAR06602F,MAR11112F,MAR11154B,MAR11201F,MAR11027B,MAR08238,MAR07305,MAR04109B,MAR04089,MAR08743B,MAR11019B,MAR04194,MAR03845F,MAR04574F,MAR04091,MAR03701,MAR04410F,MAR01649,MAR04652F,MAR11202B,MAR07302,MAR11160F,MAR03551,MAR04408F,MAR11222B,MAR03263F,MAR04260,MAR11152F,MAR10993F,MAR08743F,MAR11033B,MAR03816,MAR11173F,MAR04792F,MAR03989,MAR10982B,MAR00691,MAR08582,MAR03263B,MAR04196,MAR06768,MAR04808,MAR04646,MAR04087,MAR11205F,MAR03559,MAR11172F,MAR11095B,MAR05336B,MAR11032B,MAR01834B,MAR11132F,MAR03555,MAR03691,MAR08589,MAR04300,MAR04284,MAR11136F,MAR03697,MAR06603F,MAR11160B,MAR11127F,MAR11157B,MAR10034B,MAR04777,MAR11217B,MAR05268,MAR10995F,MAR11068B,MAR03940,MAR00688B,MAR11152B,MAR09943,MAR11161F,MAR03890,MAR04582B,MAR06602B,MAR11033F,MAR11201B,MAR11024F,MAR03544,MAR03732,MAR11036B,MAR11003B,MAR08581,MAR03829B,MAR00692B,MAR00648,MAR11029F,MAR11119B,MAR11154F,MAR05257,MAR11138F,MAR08426,MAR06780,MAR08684B,MAR08587,MAR11082B,MAR00686,MAR01616F,MAR07304,MAR11026F,MAR10996F,MAR11024B,MAR03718,MAR11041F,MAR11136B,MAR04416,MAR07303,MAR11212F,MAR03715,MAR11140B,MAR11096F,MAR04574B,MAR04034,MAR11169F,MAR11006B,MAR11088B,MAR08539,MAR04520,MAR05289,MAR11207F,MAR00689,MAR11184F,MAR11003F,MAR11197F,MAR04776,MAR11031B,MAR11112B,MAR08580,MAR10999B,MAR00649,MAR03827F,MAR11128F,MAR11144B,MAR03545,MAR08591,MAR04648,MAR03548,MAR11148F,MAR05291,MAR11029B,MAR04519,MAR04788,MAR03744,MAR04652B,MAR06708B,MAR07301,MAR04406,MAR11111F,MAR11166B,MAR11089B,MAR11197B,MAR11139B,MAR11091B,MAR11032F,MAR05258,MAR00685,MAR11192F,MAR11001B,MAR04791,MAR11139F,MAR11052F,MAR11199B,MAR10994F,MAR08607,MAR11067B,MAR08584,MAR04467,MAR03569,MAR11179F,MAR00687,MAR11164F,MAR03540,MAR06923,MAR11093B,MAR11084B,MAR11200B,MAR10999F,MAR11099F,MAR11144F,MAR09481,MAR11102F,MAR11078F,MAR11023B,MAR11086F,MAR11164B,MAR11093F,MAR11167B,MAR11043B,MAR05276,MAR11140F,MAR11089F,MAR03586,MAR11203F,MAR11186B,MAR10998F,MAR11023F,MAR03694,MAR11153B,MAR11193B,MAR11203B,MAR11142B,MAR11048B,MAR03765,MAR03747,MAR11041B,MAR11045F,MAR03845B,MAR11073B,MAR11035F,MAR11011B,MAR11195B,MAR08764,MAR11176B,MAR08592,MAR00622,MAR12140,MAR04518,MAR11187B,MAR11179B,MAR11200F,MAR01834F,MAR11060F,MAR10033B,MAR11013F,MAR03778,MAR11142F,MAR11053B,MAR11159B,MAR11004B,MAR11011F,MAR05285,MAR11040B,MAR04046,MAR03777,MAR11189F,MAR11146B,MAR11205B,MAR11068F,MAR11149B,MAR05275,MAR11137B,MAR11119F,MAR04198,MAR11137F,MAR11084F,MAR11102B,MAR11083F,MAR11012F,MAR11000B,MAR11073F,MAR02027F,MAR11013B,MAR11118F,MAR11007B,MAR11054B,MAR05283,MAR05264,MAR11209B,MAR05274,MAR11031F,MAR11077B,MAR03690,MAR05273,MAR05266,MAR11118B,MAR03883,MAR04789,MAR11163B,MAR11015F,MAR11111B,MAR04792B,MAR11104B,MAR11161B,MAR11133F,MAR11109B,MAR11027F,MAR11090F,MAR03892,MAR11215B,MAR11220B,MAR11053F,MAR11091F,MAR11149F,MAR10989B,MAR11074F,MAR10991F,MAR11121B,MAR10989F,MAR11193F,MAR10986F,MAR04330B,MAR05287,MAR00021,MAR11127B,MAR11174F,MAR11002F,MAR11123F,MAR11128B,MAR04413,MAR08755,MAR09818,MAR03807B,MAR10998B,MAR11060B,MAR11133B,MAR05260,MAR11165F,MAR03570,MAR11107B,MAR10033F,MAR11057F,MAR11158B,MAR03807F,MAR11121F,MAR11215F,MAR11092B,MAR00690,MAR11159F,MAR11148B,MAR03042B,MAR11165B,MAR10984B,MAR11094B,MAR11207B,MAR11153F,MAR11151F,MAR11120F,MAR11100F,MAR11043F,MAR03572,MAR11109F,MAR10034F,MAR11204F,MAR11184B,MAR11214F,MAR11145F,MAR11062F,MAR11072F,MAR12993,MAR11150F,MAR11045B,MAR05277,MAR11146F,MAR10994B,MAR04197,MAR03042F,MAR04323,MAR11189B,MAR13078,MAR03686,MAR10064,MAR05269,MAR11169B,MAR11042B,MAR11129B,MAR11099B,MAR00692F,MAR00012,MAR11015B,MAR11156F,MAR11130F,MAR11182B,MAR11122B,MAR11413B,MAR11122F,MAR03712,MAR11191F,MAR11014B,MAR11199F,MAR07306,MAR11095F,MAR03716,MAR05282,MAR11167F,MAR11131B,MAR04303,MAR11138B,MAR11049B,MAR05286,MAR11187F,MAR09802,MAR11145B,MAR11163F,MAR11204B,MAR05262,MAR11004F,MAR11196F,MAR11042F,MAR11211F,MAR05265,MAR05278,MAR11208F,MAR11218F,MAR11217F,MAR11092F,MAR11211B,MAR11218B,MAR11212B,MAR11219B,MAR11214B,MAR11216B,MAR05281,MAR05271,MAR11208B,MAR05288,MAR05267,MAR05284,MAR05263,MAR05272,MAR05261,MAR05259,MAR11191B,MAR11192B,MAR11194B,MAR11206B,MAR04329,MAR04328,MAR05290,MAR11196B,MAR09817,MAR05280,MAR05270,MAR11190B,MAR05279,MAR11057B,MAR03566,MAR11108B,MAR11413F,MAR11220F,MAR11219F,MAR11216F,MAR11209F,MAR11206F,MAR11105B,MAR11106B,MAR11195F,MAR11194F,MAR11190F,MAR11186F,MAR11183F,MAR11100B,MAR11182F,MAR11181F,MAR11176F,MAR11115B,MAR11116B,MAR11168F,MAR11166F,MAR11158F,MAR11157F,MAR11155F,MAR11143F,MAR11120B,MAR11101B,MAR11098B,MAR11183B,MAR11074B,MAR11052B,MAR11046B,MAR11044B,MAR11039B,MAR11035B,MAR11034B,MAR11058B,MAR11059B,MAR11026B,MAR11062B,MAR11071B,MAR11072B,MAR11012B,MAR11097B,MAR11005B,MAR11078B,MAR11080B,MAR10991B,MAR10988B,MAR10986B,MAR11083B,MAR11085B,MAR11086B,MAR11087B,MAR11090B,MAR11096B,MAR11131F,MAR11129F,MAR11123B,MAR10984F,MAR11039F,MAR11036F,MAR11034F,MAR11130B,MAR11132B,MAR11134B,MAR11014F,MAR11007F,MAR11006F,MAR11005F,MAR11001F,MAR10988F,MAR00688F,MAR11124F,MAR11143B,MAR04330F,MAR11150B,MAR11151B,MAR11155B,MAR11156B,MAR11168B,MAR09931,MAR11172B,MAR11174B,MAR03705,MAR11181B,MAR11040F,MAR11056B,MAR11044F,MAR11046F,MAR11116F,MAR11115F,MAR11124B,MAR11108F,MAR11107F,MAR11106F,MAR11105F,MAR11104F,MAR11101F,MAR11098F,MAR11097F,MAR11094F,MAR11088F,MAR11087F,MAR11085F,MAR11082F,MAR11080F,MAR11077F,MAR11071F,MAR11067F,MAR11059F,MAR11058F,MAR11056F,MAR11049F,MAR11048F,MAR11134F
NoOats,87.5568400850635,87.5568400850635,84.42242500165979,84.42242500165979,87.5568400850635,87.5568400850635,2309.2296448093084,323.89330174680464,2215.649205878934,3029.4040251260462,2997.3289894857967,2215.649205878934,2213.8502393578005,2997.3289894857967,2245.8006991404823,2245.8006991404823,3387.9768751705046,4352.223913436238,323.89330174680464,5197.111977993656,2301.866811740956,1029.3342042992945,4352.223913436238,2309.2296448093084,2078.3871493460215,2267.6960035700877,3624.6215413910472,1029.3342042992945,2339.7657790380727,493.40385935405044,4474.699122418652,2339.7657790380727,1353.9573760585688,1154.3467707675009,493.40385935405044,3387.9768751705046,3029.4040251260462,1029.3342042992945,2301.866811740956,4352.223913436238,2310.211361455136,4474.699122418652,125.2304208398559,7042.778452966536,323.89330174680464,1029.3342042992945,6143.891978672585,1154.3467707675009,75.48595192104807,1029.3342042992945,1075.2626795506571,2490.05177839592,2310.211361455136,4352.223913436238,323.89330174680464,23187.11138629874,1353.9573760585688,2337.525743409839,2301.866811740956,125.2304208398559,2384.836778201019,2339.7657790380727,2262.8167367130623,1154.3467707675009,2310.211361455136,5535.0839217202865,75.48595192104807,3287.8118169246704,4955.05734962957,5042.854724527823,1061.1168781843862,1154.0908816687127,5041.337259256818,7249.604488951569,310.3411189394433,7399.567513838767,310.3411189394433,5041.337259256818,7972.026016814353,2749.8345150241967,5372.909633813516,16792.530206494546,21815.485417008294,2310.211361455136,153.0781408294121,821.8513060978838,5197.111977993656,1139.618064793194,4406.16484380059,245.71319157949569,153.0781408294121,19348.871820218596,125.2304208398559,1261.7695256786808,821.8513060978838,3624.6215413910472,21815.485417008294,5612.954114088701,20151.47324049174,125.2304208398559,7042.778452966536,310.3411189394433,1139.618064793194,1231.959098952164,5042.854724527823,821.8513060978838,2489.880127431535,422.8412220683011,7399.567513838767,4406.16484380059,18277.73088665845,5041.337259256818,41312.96699843792,4515.260925332217,310.3411189394433,2543.7574398973334,1468.5973506507175,1139.618064793194,493.40385935405044,153.0781408294121,3974.082298230098,16607.54844042018,2772.806030315541,4780.756217071103,7249.604488951569,2337.525743409839,4148.887071832046,3751.681618152565,19348.871820218596,22164.969277848995,18277.73088665845,1139.618064793194,4233.07561963568,1062.8792359565011,20151.47324049174,310.3411189394433,5612.954114088701,2801.483432568765,1180.1116805071501,41312.96699843792,1261.7695256786808,4656.691775337605,30749.673192748367,2384.836778201019,9024.584945634311,630.5044794633604,41312.96699843792,1231.959098952164,16209.872148171837,5138.571718931345,1139.618064793194,4955.05734962957,310.3411189394433,2489.880127431535,2749.8345150241967,6082.983264783054,16574.789237430115,16209.872148171837,1877.7890643388068,1861.2533933709653,27269.840677437507,1353.9573760585688,41312.96699843792,384.3813969422016,3668.579431600694,4429.439293113803,7972.026016814353,41312.96699843792,1026.6925735095142,422.8412220683011,1468.5973506507175,2339.7657790380727,18277.73088665845,5387.026937267169,41312.96699843792,1154.3467707675009,21815.485417008294,6842.077939121944,3287.8118169246704,6082.983264783054,16663.542690349503,7189.802561329929,1062.8792359565011,2773.189390060143,21815.485417008294,8504.59524073383,16665.929245866337,7353.540218166391,4828.993187315832,245.71319157949569,1139.618064793194,1157.4280770421794,3602.6785237115782,4683.616828847413,630.5044794633604,473.6290566154404,32240.6831200934,3751.681618152565,41312.96699843792,4783.3899382316185,1861.2533933709653,5508.505558607308,1261.7695256786808,2591.143545466019,5041.337259256818,5623.007033892885,6396.686438852099,384.3813969422016,1353.9573760585688,2874.733224461663,5267.022219520917,22164.969277848995,27269.840677437507,493.40385935405044,16562.04218597422,5468.278884168442,32412.89393503843,3668.579431600694,473.6290566154404,5322.489301880797,1887.4879736296643,821.8513060978838,1154.0908816687127,21815.485417008294,1139.618064793194,4281.863626602383,1937.1256091528585,6494.365619598593,5508.505558607308,3395.471663843237,4780.756217071103,2337.525743409839,32412.89393503843,41312.96699843792,3308.1657310542887,1992.0837027953048,5322.489301880797,3395.471663843237,3142.796380457029,3751.681618152565,1072.3002037691328,1139.618064793194,4802.367609356471,27269.840677437507,993.177819718784,16665.929245866337,8607.490799842344,41312.96699843792,984.3142228129049,16759.7086151161,2830.6067280746993,5640.766413066036,8450.942532259409,4032.4113837420846,6396.686438852099,8512.658124002512,5267.022219520917,6344.802758909763,6578.344510372111,5267.022219520917,8239.378569372688,4216.848144705548,984.3142228129049,5640.766413066036,984.3142228129049,4970.565402256321,32412.89393503843,7353.540218166391,6494.365619598593,16209.872148171837,6618.056796764505,3706.9640780537447,984.3142228129049,8239.378569372688,16562.04218597422,1072.3002037691328,4421.535211154991,6618.056796764505,2677.3624951892093,9627.87380165435,2830.6067280746993,1887.4879736296643,7189.802561329929,6825.021026366654,4406.16484380059,5440.917075238261,1028.5903301670933,3668.623488967463,4487.26752715677,23187.11138629874,4165.238927016205,27269.840677437507,898.6630837536491,45746.9387616469,600.6093665623337,2140.1562481136953,8607.490799842344,4032.4113837420846,4148.887071832046,8455.629332648507,41312.96699843792,6615.483909226625,1660.2983061584205,2677.3624951892093,7448.602018503214,2746.3251970186334,1073.4698890514483,3668.623488967463,32412.89393503843,6988.869723143036,1139.618064793194,1660.2983061584205,5735.2749277714065,1061.1168781843862,3974.082298230098,9024.584945634311,1977.703033228544,32412.89393503843,1026.6925735095142,4429.439293113803,993.177819718784,1026.6925735095142,8450.942532259409,6578.344510372111,7953.048433366607,1933.8190465917505,6143.891978672585,5440.917075238261,75.48595192104807,6615.483909226625,3668.623488967463,3758.413489797906,2490.05177839592,29088.96622047983,32412.89393503843,3968.581584354163,32412.89393503843,2591.143545466019,1992.0837027953048,16574.789237430115,32412.89393503843,32240.6831200934,3668.623488967463,1071.2620425548535,5353.269710090865,4311.946354601656,2746.3251970186334,4281.863626602383,4406.16484380059,9329.37237963382,5138.571718931345,6171.00710265477,4683.616828847413,5372.909633813516,10160.024218300001,1139.618064793194,9368.370199746543,3706.9640780537447,7448.602018503214,4780.756217071103,1977.703033228544,984.3142228129049,7574.831180201805,4644.384524683661,8107.7965080311715,984.3142228129049,4421.535211154991,5440.917075238261,2420.9788436870463,32412.89393503843,45746.9387616469,2801.483432568765,6924.975484200002,1061.1168781843862,6380.744727794978,2874.733224461663,45746.9387616469,473.6290566154404,32412.89393503843,2283.609795468784,984.3142228129049,8455.629332648507,6171.00710265477,32412.89393503843,2861.554613035574,16692.166127038778,9451.706744332312,41312.96699843792,9027.622633569546,2810.566384575739,2283.609795468784,8107.7965080311715,9368.370199746543,5596.489155727043,41312.96699843792,2746.3251970186334,5468.278884168442,6344.802758909763,2861.554613035574,9024.584945634311,5443.261842054516,3751.681618152565,1072.3002037691328,1073.4698890514483,6344.802758909763,4580.947242203591,4970.565402256321,16663.542690349503,4683.616828847413,41312.96699843792,2750.985353816817,4783.3899382316185,9876.120325941138,2820.9424572857974,1073.4698890514483,7459.753211016439,7249.604488951569,6663.23091343398,6825.021026366654,32412.89393503843,1061.1168781843862,1072.3002037691328,2543.7574398973334,6344.802758909763,1032.262648334035,5735.2749277714065,32412.89393503843,16759.7086151161,32436.15017806077,32411.1359645082,1157.4280770421794,5646.494143554983,2992.2897462489877,8512.658124002512,41312.96699843792,41312.96699843792,2746.3251970186334,7211.179169866924,7254.710735966844,3612.7158597227453,6344.802758909763,6753.856165517719,6344.802758909763,16732.32106966028,2894.4564579128714,3751.681618152565,3751.681618152565,21815.485417008294,4780.756217071103,16692.166127038778,32412.89393503843,984.3142228129049,6510.831800191388,23197.416698144367,1026.6925735095142,6777.869606116839,32412.89393503843,2140.1562481136953,1139.618064793194,2820.9424572857974,4311.946354601656,2750.985353816817,32412.89393503843,1073.4698890514483,2096.3956869566946,5646.494143554983,5192.08839908453,32412.89393503843,32412.89393503843,2746.3251970186334,4289.353490565707,4656.691775337605,5596.489155727043,5192.08839908453,4289.353490565707,8504.59524073383,5517.664056943679,9876.120325941138,5395.807902576591,32412.89393503843,32412.89393503843,2746.3251970186334,32412.89393503843,32240.6831200934,29088.96622047983,32412.89393503843,32412.89393503843,32412.89393503843,32412.89393503843,2894.4564579128714,3308.1657310542887,2960.831214985303,6249.976021850505,4994.236206892584,4994.236206892584,32412.89393503843,2096.3956869566946,32357.70955499946,32412.89393503843,29088.96622047983,4656.691775337605,32412.89393503843,9027.622633569546,16732.32106966028,7770.205663144452,6753.856165517719,3706.9640780537447,5517.664056943679,5395.807902576591,3968.581584354163,6249.976021850505,4851.915032640573,9242.401798842506,4487.26752715677,2960.831214985303,4656.691775337605,3706.9640780537447,8307.302829250648,4580.947242203591,3612.7158597227453,7652.881456925865,4165.238927016205,1992.0837027953048,2140.1562481136953,2746.3251970186334,1937.1256091528585,2810.566384575739,1180.1116805071501,5402.435716405433,5640.766413066036,6344.802758909763,8819.969589746956,8160.950614054325,8307.302829250648,7574.831180201805,3142.796380457029,6777.869606116839,8373.84795943762,6988.869723143036,1028.5903301670933,5411.997239668207,10870.556689052959,10785.453089190552,6842.077939121944,1073.4698890514483,6578.344510372111,7459.753211016439,1933.8190465917505,6195.508775902192,5249.3997098305135,5267.022219520917,3511.1248900487753,4644.384524683661,1992.0837027953048,5440.917075238261,7953.048433366607,8308.229200224949,4216.848144705548,5253.948697948417,10160.024218300001,4828.993187315832,6510.831800191388,2992.2897462489877,6380.744727794978,9024.584945634311,6988.869723143036,1877.7890643388068,5411.997239668207,7254.710735966844,3751.681618152565,8191.769424917539,3751.681618152565,3758.413489797906,3602.6785237115782,5249.3997098305135,1992.0837027953048,1992.0837027953048,41312.96699843792,7119.499566146695,5640.766413066036,2420.9788436870463,6663.23091343398,1073.4698890514483,5402.435716405433,7211.179169866924,2746.3251970186334,45746.9387616469,2772.806030315541,6924.975484200002,16607.54844042018,7652.881456925865,6988.869723143036,9024.584945634311,8373.84795943762,6777.869606116839,2140.1562481136953,1992.0837027953048,7119.499566146695,7770.205663144452,9451.706744332312,9242.401798842506,4851.915032640573,9329.37237963382,8819.969589746956,8160.950614054325,6195.508775902192,5443.261842054516,4683.616828847413,5253.948697948417,8308.229200224949,5387.026937267169,3511.1248900487753,1992.0837027953048,6578.344510372111,4802.367609356471,10785.453089190552,10870.556689052959,9024.584945634311,6777.869606116839,9627.87380165435,8191.769424917539
