key	MAR03989	MAR08582	MAR08587	MAR08589	MAR04087	MAR04089	MAR04091	MAR04046	MAR04406	MAR04518	MAR04519	MAR04520	MAR04646	MAR04648	MAR04649	MAR04650	MAR04808	MAR08755	MAR04034	MAR04194	MAR03831	MAR03890	MAR03892	MAR09802	MAR03903	MAR04690	MAR06780	MAR03816	MAR04776	MAR04777	MAR08416	MAR08426	MAR08607	MAR03883	MAR04284	MAR04788	MAR04789	MAR04791	MAR07703	MAR03747	MAR03744	MAR03777	MAR03778	MAR06923	MAR03765	MAR03940	MAR06768	MAR08539	MAR04302	MAR04323	MAR04174	MAR04300	MAR07706	MAR08779	MAR00622	MAR00648	MAR00649	MAR04260	MAR01649	MAR11305	MAR04574	MAR06602	MAR06603	MAR03827	MAR03829	MAR04693	MAR03807	MAR03845	MAR04582	MAR04792	MAR07702	MAR06725	MAR03912	MAR08684	MAR04330	MAR04408	MAR04410	MAR04652	MAR08743	MAR01616	MAR02027	MAR03263	MAR04783	MAR04807	MAR12742	MAR12751	MAR13004
4303:P2.Walnut	38.7330577043222	0.47736384288004485	38.7330577043222	38.7330577043222	0.2383290577047813	0.2383290577047813	0.2383290577047813	0.07910828572174367	0.07910828572174367	-16.876341823610975	-2.6580388659504584	-2.6580388659504584	1.8047623281604375	1.8047623281604375	1.8047623281604375	1.8047623281604375	0.07910828572174367	-2.6580388659504584	0.07910828572174367	0.07910828572174367	-0.01070669577228186	12.640900897756916	0.07910828572174367	0.07910828572174367	0.02789363845343143	-6.118016889645295	-4.205135712782737	1.3654750870050867	-2.2545475711517597	-2.2545475711517597	1.820621992764567	1.3654750870050867	0.07910828572174367	-0.02564577854820748	-3.2549314786848624	0.7796921806159675	1.3089331864192424	0.7796921806159675	22.93724280373071	-0.263398907606391	-0.263398907606391	-0.5658384804218451	-0.5658384804218451	-0.47654836661082023	-0.47654836661082023	0.06811072375078374	-4.205135712782737	0.06811072375078374	5.560684351508242	-0.004611982433646228	0.0358570500765923	0.07910828572174367	22.93724280373071	0.043597219097203405	-0.12003847418301276	0.09473241284648781	10.556049085548809	0.07910828572174367	-2.2545475711517597	0.8352367194308675	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4304:P1.Walnut	4.1787328859000175	0.1737839162969736	4.1787328859000175	4.1787328859000175	0.6070603144332316	0.6070603144332316	0.6070603144332316	0.6299175296904093	0.6299175296904093	53.09216211174082	2.7771592166198955	2.7771592166198955	0.6477959105708883	0.6477959105708883	0.6477959105708883	0.6477959105708883	0.6299175296904093	2.7771592166198955	0.6299175296904093	0.6299175296904093	0.0042989407101258715	1.5875094006218213	0.6299175296904093	0.6299175296904093	0.3278910437084068	0.0068011142160530665	1.4363501538495447	1.9937866105382342	-1.1773075234742811	-1.1773075234742811	0.031682301219380475	1.9937866105382342	0.6299175296904093	0.023929309187191026	3.4685408458755767	1.3409842535720202	0.7537516501000863	1.3409842535720202	22.105521223507367	1.2114606568674022	1.2114606568674022	1.6837654936362436	1.6837654936362436	1.2689585197796196	1.2689585197796196	1.6496049480330155	1.4363501538495447	1.6496049480330155	1.4541735004430967	0.016455608068706794	0.017561132968428147	0.6299175296904093	22.105521223507367	0.045237567116788176	0.10811493258174434	0.267412472005759	3.7395413628219405	0.6299175296904093	-1.1773075234742811	0.3048923136613029	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4304:P2.NoWalnut	2.457956706783209	0.011204858096445528	2.457956706783209	2.457956706783209	7.887825301666116	7.887825301666116	7.887825301666116	-4.514512761729482	-4.514512761729482	8.578977578408196	0.8857625456777724	0.8857625456777724	2.1664759618902525	2.1664759618902525	2.1664759618902525	2.1664759618902525	-4.514512761729482	0.8857625456777724	-4.514512761729482	-4.514512761729482	0.033160900449922516	-0.22150784653378766	-4.514512761729482	-4.514512761729482	-2.92552788804427	0.01695011153587853	2.7824491777502005	2.987364037397462	0.04725985392420581	0.04725985392420581	-0.015730422841918272	2.987364037397462	-4.514512761729482	0.007539201152503929	2.321693871554566	-0.5912730787762311	-1.6959326186895913	-0.5912730787762311	35.19932755720941	0.7250253298914239	0.7250253298914239	1.1419141766815224	1.1419141766815224	0.5564981869145212	0.5564981869145212	0.6318972610047526	2.7824491777502005	0.6318972610047526	0.10347866851392667	0.07285753924722432	-0.24189210203071493	-4.514512761729482	35.19932755720941	0.02840963363219657	0.08218376112563328	0.4539987431613096	2.2026492695480693	-4.514512761729482	0.04725985392420581	0.5976727331415889	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4305:P1.NoWalnut	25.846565184059624	0.39884315376887375	25.846565184059624	25.846565184059624	0.05437869772383189	0.05437869772383189	0.05437869772383189	0.7768284466791144	0.7768284466791144	62.47820786787146	2.506037877881642	2.506037877881642	-1.4164890615064396	-1.4164890615064396	-1.4164890615064396	-1.4164890615064396	0.7768284466791144	2.506037877881642	0.7768284466791144	0.7768284466791144	0.02702301935666185	1.2872855059246708	0.7768284466791144	0.7768284466791144	0.47622659327610095	0.19215413663850925	-6.527696582761885	13.159969628745968	-0.05556266052584864	-0.05556266052584864	0.07013565924553267	13.159969628745968	0.7768284466791144	0.008920490018546235	-9.88324835112747	-0.5412060393943198	-1.8393982958931772	-0.5412060393943198	239.56176156981695	-0.4366510655004166	-0.4366510655004166	-0.622831123054474	-0.622831123054474	-0.37521438295746035	-0.37521438295746035	0.16159415687765435	-6.527696582761885	0.16159415687765435	-0.3003174149162441	-0.02970353890743926	0.06924504068011102	0.7768284466791144	239.56176156981695	0.004174288890877787	0.11645378188159992	0.07698960369842171	12.988766690073247	0.7768284466791144	-0.05556266052584864	0.8613146404127913	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4305:P2.Walnut	39.911686979256	-4.4747290418925205	39.911686979256	39.911686979256	0.034647256556005236	0.034647256556005236	0.034647256556005236	1.4250645698957467	1.4250645698957467	-8.81396463467251	-1.3076840771147318	-1.3076840771147318	2.6413978339760895	2.6413978339760895	2.6413978339760895	2.6413978339760895	1.4250645698957467	-1.3076840771147318	1.4250645698957467	1.4250645698957467	0.01613918359564568	0.7017225893653064	1.4250645698957467	1.4250645698957467	1.2154124048245554	0.016014822402080867	10.508998978982659	-2.16907416866636	-0.9345198926814433	-0.9345198926814433	0.03808464585100576	-2.16907416866636	1.4250645698957467	-0.0059007442393042946	18.506746824512298	-1.8214786607971674	-0.5476617712848403	-1.8214786607971674	24.98096511168961	1.4604358165210949	1.4604358165210949	1.7980971524299985	1.7980971524299985	1.4610675159067512	1.4610675159067512	0.5745653453799872	10.508998978982659	0.5745653453799872	-0.5321989324900368	0.011087478533066696	-0.017608735157173674	1.4250645698957467	24.98096511168961	0.04003047902789229	0.021147834898966673	-0.14064236145505093	-7.110233287142284	1.4250645698957467	-0.9345198926814433	0.2641925656457647	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4306:P1.Walnut	-14.102264294982708	9.058199459329606	-14.102264294982708	-14.102264294982708	0.01599932402888012	0.01599932402888012	0.01599932402888012	1.0778303127526514	1.0778303127526514	-15.916497229551217	-0.2840849783626608	-0.2840849783626608	10.526023121447755	10.526023121447755	10.526023121447755	10.526023121447755	1.0778303127526514	-0.2840849783626608	1.0778303127526514	1.0778303127526514	0.018110660371435463	0.9277898275528343	1.0778303127526514	1.0778303127526514	0.9363435382472423	-1.2633086971742014	5.654968755066121	3.138340479897162	0.6996737501407622	0.6996737501407622	0.06767152493951739	3.138340479897162	1.0778303127526514	0.008038282527976115	13.963812049132988	45.559041296197094	0.02196498975807734	45.559041296197094	1.2393379708647991	1.9264383993221896	1.9264383993221896	2.9907851803824745	2.9907851803824745	1.594754041901161	1.594754041901161	2.3131480988637882	5.654968755066121	2.3131480988637882	0.9683855214767264	0.008300704987532492	0.10684349253237797	1.0778303127526514	1.2393379708647991	0.8068824029511569	-0.030343409735680185	-0.21092662118619535	-4.740985250587458	1.0778303127526514	0.6996737501407622	1.4671534770865824	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4306:P2.NoWalnut	8.324632906547002	-4.379274725161249	8.324632906547002	8.324632906547002	0.15276239949691767	0.15276239949691767	0.15276239949691767	-1.3440157133281916	-1.3440157133281916	-51.4609393072837	5.505246778422619	5.505246778422619	-0.25056716437933807	-0.25056716437933807	-0.25056716437933807	-0.25056716437933807	-1.3440157133281916	5.505246778422619	-1.3440157133281916	-1.3440157133281916	-0.044124535949533555	-0.744038920143051	-1.3440157133281916	-1.3440157133281916	-1.8346712328632195	0.013655570133407556	-0.6471797592807914	0.5190886592878096	0.031314588775409546	0.031314588775409546	0.13679635243649174	0.5190886592878096	-1.3440157133281916	0.007589868793000998	1.5824026872909485	0.21240435908704636	4.730061208176579	0.21240435908704636	74.56063840981166	1.7426661091387505	1.7426661091387505	1.1705027319617225	1.1705027319617225	1.2277040322026946	1.2277040322026946	-5.55791952381999	-0.6471797592807914	-5.55791952381999	-0.08794174391385452	-0.08630564343181366	0.5098221040715776	-1.3440157133281916	74.56063840981166	0.01341190232980096	0.23907500193927553	-0.39455295406753826	-2.5345140359253864	-1.3440157133281916	0.031314588775409546	0.8989889781747358	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4307:P1.Walnut	18.903750511951937	-2.257571042567473	18.903750511951937	18.903750511951937	0.34302567014705654	0.34302567014705654	0.34302567014705654	-0.6710820376933606	-0.6710820376933606	16.370359741860764	0.8368744838284953	0.8368744838284953	-1.4418878038724392	-1.4418878038724392	-1.4418878038724392	-1.4418878038724392	-0.6710820376933606	0.8368744838284953	-0.6710820376933606	-0.6710820376933606	0.21970831417421816	-1.490130779594689	-0.6710820376933606	-0.6710820376933606	-0.6551531846518458	0.02014354983601939	4.8096941490473455	-5.109127920271323	-0.3405833400165356	-0.3405833400165356	-0.008820560130697812	-5.109127920271323	-0.6710820376933606	-0.02694704059550219	0.3210553224443244	-0.059793227045214885	-15.620178529749449	-0.059793227045214885	-1451.8851876280537	1.686238495482189	1.686238495482189	1.99310540178819	1.99310540178819	4.067419833339766	4.067419833339766	0.5555127296535161	4.8096941490473455	0.5555127296535161	-9.371206266004469	0.002875514616859607	-0.05193415704121952	-0.6710820376933606	-1451.8851876280537	-0.0006887596956848227	0.05315517902479843	-2.219532294279732	-0.4505453705617351	-0.6710820376933606	-0.3405833400165356	2.0557960510531315	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4307:P2.NoWalnut	40.78860723433419	-0.05395187903350983	40.78860723433419	40.78860723433419	2.0638500011732726	2.0638500011732726	2.0638500011732726	-2.1602156289172623	-2.1602156289172623	678.4918259268609	-13.055713412322405	-13.055713412322405	-0.03473977777285112	-0.03473977777285112	-0.03473977777285112	-0.03473977777285112	-2.1602156289172623	-13.055713412322405	-2.1602156289172623	-2.1602156289172623	-0.010665549888434864	-0.4629167508158514	-2.1602156289172623	-2.1602156289172623	-0.7028728187386019	0.03784495137909534	2.4123176676578626	10.561288220251448	-0.49421167382881814	-0.49421167382881814	0.11419584580660602	10.561288220251448	-2.1602156289172623	-0.22550283321670378	2.5084700379562945	1.677336587026235	0.6004450029431457	1.677336587026235	10.156791591087083	-153.4099144382685	-153.4099144382685	2.09005949729223	2.09005949729223	-1.0875244421826313	-1.0875244421826313	-0.6114581952962703	2.4123176676578626	-0.6114581952962703	-0.6276677300335827	0.3592710321504636	-0.04885309548286877	-2.1602156289172623	10.156791591087083	0.09845628819218194	-8.432199997896848	0.3673068417078494	2.72251939373181	-2.1602156289172623	-0.49421167382881814	1.0195926143903502	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4308:P1.NoWalnut	15.627534630445716	2.314714340682653	15.627534630445716	15.627534630445716	1.1662186934126912	1.1662186934126912	1.1662186934126912	-2.4461470689200224	-2.4461470689200224	-109.38041033210918	-2.165848123947683	-2.165848123947683	0.17355803013400747	0.17355803013400747	0.17355803013400747	0.17355803013400747	-2.4461470689200224	-2.165848123947683	-2.4461470689200224	-2.4461470689200224	0.029083271808533394	-0.40880616407152554	-2.4461470689200224	-2.4461470689200224	-0.5932933611948794	-0.0860325322035312	0.3622429740485486	2.2732792038887517	0.0695169965071005	0.0695169965071005	-0.05149139036926194	2.2732792038887517	-2.4461470689200224	0.22743177829397268	4.764520110903991	-9.626778906424887	-0.10346793289419329	-9.626778906424887	6.304419157835217	0.22661422639168954	0.22661422639168954	0.3324060441561003	0.3324060441561003	0.1821192356407866	0.1821192356407866	1.2357577242832471	0.3622429740485486	1.2357577242832471	-2.6555991006061777	-0.0856423615454826	0.009824449623791615	-2.4461470689200224	6.304419157835217	0.1586188949313731	-7.592614613156403	0.03237588006698601	30.887191264947557	-2.4461470689200224	0.0695169965071005	2.6574755240578027	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
