Feature,Importance
MAR08238,0.21916817510653416
MAR08582,0.07605916176120558
MAR08580,0.033938043668847395
MAR04410F,0.028720285898514813
MAR04408F,0.02851356256610679
MAR03829F,0.025073316399271087
MAR04408B,0.022889958108965852
MAR04410B,0.020733973033670347
MAR03829B,0.018474007943268436
MAR03827B,0.016523702687766834
MAR03827F,0.01482474859824804
MAR04416,0.013186449685280358
MAR04690,0.01115142270478303
MAR03903,0.01040442801890102
MAR03940,0.008949124562799551
MAR03551,0.0085787854374426
MAR04693F,0.008335442003023847
MAR03697,0.007839533540942554
MAR03545,0.007403715378745413
MAR02027B,0.006695705630845684
MAR08539,0.006432816223681508
MAR04174,0.005950792718526282
MAR04693B,0.0056312635877318286
MAR11130B,0.005563124992746682
MAR07702F,0.00537174214109037
MAR11139B,0.005003681697802096
MAR04302,0.004958932309331093
MAR04087,0.0048038933359340445
MAR11305,0.004605497586717242
MAR04091,0.004478239121142625
MAR03691,0.004443038431673994
MAR11156F,0.0042105107414603426
MAR11052B,0.004168112022251816
MAR00685,0.003881338860498265
MAR10034B,0.0038574760023647463
MAR02027F,0.0038331670040048144
MAR11073B,0.003754814400478726
MAR04089,0.0036654354660476856
MAR05257,0.0035414642627007095
MAR04518,0.0035376949756277627
MAR00689,0.0034442709701726633
MAR11052F,0.0033930468363289313
MAR00691,0.003373088155267752
MAR03263F,0.0032031675339207074
MAR08779,0.003152463056024415
MAR04787,0.00314809047238272
MAR11130F,0.003099469846247711
MAR07702B,0.0029528909053379263
MAR04323,0.002930051234385214
MAR06603B,0.00286474294073964
MAR00687,0.0028089595428796867
MAR11156B,0.002802743556960476
MAR04519,0.0027950861266559926
MAR00622,0.0026204677709781923
MAR06602B,0.002585812084818029
MAR04646,0.0025607744371698737
MAR06725F,0.002526749722326086
MAR11021F,0.002474805446674147
MAR11073F,0.0024612238293595366
MAR11011F,0.0023691910691282067
MAR03263B,0.002346078885990683
MAR04284,0.0023186275952100425
MAR01616B,0.002297384706522217
MAR03555,0.002291483049278928
MAR03883,0.0022909033372980146
MAR04329,0.002278140380870704
MAR04574B,0.002268223993724707
MAR03777,0.0022326823088340097
MAR00692B,0.002210120290656931
MAR03813F,0.0021380701976527077
MAR06603F,0.0021306300526147998
MAR11135B,0.00212803290693026
MAR10033F,0.002104601069924284
MAR03831,0.002075083024673007
MAR08416,0.002063377634571209
MAR03765,0.0020459027811220026
MAR08426,0.002041567452816157
MAR04574F,0.0020127568091732806
MAR10033B,0.0020010306502355833
MAR00649,0.001974178542695819
MAR00688F,0.0019145144051274411
MAR08743F,0.0018612532719278283
MAR11135F,0.0018387114920374406
MAR06602F,0.0018297599503847013
MAR00648,0.0018183811218692705
MAR03747,0.001803068638922852
MAR07703,0.001780970856301088
MAR06780,0.0017708689607011461
MAR11112F,0.0017629862596919969
MAR04648,0.0017547438198869238
MAR11042B,0.001733707541478804
MAR00692F,0.0017261014646240192
MAR11155F,0.0016470006756128582
MAR04330F,0.001626772329874578
MAR00688B,0.0015949569819328783
MAR11129B,0.001579966171238541
MAR03540,0.0015778201379664447
MAR11099F,0.0015775199950556031
MAR11033B,0.001555695470348195
MAR11068B,0.0015468012100565895
MAR04789,0.0015406217620211233
MAR11044B,0.0015335462991120073
MAR11112B,0.001524574540074421
MAR08755,0.0015237145293790575
MAR11041F,0.0015108564349095017
MAR03813B,0.0015104998061420667
MAR03807B,0.0015067163575002878
MAR04467,0.0014735434878577224
MAR03744,0.0014484424775071717
MAR03807F,0.0014017407000066256
MAR11029F,0.0013657590257662106
MAR01616F,0.0013557697198607137
MAR06923,0.0013546585936229899
MAR08607,0.0013495278017915328
MAR06768,0.0013469020090984569
MAR11029B,0.001299923091766974
MAR04413,0.00127563242911809
MAR11098B,0.0012704153006680384
MAR11152B,0.0012628817365241648
MAR11138B,0.001244326438606357
MAR03686,0.001238920836511892
MAR03778,0.0012370339797380325
MAR11058B,0.001207995092669687
MAR10996F,0.0012029793173758947
MAR11127B,0.0012010962026106492
MAR00686,0.0011969256969835908
MAR06708F,0.00119430041385561
MAR10995B,0.001169321747050065
MAR11118F,0.001157901924234824
MAR06708B,0.0011494319069483803
MAR10984B,0.0011447962203935918
MAR04406,0.0011421256295432375
MAR11092B,0.0011254349870579178
MAR11074B,0.0011075522286448827
MAR04520,0.0011027578441443974
MAR11032B,0.0010995712085979533
MAR04194,0.0010887514491810467
MAR11155B,0.001075844674013309
MAR08587,0.0010757742675690904
MAR11059F,0.001065428470434004
MAR03570,0.0010593857986589737
MAR11101B,0.0010520772430818194
MAR04197,0.0010473963125780465
MAR03572,0.0010471574954433718
MAR12140,0.0010276069132828711
MAR01834B,0.0010226747369948446
MAR04034,0.001008713156656762
MAR00012,0.00100174259178934
MAR11413B,0.0009821164750725153
MAR11031B,0.0009819392799812513
MAR11154F,0.0009804137906836332
MAR11040F,0.0009707325118890689
MAR09943,0.000962978896684784
MAR11067F,0.0009562461629485008
MAR04792B,0.0009481727235158839
MAR11143F,0.0009418113533914733
MAR11108F,0.0009357514430298759
MAR11082F,0.0009293560732821035
MAR11056B,0.0009259285768819665
MAR03845F,0.0009233841098934238
MAR03899B,0.0009219229906577693
MAR11173F,0.0009206360184234873
MAR11123B,0.000920373954361622
MAR11061B,0.0009122066825027208
MAR04582B,0.0009095988120997758
MAR06725B,0.000902703646582367
MAR11059B,0.0008963145178031768
MAR04650,0.0008951154469928496
MAR11203F,0.0008869119900827434
MAR08684F,0.0008828606468504165
MAR11101F,0.0008816100989693991
MAR03701,0.000875666654469245
MAR11121B,0.0008728924523788472
MAR11184F,0.0008670614253028095
MAR03816,0.0008655339168873867
MAR10986B,0.000859260317619391
MAR11108B,0.0008424956982016769
MAR11187B,0.0008417063333152774
MAR11105B,0.0008361387027177034
MAR11164F,0.00083413128473782
MAR04788,0.0008217448881701594
MAR04649,0.0008203342701231073
MAR11205F,0.0008192000838623839
MAR11115B,0.0008136954814483623
MAR07706,0.0008110139583292718
MAR11067B,0.0008086190112910277
MAR11093F,0.0008052533195623164
MAR11036B,0.0007991336843893321
MAR04196,0.0007642537820343782
MAR11171F,0.0007630751345594426
MAR03559,0.0007518070933428295
MAR11148F,0.0007497206800749085
MAR11044F,0.0007476826703456989
MAR11088B,0.0007422224914493983
MAR01649,0.0007414812407142751
MAR11058F,0.0007384559061654299
MAR11098F,0.0007177574034857042
MAR11172F,0.0007176541537767471
MAR11167F,0.0007138526232409792
MAR00690,0.000712715813157203
MAR07303,0.0007117705343704166
MAR10986F,0.0007065187823339998
MAR11022F,0.0007053290233167895
MAR04415,0.0006959320330021552
MAR11185F,0.0006934790096348073
MAR11016F,0.0006842969866598841
MAR04330B,0.0006797616750643028
MAR10034F,0.0006778810840691337
MAR04198,0.0006705226134282474
MAR11169F,0.0006659841324339276
MAR11104B,0.0006554891073583671
MAR11222F,0.000646879614838705
MAR07302,0.0006415710205824861
MAR11082B,0.000640500763038645
MAR10998F,0.0006396413471384715
MAR11166B,0.0006366163446489762
MAR04652F,0.0006362701302701123
MAR11020F,0.0006331370377364197
MAR11021B,0.0006304616728439024
MAR11080F,0.0006286489097330067
MAR03586,0.0006222963363521544
MAR11089B,0.0006169172581685874
MAR11062F,0.000610614962993686
MAR03712,0.0006096768842627306
MAR04300,0.0006035997634235438
MAR11043B,0.0005864307617137011
MAR11197B,0.0005837366449494623
MAR11017F,0.0005790711690631342
