group,MAR08238,MAR08582,MAR08580,MAR04410F,MAR04408F,MAR03829F,MAR04408B,MAR04410B,MAR03829B,MAR03827B,MAR03827F,MAR04416,MAR04690,MAR03903,MAR03940,MAR03551,MAR04693F,MAR03697,MAR03545,MAR02027B,MAR08539,MAR04174,MAR04693B,MAR11130B,MAR07702F,MAR11139B,MAR04302,MAR04087,MAR11305,MAR04091,MAR03691,MAR11156F,MAR11052B,MAR00685,MAR10034B,MAR02027F,MAR11073B,MAR04089,MAR05257,MAR04518,MAR00689,MAR11052F,MAR00691,MAR03263F,MAR08779,MAR04787,MAR11130F,MAR07702B,MAR04323,MAR06603B,MAR00687,MAR11156B,MAR04519,MAR00622,MAR06602B,MAR04646,MAR06725F,MAR11021F,MAR11073F,MAR11011F,MAR03263B,MAR04284,MAR01616B,MAR03555,MAR03883,MAR04329,MAR04574B,MAR03777,MAR00692B,MAR03813F,MAR06603F,MAR11135B,MAR10033F,MAR03831,MAR08416,MAR03765,MAR08426,MAR04574F,MAR10033B,MAR00649,MAR00688F,MAR08743F,MAR11135F,MAR06602F,MAR00648,MAR03747,MAR07703,MAR06780,MAR11112F,MAR04648,MAR11042B,MAR00692F,MAR11155F,MAR04330F,MAR00688B,MAR11129B,MAR03540,MAR11099F,MAR11033B,MAR11068B,MAR04789,MAR11044B,MAR11112B,MAR08755,MAR11041F,MAR03813B,MAR03807B,MAR04467,MAR03744,MAR03807F,MAR11029F,MAR01616F,MAR06923,MAR08607,MAR06768,MAR11029B,MAR04413,MAR11098B,MAR11152B,MAR11138B,MAR03686,MAR03778,MAR11058B,MAR10996F,MAR11127B,MAR00686,MAR06708F,MAR10995B,MAR11118F,MAR06708B,MAR10984B,MAR04406,MAR11092B,MAR11074B,MAR04520,MAR11032B,MAR04194,MAR11155B,MAR08587,MAR11059F,MAR03570,MAR11101B,MAR04197,MAR03572,MAR12140,MAR01834B,MAR04034,MAR00012,MAR11413B,MAR11031B,MAR11154F,MAR11040F,MAR09943,MAR11067F,MAR04792B,MAR11143F,MAR11108F,MAR11082F,MAR11056B,MAR03845F,MAR03899B,MAR11173F,MAR11123B,MAR11061B,MAR04582B,MAR06725B,MAR11059B,MAR04650,MAR11203F,MAR08684F,MAR11101F,MAR03701,MAR11121B,MAR11184F,MAR03816,MAR10986B,MAR11108B,MAR11187B,MAR11105B,MAR11164F,MAR04788,MAR04649,MAR11205F,MAR11115B,MAR07706,MAR11067B,MAR11093F,MAR11036B,MAR04196,MAR11171F,MAR03559,MAR11148F,MAR11044F,MAR11088B,MAR01649,MAR11058F,MAR11098F,MAR11172F,MAR11167F,MAR00690,MAR07303,MAR10986F,MAR11022F,MAR04415,MAR11185F,MAR11016F,MAR04330B,MAR10034F,MAR04198,MAR11169F,MAR11104B,MAR11222F,MAR07302,MAR11082B,MAR10998F,MAR11166B,MAR04652F,MAR11020F,MAR11021B,MAR11080F,MAR03586,MAR11089B,MAR11062F,MAR03712,MAR04300,MAR11043B,MAR11197B,MAR11017F,MAR11036F,MAR11205B,MAR11193B,MAR11203B,MAR11083F,MAR11054B,MAR11026B,MAR11118B,MAR00021,MAR08589,MAR04324,MAR11176F,MAR11060B,MAR09802,MAR11054F,MAR03705,MAR11143B,MAR11094F,MAR01834F,MAR10993F,MAR11106F,MAR03042F,MAR03989,MAR04652B,MAR03845B,MAR04328,MAR03899F,MAR04792F,MAR11202F,MAR11150B,MAR09931,MAR04303,MAR04260,MAR11061F,MAR11132F,MAR04109F,MAR11087B,MAR11140B,MAR03715,MAR11216F,MAR10998B,MAR11071B,MAR11062B,MAR10991F,MAR11181B,MAR11072B,MAR04776,MAR11032F,MAR11109B,MAR11017B,MAR11111F,MAR10988B,MAR11094B,MAR11189B,MAR11004F,MAR11049B,MAR11137F,MAR11185B,MAR08581,MAR11127F,MAR04046,MAR11033F,MAR11195B,MAR11138F,MAR11154B,MAR11097F,MAR10982F,MAR11115F,MAR03912B,MAR11212B,MAR11200F,MAR11196F,MAR08684B,MAR11043F,MAR11182B,MAR03694,MAR11039B,MAR11019B,MAR11078B,MAR05270,MAR11022B,MAR10999B,MAR11002F,MAR11175B,MAR11189F,MAR03716,MAR11083B,MAR11201F,MAR11169B,MAR11176B,MAR11018B,MAR11007B,MAR11171B,MAR11206F,MAR11129F,MAR10981B,MAR04777,MAR11119F,MAR04791,MAR11012B,MAR11220F,MAR11102F,MAR11106B,MAR07304,MAR11137B,MAR11004B,MAR03890,MAR11053B,MAR04808,MAR03569,MAR11057F,MAR11136B,MAR11153B,MAR11000F,MAR11192B,MAR12993,MAR11170B,MAR11093B,MAR11002B,MAR11128B,MAR08584,MAR11142F,MAR11005B,MAR11016B,MAR11053F,MAR11174F,MAR11174B,MAR11049F,MAR11144B,MAR11024F,MAR11024B,MAR10993B,MAR11096F,MAR10995F,MAR11006B,MAR11018F,MAR11187F,MAR09817,MAR07301,MAR11204F,MAR11139F,MAR10996B,MAR11183F,MAR11100B,MAR11006F,MAR11132B,MAR11179B,MAR11142B,MAR11116F,MAR05266,MAR11134F,MAR11157B,MAR11035B,MAR11023B,MAR11152F,MAR11096B,MAR10981F,MAR11105F,MAR03732,MAR11013B,MAR03566,MAR11216B,MAR11041B,MAR11099B,MAR11181F,MAR11168F,MAR11031F,MAR11218F,MAR11089F,MAR09818,MAR11207F,MAR11012F,MAR11128F,MAR08764,MAR11078F,MAR11056F,MAR03690,MAR11166F,MAR11159F,MAR05269,MAR11039F,MAR05279,MAR11109F,MAR11157F,MAR11107B,MAR11027B,MAR11131F,MAR08743B,MAR11026F,MAR11085F,MAR11144F,MAR05274,MAR11208F,MAR11161F,MAR11192F,MAR11195F,MAR11086B,MAR10989B,MAR11199F,MAR11040B,MAR11148B,MAR09481,MAR03548,MAR08591,MAR11123F,MAR11119B,MAR11167B,MAR04582F,MAR05272,MAR11202B,MAR03892,MAR11207B,MAR11045F,MAR03912F,MAR11218B,MAR04109B,MAR11048F,MAR05260,MAR11146B,MAR11121F,MAR11214F,MAR11183B,MAR11014B,MAR11170F,MAR07306,MAR03042B,MAR10064,MAR11013F,MAR11136F,MAR11005F,MAR11149F,MAR11413F,MAR13078,MAR11003B,MAR11175F,MAR05336B,MAR11204B,MAR11068F,MAR11090B,MAR11190F,MAR11007F,MAR11048B,MAR11163B,MAR11182F,MAR11206B,MAR11158B,MAR11020B,MAR11215F,MAR11046F,MAR05280,MAR10991B,MAR05336F,MAR11197F,MAR11151B,MAR11074F,MAR11200B,MAR11003F,MAR05267,MAR11095F,MAR11201B,MAR11122F,MAR05265,MAR11193F,MAR11196B,MAR11100F,MAR05262,MAR05261,MAR08592,MAR11149B,MAR11199B,MAR07305,MAR05264,MAR05258,MAR05259,MAR05263,MAR11222B,MAR11220B,MAR11191F,MAR05268,MAR11124F,MAR11120F,MAR11184B,MAR11214B,MAR11186B,MAR11194F,MAR11215B,MAR11042F,MAR11186F,MAR11217B,MAR11211B,MAR11209B,MAR11133F,MAR11173B,MAR11160B,MAR11172B,MAR11208B,MAR11107F,MAR11190B,MAR11191B,MAR11194B,MAR11104F,MAR11219B,MAR11168B,MAR11165B,MAR11164B,MAR11161B,MAR11159B,MAR11219F,MAR11179F,MAR11165F,MAR11000B,MAR11045B,MAR11046B,MAR11158F,MAR11077F,MAR11057B,MAR11160F,MAR11163F,MAR11077B,MAR11001B,MAR11080B,MAR11212F,MAR11084B,MAR11085B,MAR11211F,MAR11091B,MAR11095B,MAR11027F,MAR11023F,MAR11034B,MAR11011B,MAR11217F,MAR11015F,MAR11014F,MAR11019F,MAR11015B,MAR11060F,MAR11150F,MAR11001F,MAR10994B,MAR10999F,MAR11151F,MAR11071F,MAR10994F,MAR11072F,MAR10989F,MAR10988F,MAR11153F,MAR10984F,MAR11097B,MAR11102B,MAR05271,MAR05285,MAR03544,MAR11145B,MAR05291,MAR05290,MAR05289,MAR05288,MAR05287,MAR05286,MAR05284,MAR11140F,MAR05283,MAR05282,MAR05281,MAR05278,MAR05277,MAR05276,MAR05275,MAR05273,MAR11092F,MAR11091F,MAR11090F,MAR11035F,MAR11209F,MAR11111B,MAR11116B,MAR11146F,MAR03718,MAR11034F,MAR11084F,MAR11120B,MAR11122B,MAR11124B,MAR11131B,MAR11086F,MAR11133B,MAR11134B,MAR11087F,MAR11088F,MAR11145F,MAR10982B
Avocado,126131.95249018725,4987.557141043282,4910.028548669328,65.246959185461,65.246959185461,1162.669879290309,65.246959185461,65.246959185461,1162.669879290309,1162.669879290309,1162.669879290309,2156.703499054524,816.4358899389321,3051.3360982958957,506.27435493610676,197494.48825780532,816.4358899389321,197494.48825780532,247378.22890072144,97.21645287153925,506.27435493610676,3085.6919483031256,816.4358899389321,6054.681662037439,960.3278759668042,3457.667725547149,97.21645287153925,110.70529652343993,51044.69218126623,110.70529652343993,247378.22890072144,5693.0115731120295,2243.5347126838637,289129.98326111503,289129.98326111503,97.21645287153925,4476.106400084284,110.70529652343993,289129.98326111503,158.68145363610157,289129.98326111503,2243.5347126838637,289129.98326111503,118.71238747759246,960.3278759668042,1053.5478935825302,6054.681662037439,960.3278759668042,863.6456475322148,118.71238747759246,289129.98326111503,5693.0115731120295,119.47401966537089,2764.199852222696,118.71238747759246,154.78165306790072,1703.241486635395,409.7304996968314,4476.106400084284,1767.5990796346173,118.71238747759246,330.9113018422377,1703.241486635395,200339.7576810645,768.8287765518857,1207.944724844191,483.1092911091633,2059.273098099302,289129.98326111503,51.187460996373176,118.71238747759246,752.2599722944532,289129.98326111503,403.79132113235937,1026.28359395452,3368.921615308842,117.92547578567243,483.1092911091633,289129.98326111503,3560.377535802268,289129.98326111503,2307.8320023689575,752.2599722944532,118.71238747759246,3560.377535802268,2621.3858937577493,960.3278759668042,1873.0122451251273,1220.5484994642102,154.78165306790072,3916.9243729278655,289129.98326111503,4104.003742678478,2257.6282124831732,289129.98326111503,2470.7220711036307,137604.04472132627,6774.5100953263245,1175.8882955520655,4460.734437176921,1170.5309281218601,8349.094617273584,1220.5484994642102,119.47401966537089,6318.805234161891,51.187460996373176,1186.0327463841752,947.2915039408799,2621.3858937577493,1186.0327463841752,1765.3090232012407,1703.241486635395,3368.921615308842,2901.239360258418,1873.0122451251273,1765.3090232012407,146445.23325215076,6194.334643096731,913.31075659256,498.28869360802486,137604.04472132627,2059.273098099302,6048.478233649606,1363.4469014084725,2797.509893700845,289129.98326111503,136.2333364519002,1192.834837759315,1767.5990796346173,136.2333364519002,4460.734437176921,2901.239360258418,3967.8421057013197,6012.937835336985,119.47401966537089,1188.3101112383745,2901.239360258418,4104.003742678478,46125.275293419225,6449.926616962036,134696.66759370762,7833.690059654694,3036.620699326363,134398.0369490376,146445.23325215076,4531.523979524507,2901.239360258418,289129.98326111503,2763.2580908354735,2963.289208111475,2909.5501546253417,6241.396504021911,154488.982017428,3465.741050775005,388.2527613252182,3977.061924021344,6086.256725766824,2174.4099282049356,4460.734437176921,388.2527613252182,1244.0710870819275,2147.363869445767,4907.760119082664,26.64670829346746,1252.3536692038865,1703.241486635395,6449.926616962036,154.78165306790072,3184.850589449966,1190.202636238775,7833.690059654694,200339.7576810645,5211.217487486422,3388.1583045742773,117.92547578567243,4476.106400084284,6086.256725766824,1682.7785893398168,3398.0582592249384,1318.9684753327783,1231.77686866154,154.78165306790072,2704.552370611828,1615.4885840819095,960.3278759668042,3465.741050775005,3977.061924021344,1994.1648078480714,3036.620699326363,465.43344797172676,135604.08596318978,3874.745296999197,8349.094617273584,3483.650428769099,2262.3432505727233,6048.478233649606,6194.334643096731,3047.467085369538,1318.9684753327783,289129.98326111503,50931.60067138945,4476.106400084284,740.7570607994508,51293.450658847185,116.20345405214502,412.08800742918237,2257.6282124831732,289129.98326111503,947.2915039408799,587.6610073826822,6915.310428427328,1421.5407041914616,50931.60067138945,2174.4099282049356,1318.9684753327783,2172.26820806808,2307.8320023689575,1346.8378792226667,409.7304996968314,2028.0699883533487,154488.982017428,3615.3426015696696,865.4992662502497,134991.07847404972,2901.239360258418,3529.535834998248,2951.8101410775585,1341.4638505406986,1994.1648078480714,2704.552370611828,3247.5628964288385,3184.850589449966,5385.9878854813805,1176.6562209976105,3952.3259813111636,1767.5990796346173,146445.23325215076,46125.275293419225,1188.3101112383745,2745.9768536055885,3887.0910942136693,2901.239360258418,1176.6562209976105,135604.08596318978,3977.061924021344,4322.8094850312655,4531.523979524507,1215.7153784313223,7289.955058625072,5077.021363032812,46125.275293419225,2307.8320023689575,388.2527613252182,1207.944724844191,1244.0710870819275,388.2527613252182,2142.9804389812957,6123.9974208631,146445.23325215076,50883.625692777794,2901.239360258418,26.64670829346746,3591.824776321846,1244.0710870819275,4067.582626836868,4309.799053015707,134388.3208300474,4335.584031193752,1318.9684753327783,3866.183144471058,865.4992662502497,3323.915254094409,5390.491181109666,5315.277191788356,2262.3432505727233,1188.3101112383745,3483.650428769099,1341.4638505406986,4894.957497247057,1615.4885840819095,4322.8094850312655,4045.614844942777,865.4992662502497,3952.4104253670175,498.28869360802486,116.20345405214502,55741.97119181928,2797.509893700845,2901.239360258418,1175.8882955520655,4970.208142390168,498.28869360802486,2909.5501546253417,5444.7174329690015,1220.5484994642102,1615.4885840819095,1190.202636238775,3895.920827795444,2712.200675797198,2064.8710811263886,1190.202636238775,3529.535834998248,2096.9211436216287,135378.19121823672,6241.396504021911,1536.986620098653,3799.2966527549133,20131.668125637905,740.7570607994508,5086.094868805794,510.8743948972085,1376.3775216794797,4045.614844942777,134696.66759370762,5385.9878854813805,2839.6962628128435,587.6610073826822,2745.9768536055885,1341.4638505406986,2816.920570568649,465.43344797172676,5453.628712389568,2470.7220711036307,26.64670829346746,2262.3432505727233,4548.675948388073,1231.77686866154,1602.26037775192,2807.5968065572893,3866.183144471058,7289.955058625072,50931.60067138945,498.28869360802486,865.4992662502497,2901.239360258418,5088.731612657226,2901.239360258418,134388.3208300474,4456.388531526842,507.6325674475499,860.0592508092444,3479.5067464546983,2254.260393756495,2126.3067676990645,116.20345405214502,3977.061924021344,510.8743948972085,2108.8333364710356,55741.97119181928,2474.9091302736524,4719.981257815155,412.08800742918237,5088.731612657226,4015.155681987476,4015.155681987476,3952.4104253670175,3799.2966527549133,3468.9968080848466,3468.9968080848466,1215.7153784313223,3560.6797192966987,1192.834837759315,2739.7556041574358,1341.4638505406986,1682.7785893398168,22109.81884801945,50931.60067138945,3238.9433743278564,3457.667725547149,1363.4469014084725,6269.0600274559165,3310.0651006345565,2739.7556041574358,3591.824776321846,3953.589921740028,2474.9091302736524,1682.7785893398168,22049.806871897526,6885.080450902785,905.0359449557646,852.3996550935141,4027.645221723841,913.31075659256,3560.6797192966987,26.64670829346746,3398.0582592249384,154488.982017428,3189.960660358672,134991.07847404972,4335.584031193752,6318.805234161891,6774.5100953263245,5390.491181109666,3244.536549654949,2963.289208111475,3541.0900965450983,3615.3426015696696,22118.947167044138,3591.824776321846,1602.26037775192,2108.8333364710356,51293.450658847185,3799.2966527549133,4460.734437176921,134640.48247276575,2172.26820806808,3244.536549654949,22123.25435004877,6241.396504021911,22118.947167044138,3483.650428769099,905.0359449557646,7610.187966773797,2875.2967014268156,5153.244273641481,2307.8320023689575,3952.3259813111636,5804.135455047919,3799.2966527549133,22118.947167044138,3244.536549654949,6023.588180620148,2254.260393756495,4970.208142390168,2813.9314841437927,1318.9684753327783,3591.824776321846,6241.396504021911,3874.745296999197,5077.021363032812,135378.19121823672,55741.97119181928,4907.760119082664,4548.675948388073,1318.9684753327783,1252.3536692038863,22118.947167044138,2142.9804389812957,2901.239360258418,3591.824776321846,3961.5887121799583,1190.202636238775,3541.0900965450983,1244.0710870819275,5785.069999292887,22118.947167044138,510.8743948972085,5211.217487486422,7793.020678634264,6269.0600274559165,3591.824776321846,116.20345405214502,50931.60067138945,5077.021363032812,22215.541350946998,3189.960660358672,507.6325674475499,4719.981257815155,1762.8048046991662,2763.2580908354735,22118.947167044138,1720.6753616462643,1376.3775216794797,2126.3067676990645,3238.9433743278564,4460.734437176921,6903.139634698485,3291.0544411514834,2816.920570568649,5785.069999292887,3193.783038075044,2096.9211436216287,5453.628712389568,3252.0257398108824,1346.8378792226667,7991.758419865088,3952.4104253670175,22118.947167044138,3323.915254094409,2126.3067676990645,2951.8101410775585,865.4992662502497,6012.937835336985,2712.200675797198,1720.6753616462643,22049.806871897526,3551.3427768944002,2839.6962628128435,5077.021363032812,22118.947167044138,3247.5628964288385,2064.8710811263886,3310.0651006345565,22118.947167044138,22118.947167044138,55741.97119181928,1762.8048046991662,3591.824776321846,50931.60067138945,22118.947167044138,22118.947167044138,22118.947167044138,22118.947167044138,1421.5407041914616,2807.5968065572893,2890.77280486002,20137.264631171383,5395.771245166511,5077.021363032812,3388.1583045742773,7793.020678634264,2807.5968065572893,3297.1741290391647,7991.758419865088,3916.9243729278655,2807.5968065572893,3291.0544411514834,4711.164159537605,3661.5357736933056,6494.104194934615,2147.363869445767,4628.592886157985,3047.467085369538,3244.536549654949,7610.187966773797,3291.0544411514834,2890.77280486002,3297.1741290391647,6915.310428427328,4399.998039260976,3244.536549654949,2805.318606108322,1318.9684753327783,6023.588180620148,3244.536549654949,4399.998039260976,3953.589921740028,2805.318606108322,3479.5067464546983,3961.5887121799583,3952.4104253670175,3252.0257398108824,1615.4885840819095,4456.388531526842,4628.592886157985,3193.783038075044,1615.4885840819095,1615.4885840819095,2028.0699883533487,3895.920827795444,3171.7853972671096,5804.135455047919,4711.164159537605,3551.3427768944002,3551.3427768944002,2875.2967014268156,4027.645221723841,4607.178048140951,1767.5990796346173,3291.0544411514834,3244.536549654949,3591.824776321846,1536.986620098653,3244.536549654949,3887.0910942136693,6123.9974208631,1615.4885840819095,860.0592508092444,5086.094868805794,865.4992662502497,3866.183144471058,860.0592508092444,5315.277191788356,1318.9684753327783,1615.4885840819095,860.0592508092444,4460.734437176921,5444.7174329690015,3866.183144471058,22118.947167044138,22118.947167044138,134640.48247276575,2100.0091801510716,22118.947167044138,22118.947167044138,22049.806871897526,22118.947167044138,22118.947167044138,22118.947167044138,20131.668125637905,4309.799053015707,20131.668125637905,22118.947167044138,22118.947167044138,22118.947167044138,22118.947167044138,22118.947167044138,22118.947167044138,22118.947167044138,3967.8421057013197,3551.3427768944002,6903.139634698485,852.3996550935141,3661.5357736933056,4894.957497247057,1682.7785893398168,510.8743948972085,134398.0369490376,4607.178048140951,3171.7853972671096,5077.021363032812,5077.021363032812,5395.771245166511,5153.244273641481,2813.9314841437927,6494.104194934615,6885.080450902785,4067.582626836868,3483.650428769099,2100.0091801510716,1220.5484994642102
