group,MAR03807F,MAR04091,MAR08743B,MAR04089,MAR04652B,MAR04087,MAR03831,MAR02027B,MAR04518,MAR08582,MAR08426,MAR03263B,MAR04408B,MAR04410B,MAR03940,MAR04652F,MAR04693F,MAR04789,MAR03883,MAR04582F,MAR03890,MAR06602B,MAR04693B,MAR03912B,MAR03903,MAR03765,MAR02027F,MAR03777,MAR04690,MAR04574F,MAR03778,MAR08539,MAR04788,MAR04174,MAR11305,MAR06603B,MAR04302,MAR06768,MAR08684B,MAR04408F,MAR08684F,MAR03816,MAR03807B,MAR04582B,MAR08743F,MAR00649,MAR03263F,MAR03912F,MAR03829B,MAR04330F,MAR00622,MAR07706,MAR04410F,MAR08755,MAR00648,MAR04791,MAR07703,MAR06780,MAR03845B,MAR07702B,MAR06923,MAR08589,MAR04650,MAR07702F,MAR04520,MAR01649,MAR03989,MAR04646,MAR04649,MAR03829F,MAR06602F,MAR01616B,MAR04574B,MAR08779,MAR06603F,MAR04330B,MAR08587,MAR04519,MAR03744,MAR03827B,MAR04808,MAR04777,MAR03747,MAR06725F,MAR04260,MAR04776,MAR04284,MAR04406,MAR01616F,MAR04648,MAR04194,MAR03892,MAR04792F,MAR09802,MAR04792B,MAR03827F,MAR04300,MAR08607,MAR08416,MAR04323,MAR04046,MAR03845F,MAR06725B,MAR04034,MAR13004F,MAR12751F,MAR12742F,MAR04807F,MAR04783F,MAR04783B,MAR04807B,MAR12751B,MAR12742B,MAR13004B
Broccoli,55.93533793297123,0.17679606410313517,0.5065348541980197,0.17679606410313517,0.5065348541980197,0.17679606410313517,0.013435078623434614,-0.5866131783075192,235.3925948543498,30.73253292798301,2.4677969973812806,-7.684857546474521,0.01901388074080481,0.01901388074080481,0.4852772953173304,24.52304273804339,398.3441543819398,-43.416750153414455,0.006954655669683794,0.26172820187040113,0.38643247305047634,-7.684857546474521,-0.014214571892772159,0.00868446958070852,0.16386827090659198,0.6860440961947475,6.202661088503672,17.999149306980698,-0.014214571892772159,1.6046234950384861,17.999149306980698,0.4852772953173304,-0.034653389543104436,-0.07373103324042421,1.5809828530697883,-7.684857546474521,6.202661088503672,1.2585581401518602,0.00868446958070852,2.2413564366739447,13.050000990111414,2.4677969973812806,0.09276107444718856,12.738706050531533,24.52304273804339,-6.4363729334326925,-16.47274130681825,13.050000990111414,0.3307122650590229,0.006680834293985351,-0.1402167795856785,354.42935959176015,2.2413564366739447,112.8125236711878,0.5029887437623785,-0.034653389543104436,354.42935959176015,1.2585581401518602,0.8167947316124466,354.42935959176015,0.6860440961947475,591.3388772497709,0.9961053177962302,0.004790888121506254,112.8125236711878,-3.762150046381817,591.3388772497709,0.9961053177962302,0.9961053177962302,2.0016809831167133,-16.47274130681825,0.2682234323562907,14.40906306732356,0.004790888121506254,-16.47274130681825,25.914987429236877,591.3388772497709,112.8125236711878,3.1216205775436565,0.3307122650590229,-3.806978273453689,-3.762150046381817,3.1216205775436565,3.038658954309909,-3.806978273453689,-3.762150046381817,1.4352736198738023,-3.806978273453689,3.038658954309909,0.9961053177962302,-3.806978273453689,-3.806978273453689,0.8167947316124466,-3.806978273453689,2.222278040206115,2.0016809831167133,-3.806978273453689,-3.806978273453689,0.11603243472722331,0.05248665991927688,-3.806978273453689,2.222278040206115,0.2682234323562907,-3.806978273453689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NoBroccoli,497.68906649859844,-0.5192537972571837,-0.1486524583548176,-0.5192537972571837,-0.1486524583548176,-0.5192537972571837,0.004055767230952514,-6.039513913818385,-51.48542868839417,-3.2423288296217447,1.9158763788035489,27.825654622796492,0.574575868231295,0.574575868231295,3.2959098759996683,73.94916293166939,5.863071067583841,-5.211540880364163,0.015401296969860593,0.051653700547492666,-0.14561347976663688,27.825654622796492,0.36713941973735353,0.008913865891435679,1.1730105550560843,-3.636351313641735,1.2675322083448461,-0.8858061352930284,0.36713941973735353,1.8349203545145598,-0.8858061352930284,3.2959098759996683,-0.048496834043039845,-0.028359500035121755,2.322358284485969,27.825654622796492,1.2675322083448461,-0.7695957873293693,0.008913865891435679,2.05149398693648,152.98617777507613,1.9158763788035489,0.08166451442862703,-18.272004177675434,73.94916293166939,4.311396727734442,-30.921570428922617,152.98617777507613,0.3313570204825255,-0.03220203953871988,-4.7974680854115,295.2853496019109,2.05149398693648,3.51544423494832,-1.2272327305468,-0.048496834043039845,295.2853496019109,-0.7695957873293693,0.4098678150727828,295.2853496019109,-3.636351313641735,-109.00262352637122,0.5440855221848889,0.0036392762198487545,3.51544423494832,21.632375451420124,-109.00262352637122,0.5440855221848889,0.5440855221848889,1.4167497961841933,-30.921570428922617,0.0670014806242067,-0.9140745723352298,0.0036392762198487545,-30.921570428922617,-65.56391582163218,-109.00262352637122,3.51544423494832,10.138449947089747,0.3313570204825255,0.4959476981065035,21.632375451420124,10.138449947089747,9.280408154078202,0.4959476981065035,21.632375451420124,1.0469555003216517,0.4959476981065035,9.280408154078202,0.5440855221848889,0.4959476981065035,0.4959476981065035,0.4098678150727828,0.4959476981065035,6.477301521030264,1.4167497961841933,0.4959476981065035,0.4959476981065035,0.05524192420630665,0.3319380995938404,0.4959476981065035,6.477301521030264,0.0670014806242067,0.4959476981065035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
