group,MAR04789,MAR02027B,MAR07702F,MAR08779,MAR02027F,MAR04302,MAR03890,MAR07703,MAR03845B,MAR07706,MAR07702B,MAR01616B,MAR04792F,MAR06725B,MAR04582F,MAR03845F,MAR04792B,MAR04408F,MAR04693F,MAR03940,MAR04410F,MAR00622,MAR06768,MAR08539,MAR06780,MAR06602F,MAR04519,MAR04690,MAR11305,MAR04574F,MAR08589,MAR04693B,MAR04408B,MAR03883,MAR04574B,MAR08587,MAR08684F,MAR04791,MAR03263F,MAR04410B,MAR00648,MAR04089,MAR04650,MAR04330B,MAR03816,MAR04788,MAR03989,MAR08582,MAR01616F,MAR06603F,MAR03807F,MAR04087,MAR04652B,MAR03831,MAR04648,MAR06725F,MAR06602B,MAR04652F,MAR03263B,MAR03829F,MAR08426,MAR08755,MAR03912F,MAR08743B,MAR04646,MAR03807B,MAR03747,MAR04520,MAR04323,MAR03912B,MAR06603B,MAR03829B,MAR00649,MAR04518,MAR03827B,MAR03903,MAR03827F,MAR08416,MAR08743F,MAR04091,MAR08684B,MAR04776,MAR01649,MAR04284,MAR04330F,MAR04777,MAR03778,MAR04406,MAR03765,MAR04582B,MAR04808,MAR04260,MAR06923,MAR04174,MAR04649,MAR08607,MAR03744,MAR04034,MAR04300,MAR04194,MAR03892,MAR09802,MAR04046,MAR03777,MAR12751B,MAR12742B,MAR04807B,MAR04783B,MAR04783F,MAR04807F,MAR13004F,MAR12751F,MAR12742F,MAR13004B
Avocado,4.084336767740967,3.3870582697165137,0.1247251064546376,0.1247251064546376,0.33070975950510284,0.33070975950510284,1.9046152904458051,-4587.503067735299,0.5725667014023859,-4587.503067735299,-4587.503067735299,0.7817270793245001,0.5725667014023859,0.7817270793245001,0.025861324332604067,2.0321296207714408,2.0321296207714408,1.229529617296888,37.90710455650086,1.4497278009631327,1.229529617296888,1.0017922867341658,1.9500921667531468,1.4497278009631327,1.9500921667531468,-83.48802057585847,0.8844412873859882,0.13102673641451987,0.9806564734700081,57.886432249476,29.842898077263325,0.13102673641451987,-0.20702765972489748,0.006933783350375829,-2.610760944588407,29.842898077263325,7.266509372601258,1.3786025450233081,-83.48802057585847,-0.20702765972489748,0.3023497416067031,-0.6979629677788753,0.08127602360859676,164.5737099586139,-36.5634206252546,1.3786025450233081,29.842898077263325,-0.739423473671293,1.8550713736327353,-83.48802057585847,3.8779520827169307,-0.6979629677788753,-0.15575317695582458,0.09849622902686643,0.08127602360859676,1.8550713736327353,-9.123230789436507,-8.934202005615008,-9.123230789436507,1.0531947270627642,-36.5634206252546,0.8844412873859882,7.266509372601258,-0.15575317695582458,0.08127602360859676,-0.023832151401628643,30.612531748579528,0.8844412873859882,0.003650198721217298,-0.020078712005192054,-9.123230789436507,-0.47751697493229406,-313.8012856327584,119.14811137248572,-0.47751697493229406,-5.814103660586697,1.0531947270627642,0.3554273167735916,-8.934202005615008,-0.6979629677788753,-0.020078712005192054,9.079364265761152,9.079364265761152,1.4787456224001576,0.18555575992337553,9.079364265761152,1.3279558314410809,-0.4508622450701752,0.1709840513023781,-1.5652853697061884,-0.4508622450701752,-0.4508622450701752,0.1709840513023781,-1.185507833013509,0.08127602360859676,-0.4508622450701752,30.612531748579528,-0.4508622450701752,-0.4508622450701752,-0.4508622450701752,-0.4508622450701752,-0.4508622450701752,-0.4508622450701752,1.3279558314410809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NoAvocado,5.59683561704838,-5.264617393382968,0.059529773525178964,0.059529773525178964,-1.0399955987092735,-1.0399955987092735,-2.0793108751160285,-10.403142445941498,0.20858513366787848,-10.403142445941498,-10.403142445941498,-1.1630064239681968,0.20858513366787848,-1.1630064239681968,-0.21923326537511797,-14.361477679188464,-14.361477679188464,7.1318898313703984,-90.04070569646956,1.4355809220915265,7.1318898313703984,2.9199087756495694,1.8714602549094617,1.4355809220915265,1.8714602549094617,1.2417716310182012,-0.39966047319006376,-0.6028614120857148,1.367768138176312,1.799920825316227,5.688921608988996,-0.6028614120857148,0.14239905435630984,0.23298569015953272,0.30834647898789846,5.688921608988996,-88.70674583930615,1.2466505759486486,1.2417716310182012,0.14239905435630984,1.0539451463150595,0.03255327085921114,1.2237044021665182,18.83261318620758,23.752146506275206,1.2466505759486486,5.688921608988996,0.6192982245881595,-0.9158061616171193,1.2417716310182012,-22.621952743274115,0.03255327085921114,0.12608782263766696,-0.05074043817307195,1.2237044021665182,-0.9158061616171193,0.8380566263626428,53.652182681832144,0.8380566263626428,3.4564179042107233,23.752146506275206,-0.39966047319006376,-88.70674583930615,0.12608782263766696,1.2237044021665182,0.09447325299585267,0.051895478899102086,-0.39966047319006376,0.17134352450783558,-0.031242008173485755,0.8380566263626428,-0.8482617740896772,-303.7792415399392,149.94487375817906,-0.8482617740896772,0.38098178511930186,3.4564179042107233,0.1488252423990006,53.652182681832144,0.03255327085921114,-0.031242008173485755,-165.6677889686721,-165.6677889686721,2.0300386984617735,0.7605489715031314,-165.6677889686721,-0.15559149522472412,1.5185224721124302,0.6694358539427795,48.85915552223719,1.5185224721124302,1.5185224721124302,0.6694358539427795,-0.14890224204592895,1.2237044021665182,1.5185224721124302,0.051895478899102086,1.5185224721124302,1.5185224721124302,1.5185224721124302,1.5185224721124302,1.5185224721124302,1.5185224721124302,-0.15559149522472412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
