group,MAR04789,MAR02027B,MAR07702F,MAR08779,MAR02027F,MAR04302,MAR03890,MAR07703,MAR03845B,MAR07706,MAR07702B,MAR01616B,MAR04792F,MAR06725B,MAR04582F,MAR03845F,MAR04792B,MAR04408F,MAR04693F,MAR03940,MAR04410F,MAR00622,MAR06768,MAR08539,MAR06780,MAR06602F,MAR04519,MAR04690,MAR11305,MAR04574F,MAR08589,MAR04693B,MAR04408B,MAR03883,MAR04574B,MAR08587,MAR08684F,MAR04791,MAR03263F,MAR04410B,MAR00648,MAR04089,MAR04650,MAR04330B,MAR03816,MAR04788,MAR03989,MAR08582,MAR01616F,MAR06603F,MAR03807F,MAR04087,MAR04652B,MAR03831,MAR04648,MAR06725F,MAR06602B,MAR04652F,MAR03263B,MAR03829F,MAR08426,MAR08755,MAR03912F,MAR08743B,MAR04646,MAR03807B,MAR03747,MAR04520,MAR04323,MAR03912B,MAR06603B,MAR03829B,MAR00649,MAR04518,MAR03827B,MAR03903,MAR03827F,MAR08416,MAR08743F,MAR04091,MAR08684B,MAR04776,MAR01649,MAR04284,MAR04330F,MAR04777,MAR03778,MAR04406,MAR03765,MAR04582B,MAR04808,MAR04260,MAR06923,MAR04174,MAR04649,MAR08607,MAR03744,MAR04034,MAR04300,MAR04194,MAR03892,MAR09802,MAR04046,MAR03777,MAR12751B,MAR12742B,MAR04807B,MAR04783B,MAR04783F,MAR04807F,MAR13004F,MAR12751F,MAR12742F,MAR13004B
Avocado,15.565327386493975,23.49579297180435,0.37692975678897617,0.37692975678897617,8.408343733048254,8.408343733048254,5.209461273698195,23927.43709062938,0.5321500927931854,23927.43709062938,23927.43709062938,3.7416300377203213,0.5321500927931854,3.7416300377203213,0.5217823542056771,3.7019577767262137,3.7019577767262137,6.667263461621374,140.59629956867488,0.8225300928463756,6.667263461621374,1.720121533842254,4.7747977671148005,0.8225300928463756,4.7747977671148005,305.45159736982646,3.370304657323197,0.72887598892236,1.8925453029010815,267.60473505468883,130.07040004912477,0.72887598892236,2.1002790393545383,0.24180896399674168,15.817953881893883,130.07040004912477,1135.940200754445,5.7157180397897305,305.45159736982646,2.1002790393545383,0.619683969244723,2.9654294449580036,0.7914843673700716,805.6333296518523,606.9638362787848,5.7157180397897305,130.07040004912477,4.506065389709819,4.675842400612697,305.45159736982646,121.0911172458191,2.9654294449580036,1.5133758944599682,0.7362635225994962,0.7914843673700716,4.675842400612697,35.13411594830086,116.84762542721906,35.13411594830086,6.748786867210293,606.9638362787848,3.370304657323197,1135.940200754445,1.5133758944599682,0.7914843673700716,0.3293429304544376,153.69970787282543,3.370304657323197,0.16870370483062927,0.101687908565545,35.13411594830086,2.082707924304721,1069.0220803514808,530.5827472140907,2.082707924304721,33.18072014601817,6.748786867210293,1.4806130460068787,116.84762542721906,2.9654294449580036,0.101687908565545,53.08579425046642,53.08579425046642,3.2385376602472635,0.6985825998875218,53.08579425046642,4.8427379842994105,6.079385026534474,2.7076472310919106,90.46925876040368,6.079385026534474,6.079385026534474,2.7076472310919106,6.8850302557086085,0.7914843673700716,6.079385026534474,153.69970787282543,6.079385026534474,6.079385026534474,6.079385026534474,6.079385026534474,6.079385026534474,6.079385026534474,4.8427379842994105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NoAvocado,33.46427664796594,19.560640612091273,0.23074803592870466,0.23074803592870466,1.4035762737957185,1.4035762737957185,6.473654617040344,768.5310699854768,0.6586060398265218,768.5310699854768,768.5310699854768,3.415908497212626,0.6586060398265218,3.415908497212626,0.5843401335296111,83.29461937570652,83.29461937570652,26.61530021283691,419.2964095607384,1.5906498970720753,26.61530021283691,6.1693130447307425,16.6655615587441,1.5906498970720753,16.6655615587441,3.57809441084037,2.4662152788317764,2.088268463347738,2.9557594704357593,2.1728961837504626,55.670576940026244,2.088268463347738,1.2117090269870883,0.7986613422084773,1.1723743198773728,55.670576940026244,282.7356405842336,4.561467673910909,3.57809441084037,1.2117090269870883,3.6858134774151736,0.5060217609038459,5.264637666596615,93.22578336258418,139.78749304201614,4.561467673910909,55.670576940026244,4.283477827694334,10.981067923373143,3.57809441084037,96.91972883248481,0.5060217609038459,0.44777707897005775,0.48018301351564296,5.264637666596615,10.981067923373143,23.530997757415992,211.2719328416771,23.530997757415992,10.056814603098342,139.78749304201614,2.4662152788317764,282.7356405842336,0.44777707897005775,5.264637666596615,0.5009786203039189,2.772884312032466,2.4662152788317764,0.736703106746922,0.13479140695154995,23.530997757415992,2.847970390127866,1243.0943454681903,632.4074005946824,2.847970390127866,1.5959181526285273,10.056814603098342,0.4677939091058812,211.2719328416771,0.5060217609038459,0.13479140695154995,692.0510636579475,692.0510636579475,2.45876271418706,3.0529476553916406,692.0510636579475,3.696765672448569,3.66102598059296,2.3784830651750895,225.0105745449253,3.66102598059296,3.66102598059296,2.3784830651750895,3.2434979506616046,5.264637666596615,3.66102598059296,2.772884312032466,3.66102598059296,3.66102598059296,3.66102598059296,3.66102598059296,3.66102598059296,3.66102598059296,3.696765672448569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
