Feature,Importance
MAR08426,0.1575771815321354
MAR03816,0.15427046976702935
MAR04416,0.09681008848354895
MAR11305,0.05749278272249127
MAR03701,0.04802794717207541
MAR03555,0.04094613566229573
MAR03544,0.013145768784429274
MAR04776,0.01309339374944346
MAR04650,0.011999515040375672
MAR03690,0.011815908855317763
MAR03686,0.011418938299285203
MAR04777,0.010830398899766395
MAR04649,0.010426036917022442
MAR04574F,0.010273553788362741
MAR11136F,0.010246580041361137
MAR04574B,0.010225891247284971
MAR04646,0.009937361119830422
MAR01649,0.008324007817809707
MAR11136B,0.007508759062841564
MAR04648,0.007410225510662995
MAR03540,0.007346542864541333
MAR03691,0.0070154862772709315
MAR04518,0.006559280262252125
MAR03765,0.006406241537875094
MAR11061F,0.005874165543255549
MAR04787,0.005809025808015476
MAR03545,0.005500200961758393
MAR08238,0.004800030773303136
MAR04791,0.004545149938263012
MAR06923,0.004464334052999192
MAR08582,0.004187231712563192
MAR04284,0.0031457350425235647
MAR02027F,0.0031162946971806387
MAR03586,0.00310771034112946
MAR10981B,0.003031749096008482
MAR06708B,0.0028758754104746937
MAR00688F,0.0028223157011257978
MAR03827B,0.0027418672966467096
MAR03777,0.0027248135270140244
MAR08580,0.0027161565236954515
MAR08779,0.002708795988675191
MAR00686,0.0026603210961418065
MAR04302,0.0026524969868330114
MAR02027B,0.0026517889122219776
MAR09943,0.0026307226138523143
MAR03697,0.002622598488756157
MAR10981F,0.002590246083611311
MAR07702F,0.0025438702015374826
MAR04788,0.002526445109512337
MAR03829F,0.002295623804545743
MAR00648,0.002224343513629229
MAR11061B,0.0020962660075992128
MAR07702B,0.0020923949742760566
MAR03551,0.0020240458739121847
MAR07703,0.001982326755037897
MAR04087,0.0019340072739622172
MAR03813F,0.0019064952807373626
MAR04520,0.0018378315235046915
MAR04789,0.0018252193579359009
MAR10033F,0.0017837785064126162
MAR11005B,0.0017638617960986389
MAR04410B,0.0017417868733188289
MAR00012,0.0017198636657460196
MAR06725B,0.0017105355361475873
MAR00688B,0.0016505171144644832
MAR07706,0.001638236286877652
MAR04091,0.0016179983478060403
MAR00690,0.0016117371090448014
MAR03747,0.0016060245791360349
MAR07305,0.001587659510370527
MAR04408F,0.0015755858200341738
MAR00691,0.001560314895188845
MAR03732,0.0015137340649780846
MAR03570,0.001494490782711515
MAR00685,0.0014154634581105175
MAR03940,0.001396605667060213
MAR06725F,0.001332755102040817
MAR04089,0.0013213436234817816
MAR03813B,0.0013161239495798327
MAR01834B,0.0012824496775154675
MAR11222F,0.001265640163408021
MAR00649,0.0012456719876963698
MAR00692F,0.0011614026729572953
MAR03827F,0.0011243801744813893
MAR03903,0.001124068127250901
MAR03778,0.0011161549847211617
MAR03694,0.0011141639610389616
MAR11145F,0.0011130661336932967
MAR04410F,0.001112031388537126
MAR03744,0.0011028571428571433
