group,MAR03831,MAR04174,MAR04690,MAR08416,MAR08779,MAR08580,MAR04302,MAR04324,MAR07703,MAR04787,MAR03903,MAR07706,MAR04284,MAR11305,MAR04416,MAR12993,MAR04648,MAR04646,MAR08238,MAR03940,MAR00622,MAR04649,MAR04650,MAR06780,MAR03697,MAR06768,MAR08582,MAR08539,MAR04089,MAR00648,MAR03551,MAR00649,MAR06923,MAR04091,MAR04519,MAR05270,MAR04329,MAR03816,MAR03545,MAR04518,MAR03555,MAR04196,MAR08426,MAR09481,MAR04198,MAR03701,MAR04415,MAR03540,MAR03690,MAR04087,MAR04328,MAR04520,MAR04777,MAR03747,MAR01649,MAR03718,MAR03777,MAR04046,MAR04467,MAR03744,MAR04197,MAR03765,MAR08755,MAR08589,MAR03691,MAR03686,MAR03883,MAR03989,MAR04791,MAR03566,MAR04406,MAR04808,MAR08764,MAR04260,MAR04323,MAR03778,MAR00012,MAR03544,MAR04194,MAR04776,MAR05268,MAR00686,MAR08587,MAR07304,MAR08581,MAR05278,MAR08584,MAR09817,MAR07301,MAR05284,MAR00685,MAR04788,MAR04303,MAR03548,MAR05283,MAR07306,MAR03586,MAR03694,MAR05289,MAR00690,MAR03559,MAR03890,MAR08591,MAR04413,MAR05257,MAR04789,MAR05281,MAR05291,MAR12140,MAR08592,MAR09802,MAR03705,MAR13078,MAR07303,MAR03715,MAR03716,MAR00689,MAR03572,MAR03712,MAR05266,MAR04034,MAR08607,MAR03892,MAR07305,MAR04300,MAR03732,MAR05276,MAR00021,MAR05272,MAR10064,MAR05267,MAR05258,MAR00691,MAR05279,MAR05264,MAR00687,MAR05265,MAR03569,MAR09943,MAR05260,MAR05290,MAR05285,MAR09931,MAR05280,MAR07302,MAR05277,MAR05275,MAR05282,MAR05274,MAR05286,MAR05287,MAR05288,MAR05273,MAR09818,MAR05271,MAR03570,MAR05269,MAR05262,MAR05261,MAR05259,MAR05263
NoOats,-1313.7981911478362,-972.2618161843019,-1330.8901040723097,-1355.223354198588,-488.6677007132248,1672.3657574554402,-26.302157072865807,-1395.5914770621669,488.6677007132248,514.1677620323792,-1297.4299400279458,488.6677007132248,3120.908384037136,-4377.328730866737,-1099.3812770717575,5454.325295820505,-113.21239129423861,-113.21239129423861,8254.396890609212,140.3996549011224,-495.4854906198066,-113.21239129423861,-113.21239129423861,-734.6730160548783,18141.361348219038,-734.6730160548783,-676.8891869765002,140.3996549011224,30.58121738175638,-243.5343011432332,18141.361348219038,243.5343011432332,-2646.5999575462433,30.58121738175638,20.24663481561726,26945.36820196671,4080.8503095945384,52.51896791326065,22518.690079085773,223.3808702944696,7981.795549904144,-1352.1446024873148,52.51896791326065,6009.939781988132,-771.893061926053,7981.795549904144,7945.513574375846,14397.60080373412,15082.570311295069,30.58121738175638,4080.8503095945384,20.24663481561726,-789.580833655246,-2268.3552011444103,-789.580833655246,14303.809923572242,-1758.3191195650563,17.14471750198609,-771.893061926053,-2268.3552011444103,-1352.1446024873148,-2646.5999575462433,20.24663481561726,7167.286230614918,22518.690079085773,14397.60080373412,-802.3808852355836,7167.286230614918,3525.136478834528,14117.173182754672,17.14471750198609,17.14471750198609,7945.513574375846,17.14471750198609,-776.0787281627179,-1758.3191195650563,2450.6770107375933,15082.570311295069,17.14471750198609,-789.580833655246,27969.01430547689,2450.6770107375933,7167.286230614918,8106.882330489498,9516.54117504686,30099.278798593936,9516.54117504686,29980.332160174392,8106.882330489498,26945.36820196671,2450.6770107375933,3525.136478834528,8839.65198807036,14610.331441583918,26945.36820196671,8106.882330489498,10333.806430975947,14610.331441583918,29806.55178141897,2450.6770107375933,14150.916339185238,-17.14471750198609,9516.54117504686,-44411.68916888827,2450.6770107375933,-3540.380390489293,30099.278798593936,30099.278798593936,-44411.68916888827,9516.54117504686,17.14471750198609,14150.916339185238,-30099.278798593936,8106.882330489498,14338.658659251276,14222.887384708225,2450.6770107375933,14303.809923572242,14117.173182754672,29806.55178141897,17.14471750198609,17.14471750198609,17.14471750198609,8106.882330489498,17.14471750198609,10333.806430975947,30099.278798593936,-44411.68916888827,30099.278798593936,-30038.986224284745,29806.55178141897,30099.278798593936,2450.6770107375933,30099.278798593936,30099.278798593936,2450.6770107375933,30099.278798593936,14338.658659251276,10333.806430975947,30099.278798593936,30099.278798593936,30099.278798593936,-44411.68916888827,30099.278798593936,8106.882330489498,30099.278798593936,30099.278798593936,30099.278798593936,30099.278798593936,30099.278798593936,30099.278798593936,30099.278798593936,30099.278798593936,30099.278798593936,30099.278798593936,14222.887384708225,30088.220553175837,30099.278798593936,30099.278798593936,30099.278798593936,30099.278798593936
Oats,-115.41553135095585,-237.38897360840792,-302.2385611304743,-264.9730621471675,-87.55994583227351,181.56871075163681,-19.27297129431553,-300.94259059053496,87.55994583227351,110.93007435439016,-307.3667531325555,87.55994583227351,1661.0816285070648,-1123.6110591485271,-1318.4226545826366,2806.415006410655,-363.6067264342266,-363.6067264342266,7480.944170626238,-25.938884037084048,-492.3814261408799,-363.6067264342266,-363.6067264342266,-1478.9432757265868,22097.597239950683,-1478.9432757265868,668.6483904516269,-25.938884037084048,28.91850816907134,-231.00560971870382,22097.597239950683,231.00560971870382,-3559.2174717346575,28.91850816907134,99.08100412898875,19217.23382569362,2523.8122073997106,-31.983834268048305,23221.208299099213,293.21944253580585,7462.988205646815,-475.3493110601784,-31.983834268048305,5647.645021099807,-723.4173101901847,7462.988205646815,8069.952185015296,15955.522368661632,16635.367140331025,28.91850816907134,2523.8122073997106,99.08100412898875,-506.1447090874027,-3133.9175192258494,-506.1447090874027,15737.368769184157,-2440.0377835308414,-193.67969176395897,-723.4173101901847,-3133.9175192258494,-475.3493110601784,-3559.2174717346575,99.08100412898875,8494.227283579035,23221.208299099213,15955.522368661632,-743.6234611992251,8494.227283579035,2383.5060862464848,15199.671532942226,-193.67969176395897,-193.67969176395897,8069.952185015296,-193.67969176395897,-724.3504899049095,-2440.0377835308414,1918.622362536967,16635.367140331025,-193.67969176395897,-506.1447090874027,20178.328333497873,1918.622362536967,8494.227283579035,8343.879522971494,8007.147603879044,21958.214199814996,8007.147603879044,21903.159584449484,8343.879522971494,19217.23382569362,1918.622362536967,2383.5060862464848,8675.795994330672,16002.819211235486,19217.23382569362,8343.879522971494,11919.216783175678,16002.819211235486,21903.366915151895,1918.622362536967,15398.699324560068,193.67969176395897,8007.147603879044,-37708.61167812309,1918.622362536967,-2393.609161751005,21958.214199814996,21958.214199814996,-37708.61167812309,8007.147603879044,-193.67969176395897,15398.699324560068,-21958.214199814996,8343.879522971494,15787.268123017971,15505.665104429127,1918.622362536967,15737.368769184157,15199.671532942226,21903.366915151895,-193.67969176395897,-193.67969176395897,-193.67969176395897,8343.879522971494,-193.67969176395897,11919.216783175678,21958.214199814996,-37708.61167812309,21958.214199814996,-21907.36107065453,21903.366915151895,21958.214199814996,1918.622362536967,21958.214199814996,21958.214199814996,1918.622362536967,21958.214199814996,15787.268123017971,11919.216783175678,21958.214199814996,21958.214199814996,21958.214199814996,-37708.61167812309,21958.214199814996,8343.879522971494,21958.214199814996,21958.214199814996,21958.214199814996,21958.214199814996,21958.214199814996,21958.214199814996,21958.214199814996,21958.214199814996,21958.214199814996,21958.214199814996,15505.665104429127,21949.044304025203,21958.214199814996,21958.214199814996,21958.214199814996,21958.214199814996
