group,MAR11305,MAR03816,MAR08755,MAR08426,MAR04791,MAR04520,MAR04789,MAR04788,MAR07703,MAR04519,MAR00622,MAR04649,MAR04650,MAR08779,MAR07706,MAR04648,MAR04302,MAR03903,MAR04646,MAR04194,MAR04323,MAR04776,MAR08582,MAR08607,MAR08539,MAR00648,MAR00649,MAR04518,MAR04777,MAR03744,MAR04690,MAR04808,MAR01649,MAR03883,MAR03890,MAR03940,MAR03892,MAR04284,MAR08416,MAR03747,MAR04406,MAR04091,MAR08587,MAR03778,MAR04260,MAR03989,MAR08589,MAR04089,MAR04300,MAR03831,MAR06780,MAR03777,MAR04034,MAR06768,MAR04087,MAR04046,MAR06923,MAR03765,MAR09802,MAR04174
Barley,5710.620118622561,321.70974892524447,690.6720406333643,321.70974892524447,2615.0631705443475,690.6720406333643,2611.6247926642673,2615.0631705443475,1228.9356983802115,690.6720406333643,759.0388118620027,645.0850854843035,645.0850854843035,1228.9356983802115,1228.9356983802115,645.0850854843035,14.367162871907457,1711.330614407388,645.0850854843035,1806.6904533859336,829.2880462799918,691.5023725695794,824.3159234765511,1806.6904533859336,521.688268919102,179.50287104468012,179.50287104468012,663.9456885338132,691.5023725695794,1908.483476384303,1801.0627331962946,1806.6904533859336,691.5023725695794,827.1784075264138,1806.6904533859336,521.688268919102,1806.6904533859336,1884.544599958444,1566.0245138253667,1908.483476384303,1806.6904533859336,74.8116906830654,9834.9558653427,1915.172229207897,1806.6904533859336,9834.9558653427,9834.9558653427,74.8116906830654,1806.6904533859336,943.2466883395886,1522.5024372061714,1915.172229207897,1806.6904533859336,1522.5024372061714,74.8116906830654,1806.6904533859336,1908.1625343154117,1908.1625343154117,1806.6904533859336,964.3621979657639
NoBarley,5535.0839217202865,423.0830378420571,473.6290566154404,423.0830378420571,5322.45560463664,473.6290566154404,5353.235905255747,5322.45560463664,1029.229567873341,473.6290566154404,898.6630837536491,493.41592139486966,493.41592139486966,1029.229567873341,1029.229567873341,493.41592139486966,75.40856133923512,2078.3871493460215,493.41592139486966,1139.618064793194,1032.2227848577115,1261.7695256786808,4515.249434822329,1139.618064793194,630.5044794633604,384.3813969422016,384.3813969422016,600.5710683993975,1261.7695256786808,1887.4879736296643,2301.9103677257403,1139.618064793194,1261.7695256786808,1071.2609852383264,1139.618064793194,630.5044794633604,1139.618064793194,4233.07561963568,2262.8167367130623,1887.4879736296643,1139.618064793194,153.07571973519748,18277.7498803327,1660.2983061584205,1139.618064793194,18277.7498803327,18277.7498803327,153.07571973519748,1139.618064793194,2213.8502393578005,1468.5973506507175,1660.2983061584205,1139.618064793194,1468.5973506507175,153.07571973519748,1139.618064793194,2830.6067280746993,2830.6067280746993,1139.618064793194,2267.6960035700877
