Feature,Importance
186.NoAvocado,0.06354110280239982
132.NoAvocado,0.06315063705456672
114.NoAvocado,0.06309569146581182
086.NoAvocado,0.06248419593170888
167.NoAvocado,0.061891884895335925
097.NoAvocado,0.061741432029076566
048.NoAvocado,0.06133841051430803
131.NoAvocado,0.061215773910994586
064.NoAvocado,0.06100374497246643
166.NoAvocado,0.06081797601875813
060.NoAvocado,0.060691086985472834
123.NoAvocado,0.060430769012461444
175.NoAvocado,0.06010851961862511
133.NoAvocado,0.06007458063180969
160.NoAvocado,0.05965492857915149
152.NoAvocado,0.0595558167995513
063.Avocado,0.001004899852571361
117.Avocado,0.000916522684945368
125.Avocado,0.0009073789554442044
119.Avocado,0.0008817990300700677
099.Avocado,0.0008813873430218582
096.Avocado,0.0008477888769156903
073.Avocado,0.0008111065680173146
046.Avocado,0.0007839529192846715
118.Avocado,0.0007781904183254161
155.Avocado,0.0007419638284140538
162.Avocado,0.000715993522671218
183.Avocado,0.0007061128841580124
071.Avocado,0.0007049579719111823
050.Avocado,0.0006943431995477186
047.Avocado,0.000687365120200252
149.Avocado,0.0006773149875146832
138.Avocado,0.0006683927501553733
161.Avocado,0.0006538726814169083
094.Avocado,0.0006522929514029087
169.Avocado,0.000649862125383841
170.Avocado,0.0006463443539220244
102.Avocado,0.0006005597798545551
134.Avocado,0.0005805610420003654
056.Avocado,0.0005604543898080707
129.Avocado,0.0005493858838974075
174.Avocado,0.00048691550661778536
113.Avocado,0.0004137291500288316
HMDB0000754+,0.0
HMDB0000300+,0.0
HMDB0000119-,0.0
HMDB0000826-,0.0
HMDB0000517+,0.0
HMDB0000646-,0.0
HMDB0000020+,0.0
HMDB0000687+,0.0
HMDB0000660-,0.0
HMDB0001488+,0.0
HMDB0000883+,0.0
HMDB0000827+,0.0
HMDB0000289-,0.0
HMDB0000666+,0.0
HMDB0000156-,0.0
HMDB0000827-,0.0
HMDB0001858+,0.0
HMDB0000148+,0.0
HMDB0000143-,0.0
HMDB0000056+,0.0
HMDB0000159+,0.0
HMDB0000011-,0.0
HMDB0000191-,0.0
HMDB0002356+,0.0
HMDB0002259-,0.0
HMDB0002212+,0.0
HMDB0002003+,0.0
HMDB0001893+,0.0
HMDB0001488-,0.0
HMDB0000149+,0.0
HMDB0000210+,0.0
HMDB0001251+,0.0
HMDB0001160-,0.0
HMDB0000226-,0.0
HMDB0001138-,0.0
HMDB0000243+,0.0
HMDB0000944+,0.0
HMDB0000929+,0.0
HMDB0000892+,0.0
HMDB0000262+,0.0
HMDB0000283+,0.0
HMDB0000883-,0.0
MAR11305,0.0
HMDB0000806-,0.0
HMDB0000209-,0.0
HMDB0000191+,0.0
HMDB0000187+,0.0
HMDB0000182+,0.0
HMDB0000172-,0.0
HMDB0000169+,0.0
HMDB0000167+,0.0
HMDB0000163+,0.0
HMDB0000162-,0.0
HMDB0000159-,0.0
HMDB0000158+,0.0
HMDB0000157+,0.0
HMDB0000156+,0.0
HMDB0000149-,0.0
HMDB0000148-,0.0
HMDB0000143+,0.0
HMDB0000134+,0.0
HMDB0000132+,0.0
HMDB0000131+,0.0
HMDB0000123+,0.0
HMDB0000122+,0.0
HMDB0000119+,0.0
HMDB0000115+,0.0
HMDB0000112+,0.0
HMDB0000067+,0.0
HMDB0000056-,0.0
HMDB0000020-,0.0
HMDB0000011+,0.0
HMDB0000195+,0.0
HMDB0000210-,0.0
HMDB0000172+,0.0
HMDB0000211+,0.0
HMDB0000763+,0.0
HMDB0000754-,0.0
HMDB0000687-,0.0
HMDB0000673+,0.0
HMDB0000666-,0.0
HMDB0000660+,0.0
HMDB0000646+,0.0
HMDB0000641+,0.0
HMDB0000626+,0.0
HMDB0000574+,0.0
HMDB0000573+,0.0
HMDB0000535+,0.0
HMDB0000517-,0.0
HMDB0000511-,0.0
HMDB0000301-,0.0
HMDB0000300-,0.0
HMDB0000294+,0.0
HMDB0000292+,0.0
HMDB0000289+,0.0
HMDB0000283-,0.0
HMDB0000262-,0.0
HMDB0000254+,0.0
HMDB0000243-,0.0
HMDB0000226+,0.0
HMDB0000224+,0.0
HMDB0000220+,0.0
HMDB0000214-,0.0
HMDB0000162+,0.0
HMDB0001858-,0.0
HMDB0000294-,0.0
MAR08607,0.0
MAR08416,0.0
MAR04777,0.0
MAR04776,0.0
MAR03816,0.0
MAR06780,0.0
MAR04690,0.0
MAR03903,0.0
MAR09802,0.0
MAR03892,0.0
MAR03890,0.0
MAR03831,0.0
MAR04194,0.0
MAR04034,0.0
MAR08755,0.0
MAR04808,0.0
MAR04650,0.0
MAR04649,0.0
MAR04648,0.0
MAR04646,0.0
MAR04520,0.0
MAR04519,0.0
MAR04518,0.0
MAR04406,0.0
MAR08426,0.0
MAR03883,0.0
HMDB0000301+,0.0
MAR04284,0.0
MAR04260,0.0
