group,MAR04408F,MAR04410F,MAR04408B,MAR04410B,MAR04791,MAR04788,MAR03540,MAR03686,MAR04518,MAR06768,MAR03559,MAR08779,MAR06780,MAR03569,MAR11305,MAR04789,MAR07702F,MAR03566,MAR03544,MAR03715,MAR04787,MAR03718,MAR07702B,MAR03716,MAR03712,MAR03548,MAR07706,MAR03705,MAR07703,MAR03570,MAR03572,MAR03694,MAR03690,MAR04520,MAR03777,MAR04519,MAR03778,MAR04650,MAR08755,MAR00648,MAR06602B,MAR06708B,MAR11078B,MAR00649,MAR01649,MAR03940,MAR08582,MAR11156F,MAR08539,MAR11105F,MAR03816,MAR08426,MAR06725B,MAR11124F,MAR11144F,MAR06603F,MAR01834B,MAR11185B,MAR03586,MAR04646,MAR11134B,MAR10991B,MAR04776,MAR06725F,MAR06923,MAR04648,MAR10981F,MAR11184F,MAR11148B,MAR06602F,MAR03732,MAR08764,MAR04416,MAR04574F,MAR03263B,MAR11061B,MAR11078F,MAR08580,MAR01616B,MAR06603B,MAR03892,MAR11138B,MAR04574B,MAR03903,MAR11170F,MAR03263F,MAR03765,MAR01834F,MAR11100B,MAR10981B,MAR06708F,MAR11137F,MAR11106B,MAR11171F,MAR03827B,MAR11215F,MAR04649,MAR11106F,MAR11148F,MAR11054B,MAR01616F,MAR11059B,MAR04323,MAR11061F,MAR04046,MAR04300,MAR11170B,MAR11082F,MAR11082B,MAR11123F,MAR03697,MAR11138F,MAR10991F,MAR08684B,MAR11185F,MAR03883,MAR04415,MAR03701,MAR04808,MAR03545,MAR04034,MAR11123B,MAR09943,MAR04406,MAR11100F,MAR04260,MAR11124B,MAR03807F,MAR11035B,MAR11192F,MAR11056B,MAR10034F,MAR08238,MAR04284,MAR11035F,MAR11156B,MAR03691,MAR04087,MAR11137B,MAR11002B,MAR11026B,MAR04194,MAR03747,MAR11072F,MAR05257,MAR00685,MAR04303,MAR11080F,MAR04777,MAR11121B,MAR00689,MAR03899F,MAR11182B,MAR11144B,MAR09802,MAR11145F,MAR10034B,MAR11157F,MAR04652F,MAR04174,MAR04109B,MAR04089,MAR11072B,MAR11196B,MAR11142F,MAR11155B,MAR10993F,MAR11169B,MAR08416,MAR11130F,MAR11023F,MAR00691,MAR11161B,MAR05336F,MAR08607,MAR11101F,MAR02027F,MAR07301,MAR11202F,MAR03813B,MAR11089B,MAR11046F,MAR11175F,MAR11187B,MAR03807B,MAR11195B,MAR11173B,MAR11152F,MAR11045F,MAR11032F,MAR11181F,MAR11129B,MAR11020F,MAR04652B,MAR04467,MAR05284,MAR11022B,MAR10986B,MAR04690,MAR03042F,MAR04109F,MAR03890,MAR11074B,MAR02027B,MAR11093B,MAR11011F,MAR11012B,MAR11104B,MAR11107F,MAR11053B,MAR11067B,MAR11016B,MAR11150B,MAR11092B,MAR11140F,MAR11029F,MAR11033F,MAR07306,MAR11140B,MAR04693F,MAR11062F,MAR11004B,MAR11033B,MAR11005B,MAR11192B,MAR11054F,MAR11205F,MAR05336B,MAR04091,MAR03831,MAR11085B,MAR11099B,MAR11219F,MAR11172F,MAR08581,MAR11133B,MAR03912B,MAR08584,MAR03813F,MAR10999F,MAR11214F,MAR11184B,MAR11001F,MAR11159F,MAR00690,MAR11413B,MAR11115B,MAR11207B,MAR11086F,MAR11220B,MAR11024B,MAR11131F,MAR11197F,MAR11071F,MAR11036B,MAR11145B,MAR03989,MAR11135B,MAR11116F,MAR03899B,MAR00687,MAR11018F,MAR11085F,MAR00012,MAR11098F,MAR11111F,MAR11157B,MAR07304,MAR11016F,MAR11105B,MAR11032B,MAR11052B,MAR11043F,MAR11029B,MAR11118B,MAR11062B,MAR00692B,MAR11017B,MAR03744,MAR11102B,MAR03555,MAR04330F,MAR11175B,MAR11158B,MAR04196,MAR11214B,MAR11176F,MAR10995F,MAR11222F,MAR11129F,MAR11203F,MAR11135F,MAR11067F,MAR05280,MAR11209F,MAR03829B,MAR00688B,MAR11000F,MAR04329,MAR12140,MAR11108B,MAR11057F,MAR11191B,MAR10994B,MAR11042B,MAR11006B,MAR11027F,MAR11088B,MAR10986F,MAR10033F,MAR07305,MAR11074F,MAR11139B,MAR11108F,MAR11206B,MAR11194B,MAR11012F,MAR11043B,MAR11132B,MAR11183F,MAR11019F,MAR11048F,MAR11131B,MAR11174B,MAR11169F,MAR11202B,MAR11132F,MAR11084F,MAR11109F,MAR11099F,MAR05269,MAR11073B,MAR00622,MAR00021,MAR11056F,MAR11021B,MAR11048B,MAR11212F,MAR05267,MAR05268,MAR11040B,MAR11136B,MAR11130B,MAR11171B,MAR11154B,MAR10033B,MAR08684F,MAR05286,MAR11095B,MAR11045B,MAR11116B,MAR11133F,MAR08743B,MAR00686,MAR11096F,MAR11083F,MAR10982F,MAR11217F,MAR11004F,MAR11183B,MAR03912F,MAR11018B,MAR11209B,MAR10984B,MAR08743F,MAR11190F,MAR11211F,MAR04792F,MAR11160B,MAR11077B,MAR11107B,MAR11165B,MAR11017F,MAR11151F,MAR11000B,MAR11201B,MAR09817,MAR11186F,MAR11174F,MAR11189F,MAR11205B,MAR11026F,MAR04693B,MAR10995B,MAR11053F,MAR11115F,MAR11216F,MAR11024F,MAR09931,MAR04302,MAR11212B,MAR11013F,MAR11077F,MAR11121F,MAR07302,MAR11007F,MAR11189B,MAR03845F,MAR10998B,MAR10984F,MAR04582F,MAR04324,MAR11128B,MAR11143B,MAR11090F,MAR11049F,MAR11172B,MAR11191F,MAR05289,MAR11160F,MAR03551,MAR04413,MAR11195F,MAR11094B,MAR11006F,MAR11011B,MAR11164F,MAR11019B,MAR11146F,MAR11086B,MAR11014F,MAR05266,MAR05259,MAR11146B,MAR05265,MAR11119B,MAR11042F,MAR11199F,MAR08587,MAR05262,MAR11118F,MAR11142B,MAR11023B,MAR11039F,MAR11211B,MAR11179F,MAR10996F,MAR04197,MAR11176B,MAR11222B,MAR11139F,MAR11208F,MAR11112B,MAR11041F,MAR11098B,MAR05279,MAR11020B,MAR05273,MAR11071B,MAR11039B,MAR11109B,MAR10064,MAR11015F,MAR11173F,MAR11179B,MAR11021F,MAR04792B,MAR08592,MAR11044F,MAR05272,MAR05288,MAR11041B,MAR11101B,MAR05285,MAR11092F,MAR05287,MAR05263,MAR11068F,MAR09481,MAR11091B,MAR11217B,MAR11143F,MAR11060B,MAR11163B,MAR10994F,MAR11168F,MAR11034B,MAR11049B,MAR11097F,MAR05278,MAR05283,MAR11201F,MAR11164B,MAR11097B,MAR05271,MAR11091F,MAR05290,MAR10998F,MAR11136F,MAR11166F,MAR05261,MAR11193B,MAR10982B,MAR11087F,MAR04330B,MAR11208B,MAR04582B,MAR09818,MAR11161F,MAR11155F,MAR11005F,MAR11203B,MAR11089F,MAR11058F,MAR11413F,MAR11122F,MAR11196F,MAR11007B,MAR05270,MAR08589,MAR10989B,MAR11120B,MAR11112F,MAR11197B,MAR11199B,MAR05260,MAR08591,MAR05258,MAR11159B,MAR11219B,MAR11218B,MAR04198,MAR11153B,MAR11166B,MAR11167B,MAR11168B,MAR11152B,MAR11151B,MAR11149B,MAR11181B,MAR11186B,MAR11190B,MAR11200B,MAR04328,MAR11204B,MAR11215B,MAR11216B,MAR07303,MAR11194F,MAR11031B,MAR05264,MAR10999B,MAR03845B,MAR11104F,MAR11102F,MAR11095F,MAR11094F,MAR11093F,MAR11088F,MAR03042B,MAR11073F,MAR10988B,MAR10993B,MAR11060F,MAR11059F,MAR11052F,MAR10996B,MAR11040F,MAR11036F,MAR11119F,MAR11120F,MAR11127F,MAR11163F,MAR11187F,MAR11182F,MAR11200F,MAR11204F,MAR11206F,MAR11167F,MAR11165F,MAR11207F,MAR11128F,MAR11158F,MAR11154F,MAR11153F,MAR11150F,MAR11149F,MAR11218F,MAR11220F,MAR11034F,MAR11031F,MAR05274,MAR11001B,MAR11058B,MAR11068B,MAR11080B,MAR11083B,MAR11084B,MAR11087B,MAR11090B,MAR11096B,MAR11111B,MAR11122B,MAR11127B,MAR05291,MAR05282,MAR05281,MAR05277,MAR05276,MAR05275,MAR11057B,MAR12993,MAR13078,MAR10989F,MAR11003B,MAR11022F,MAR11003F,MAR11002F,MAR11013B,MAR11014B,MAR11015B,MAR10988F,MAR11046B,MAR00692F,MAR00688F,MAR11027B,MAR11193F,MAR11044B,MAR03829F,MAR03827F,MAR11134F
Broccoli,28.207360814087348,28.207360814087348,28.207360814087348,28.207360814087348,3861.471799239872,3861.471799239872,11981.152417967274,11981.152417967274,129.53649776255557,575.8694445474642,11983.21493104819,3896.2849878581733,575.8694445474642,11917.09786507229,12891.340354494732,3859.599249971967,3896.2849878581733,12019.756115826847,12008.126813738247,11917.09786507229,3893.240163389219,11903.531072664546,3896.2849878581733,11962.492048862929,12019.756115826847,11920.419834788323,3896.2849878581733,11983.21493104819,3896.2849878581733,11962.492048862929,11903.531072664546,11920.419834788323,12008.126813738247,135.9589610153436,572.038325582311,135.9589610153436,572.038325582311,99.69389591009369,135.9589610153436,73.18683384011018,108.25428630423683,93.49448345693679,1044.0999932302277,73.18683384011018,167.8419260412775,214.7417084172587,1145.8536182098806,1355.3377130683664,214.7417084172587,962.2023287471649,63.65752460619498,63.65752460619498,590.3088146295488,1333.3965882256593,1044.0999932302277,108.25428630423683,2310.178047362423,92.3768925664216,12664.15912883219,99.69389591009369,1657.1559786531964,898.6492210959536,167.8419260412775,590.3088146295488,624.0536303714339,99.69389591009369,27.31823447493215,942.2589841945365,1109.2450418318972,108.25428630423683,12664.15912883219,3919.457576246512,1446.546363791788,60.24283381855516,108.25428630423683,27.31823447493215,1044.0999932302277,520.0201126219429,590.3088146295488,108.25428630423683,617.449038117178,188.56102915654887,60.24283381855516,546.4161501152078,92.3768925664216,108.25428630423683,624.0536303714339,2310.178047362423,884.2615191030027,27.31823447493215,93.49448345693679,188.56102915654887,1746.8399269690465,476.66391976683514,445.3879978757607,1821.1274047098905,99.69389591009369,1746.8399269690465,1109.2450418318972,768.6710880892216,590.3088146295488,1720.92043098416,219.07437476112065,27.31823447493215,617.449038117178,617.449038117178,92.3768925664216,808.2711380118577,808.2711380118577,1162.8974205110765,22442.401875109314,188.56102915654887,898.6492210959536,739.9973796142648,92.3768925664216,214.7047097590715,3919.457576246512,13955.878936635769,617.449038117178,17720.19055337808,617.449038117178,1162.8974205110765,12664.15912883219,617.449038117178,884.2615191030027,617.449038117178,1333.3965882256593,704.0191302721777,225.049726616226,1134.940442938538,1237.7524494091538,33066.354400610704,10487.562371651853,179.74727724459612,225.049726616226,1355.3377130683664,17720.19055337808,30.986589617616772,188.56102915654887,203.9755331783339,1360.7745039324057,617.449038117178,588.363164654704,1253.3585518144287,33066.354400610704,33066.354400610704,3634.959181573647,458.1361493407924,167.8419260412775,1337.982436819266,33066.354400610704,745.7789243401066,502.8150421631872,1044.0999932302277,617.449038117178,517.6663800130824,33066.354400610704,285.07622154990673,127.89334765307056,447.67671670070905,745.7789243401066,30.986589617616772,1253.3585518144287,600.1958149637728,703.4711746804737,1059.424175372935,429.95037266589713,252.63209231192715,709.6283836998455,1617.9978229373621,1743.8181389575118,33066.354400610704,1484.3274472558028,1066.5984480314257,617.449038117178,1629.1032524148275,10.494930888041111,3774.809325498121,917.3061114507992,24.063953467791972,1001.2896417600244,1239.6627143975684,863.0405134526603,416.73351632700775,704.0191302721777,1097.0391970187873,1109.291312373877,303.42071426115933,1253.5404671148638,740.5062650674301,1319.403229422989,620.0628501686328,1159.4162745237593,127.89334765307056,229.28856785418586,5351.755895077213,559.1554208942888,1312.2747669307423,743.4677457672283,993.0690511824102,745.7789243401066,617.449038117178,1329.1642704206563,10.494930888041111,826.0387570733942,724.3725130290601,358.32790543873915,1564.4889600543797,1636.9316722294952,1788.5445815357293,1198.2111669788137,439.5861009992115,1156.2172697653123,806.3018736069783,1502.6897895966163,727.3612030725374,769.3995143760154,3774.809325498121,1502.6897895966163,743.4677457672283,239.08439820839487,239.08439820839487,769.3995143760154,1051.424385300238,1134.940442938538,768.6710880892216,1158.123409894266,1066.5984480314257,30.986589617616772,422.95563818690727,1425.0417328084043,1444.9154647979656,907.907352834822,639.1690132144712,4182.8208791923635,1374.5459986062808,739.9973796142648,4182.8208791923635,24.063953467791972,1011.966723366404,1478.2432315540873,942.2589841945365,373.907702489706,1001.7368157255701,33066.354400610704,744.7545156584468,373.907702489706,885.1570345145286,668.546870433495,568.1367498948193,1198.7277599331462,1055.005615900665,929.4238465463791,1358.338483490199,541.1396840383779,517.6663800130824,3351.7910180368967,575.7229025341256,416.73351632700775,745.7789243401066,33066.354400610704,1122.9726587194864,1425.0417328084043,33066.354400610704,1131.899717839741,1043.5461736348723,285.07622154990673,3774.809325498121,439.5861009992115,962.2023287471649,740.5062650674301,1087.3629399084439,1233.4745290792243,727.3612030725374,724.3725130290601,239.08439820839487,33066.354400610704,1122.9726587194864,588.363164654704,1358.338483490199,13955.878936635769,748.5588494138112,863.0405134526603,1020.915176280063,606.9098742823177,1478.2432315540873,1204.4650959758394,747.0915303599262,853.4702912215065,620.0628501686328,930.8334706871532,575.7229025341256,1198.2111669788137,5780.514711798906,947.3278888048901,445.3879978757607,33066.354400610704,1217.779392349944,411.44768023483306,15811.900753622847,1395.0404112170502,1242.6030437465597,804.3772794186441,242.39778466617298,1293.117854622551,526.745353626722,868.5304418093458,663.3516716584687,1312.2747669307423,33066.354400610704,3774.809325498121,1329.1642704206563,708.2980110347758,1395.0404112170502,1187.17804920139,1066.7545472058484,358.32790543873915,1233.4745290792243,885.1570345145286,1195.7892435181766,1219.5235614832109,1748.515133545365,1055.005615900665,1288.08910264591,252.63209231192715,917.3061114507992,885.1570345145286,860.8307345764848,663.3516716584687,1444.9154647979656,5776.935962456186,1312.2747669307423,185.60071520829635,15811.900753622847,1237.7524494091538,429.06299478145974,1748.515133545365,922.1381670763643,5718.676177737279,5262.530975131148,1329.928629611469,208.83938437986973,1617.9978229373621,476.66391976683514,1265.6773727010964,33066.354400610704,739.9973796142648,5780.514711798906,706.9824163146163,1253.5404671148638,416.73351632700775,1374.5459986062808,127.89334765307056,33066.354400610704,726.3285700456202,1552.3905891129639,426.61174732624625,742.7152495651707,239.08439820839487,1195.7892435181766,739.9973796142648,1122.9726587194864,947.3278888048901,1237.7524494091538,127.89334765307056,742.7152495651707,1032.832572911331,203.72253008452756,1571.4495456458683,373.907702489706,1636.9316722294952,839.6690809528408,1122.9726587194864,239.08439820839487,1217.779392349944,758.7372535744541,5761.855654420674,568.1367498948193,1288.08910264591,871.5832323133213,1158.123409894266,1360.7745039324057,743.4677457672283,747.0915303599262,1788.5445815357293,373.907702489706,863.3171314013861,1198.7277599331462,15811.900753622847,10.494930888041111,922.1381670763643,927.1233762978062,373.907702489706,1337.982436819266,3774.809325498121,587.4639192212546,871.5832323133213,203.72253008452756,499.7149438740109,1237.7524494091538,372.582172755765,740.5062650674301,537.4801698985059,826.0387570733942,1760.2188229465326,1239.6627143975684,639.1690132144712,804.3772794186441,5718.676177737279,1571.4495456458683,22442.401875109314,15811.900753622847,1097.0391970187873,910.5869536383046,526.745353626722,724.3725130290601,499.7149438740109,1219.5235614832109,203.9755331783339,668.546870433495,885.1570345145286,5718.676177737279,5780.514711798906,203.9755331783339,5780.514711798906,890.0914537814118,1293.117854622551,885.1570345145286,3351.7910180368967,5780.514711798906,724.3725130290601,703.4711746804737,1743.8181389575118,1329.928629611469,1032.832572911331,967.0607859729945,833.4271623576285,606.9098742823177,1204.4650959758394,853.4702912215065,708.2980110347758,1001.7368157255701,426.61174732624625,1388.1229220260675,1131.899717839741,5780.514711798906,1159.4162745237593,5780.514711798906,1358.338483490199,1329.928629611469,663.3516716584687,5788.516933487622,1001.7368157255701,1109.291312373877,967.0607859729945,429.06299478145974,203.72253008452756,4182.8208791923635,1635.0230302845457,5780.514711798906,5780.514711798906,1388.1229220260675,1629.1032524148275,5780.514711798906,806.3018736069783,5780.514711798906,5780.514711798906,1237.7524494091538,993.0690511824102,706.9824163146163,742.7152495651707,826.0387570733942,903.3308057523026,925.5058947974793,242.39778466617298,1001.7368157255701,1109.5725681316205,1239.6627143975684,1168.437863682772,5780.514711798906,5351.755895077213,758.7372535744541,499.7149438740109,1168.437863682772,5780.514711798906,706.9824163146163,5780.514711798906,499.7149438740109,208.83938437986973,707.420630617379,5780.514711798906,971.2214106022403,426.61174732624625,1031.160906936919,748.5588494138112,1001.7368157255701,372.582172755765,5780.514711798906,1484.3274472558028,1059.424175372935,1051.424385300238,930.8334706871532,1001.2896417600244,1540.6594487610141,744.7545156584468,993.0690511824102,600.1958149637728,587.4639192212546,5351.755895077213,3351.7910180368967,499.7149438740109,993.0690511824102,426.61174732624625,929.4238465463791,885.1570345145286,5780.514711798906,4182.8208791923635,5780.514711798906,1001.7368157255701,907.907352834822,728.157406994592,229.28856785418586,242.39778466617298,707.420630617379,499.7149438740109,1001.7368157255701,303.42071426115933,239.08439820839487,719.2975936907136,1319.403229422989,568.1367498948193,742.7152495651707,1170.8087783402652,411.44768023483306,1005.520869524835,1821.1274047098905,863.3171314013861,3774.809325498121,1066.7545472058484,601.8271783681333,5780.514711798906,1011.966723366404,203.72253008452756,1564.4889600543797,1358.338483490199,706.9824163146163,910.5869536383046,826.0387570733942,663.3516716584687,993.0690511824102,1312.2747669307423,373.907702489706,429.95037266589713,903.3308057523026,1720.92043098416,1087.3629399084439,833.4271623576285,1329.928629611469,541.1396840383779,890.0914537814118,993.0690511824102,820.0653551776799,925.5058947974793,416.73351632700775,502.8150421631872,1170.8087783402652,1005.520869524835,1187.17804920139,499.7149438740109,839.6690809528408,885.1570345145286,537.4801698985059,1020.915176280063,1265.6773727010964,242.39778466617298,1156.2172697653123,719.2975936907136,728.157406994592,568.1367498948193,1109.5725681316205,601.8271783681333,5780.514711798906,373.907702489706,1540.6594487610141,1237.7524494091538,458.1361493407924,1552.3905891129639,860.8307345764848,1031.160906936919,1760.2188229465326,726.3285700456202,1043.5461736348723,993.0690511824102,820.0653551776799,5780.514711798906,5780.514711798906,5780.514711798906,5780.514711798906,5780.514711798906,5780.514711798906,1242.6030437465597,1066.5984480314257,5780.514711798906,499.7149438740109,671.8604323400584,559.1554208942888,671.8604323400584,203.9755331783339,927.1233762978062,885.1570345145286,1001.7368157255701,373.907702489706,1239.6627143975684,33066.354400610704,33066.354400610704,868.5304418093458,971.2214106022403,1635.0230302845457,445.3879978757607,445.3879978757607,1657.1559786531964
