group,MAR04574F,MAR04574B,MAR11305,MAR08238,MAR04416,MAR04519,MAR08755,MAR08426,MAR10981B,MAR10981F,MAR04520,MAR11061B,MAR03816,MAR02027F,MAR03829B,MAR02027B,MAR03813B,MAR04302,MAR00622,MAR11000F,MAR06708B,MAR03545,MAR08764,MAR00692F,MAR11061F,MAR06708F,MAR03701,MAR03697,MAR03813F,MAR03829F,MAR03903,MAR11012F,MAR03827F,MAR00685,MAR11139B,MAR03827B,MAR03555,MAR03544,MAR00688F,MAR04415,MAR03694,MAR11001F,MAR03690,MAR09943,MAR11136B,MAR03551,MAR11119B,MAR08743B,MAR00686,MAR10034B,MAR00689,MAR04646,MAR11202F,MAR04408B,MAR03747,MAR04776,MAR03548,MAR04652B,MAR10033B,MAR01616F,MAR00012,MAR03765,MAR03712,MAR08779,MAR00648,MAR03263B,MAR04260,MAR00688B,MAR03732,MAR00687,MAR00691,MAR03716,MAR11086B,MAR01649,MAR11101B,MAR11196B,MAR04777,MAR06725F,MAR03586,MAR10033F,MAR11101F,MAR11093B,MAR05257,MAR11119F,MAR08743F,MAR11019B,MAR11058B,MAR11088F,MAR11185F,MAR00692B,MAR04194,MAR11088B,MAR04091,MAR11109F,MAR03691,MAR04408F,MAR03777,MAR03566,MAR03744,MAR11002F,MAR04788,MAR11012B,MAR06602B,MAR11107B,MAR11000B,MAR11158B,MAR08580,MAR04410F,MAR00649,MAR04652F,MAR07706,MAR01616B,MAR11170F,MAR11187F,MAR03940,MAR11171F,MAR11109B,MAR07702F,MAR08539,MAR11002B,MAR11104B,MAR04410B,MAR00690,MAR11131F,MAR11171B,MAR08582,MAR04046,MAR09481,MAR11042F,MAR11121B,MAR04650,MAR06780,MAR10034F,MAR11104F,MAR06768,MAR11136F,MAR03559,MAR11132F,MAR11413F,MAR11191B,MAR04406,MAR04089,MAR08607,MAR11043F,MAR04582F,MAR04693B,MAR11099F,MAR03572,MAR11143B,MAR09802,MAR11413B,MAR03778,MAR09931,MAR04518,MAR04787,MAR04109B,MAR11129B,MAR11031B,MAR10988B,MAR07306,MAR11015B,MAR11082F,MAR04198,MAR11097F,MAR11139F,MAR03845F,MAR07304,MAR11116B,MAR11146F,MAR03569,MAR04034,MAR07303,MAR06725B,MAR11118F,MAR07702B,MAR11202B,MAR07703,MAR03845B,MAR11108B,MAR11208B,MAR11059F,MAR11022B,MAR11023B,MAR08592,MAR11003F,MAR06602F,MAR11215B,MAR03042B,MAR11194B,MAR11089B,MAR11122F,MAR04196,MAR11039B,MAR11087F,MAR11143F,MAR11187B,MAR11160F,MAR10989B,MAR04648,MAR11115B,MAR11112F,MAR11018B,MAR10988F,MAR11094F,MAR06603B,MAR11024F,MAR11095B,MAR11166F,MAR04174,MAR11204F,MAR11145B,MAR08591,MAR11184F,MAR11001B,MAR11040F,MAR11217F,MAR11048B,MAR04300,MAR04808,MAR11040B,MAR11039F,MAR11046F,MAR10998B,MAR08589,MAR11120F,MAR05262,MAR03890,MAR03705,MAR11127B,MAR11122B,MAR11209B,MAR11060F,MAR11170B,MAR03570,MAR04303,MAR11196F,MAR11138B,MAR11222B,MAR07302,MAR03831,MAR09818,MAR04649,MAR11077F,MAR11085F,MAR11146B,MAR11036F,MAR03892,MAR03715,MAR03718,MAR11092B,MAR11091F,MAR11071B,MAR11116F,MAR11214F,MAR04413,MAR03042F,MAR11035F,MAR11157F,MAR05277,MAR05264,MAR10998F,MAR11148B,MAR04109F,MAR06603F,MAR04792F,MAR07301,MAR11124F,MAR11067B,MAR11096F,MAR11189B,MAR11057B,MAR11080F,MAR05272,MAR11132B,MAR04197,MAR11011B,MAR10991B,MAR11100F,MAR11093F,MAR11197F,MAR10986B,MAR05271,MAR08587,MAR11056B,MAR11149F,MAR11179F,MAR11006B,MAR11164F,MAR11135F,MAR11092F,MAR11096B,MAR11074F,MAR05269,MAR04792B,MAR11204B,MAR11168F,MAR10982B,MAR04693F,MAR11158F,MAR11151B,MAR10982F,MAR04284,MAR11046B,MAR05282,MAR11082B,MAR11200B,MAR03989,MAR10999B,MAR11058F,MAR11167B,MAR11031F,MAR11021B,MAR11108F,MAR11131B,MAR10994B,MAR11016F,MAR11133B,MAR11151F,MAR04467,MAR10995B,MAR03899B,MAR11194F,MAR08684F,MAR11216F,MAR10984B,MAR11142F,MAR03912B,MAR11034F,MAR11023F,MAR07305,MAR09817,MAR11020B,MAR10989F,MAR11123B,MAR11020F,MAR11140B,MAR11195F,MAR05281,MAR06923,MAR04324,MAR11168B,MAR11043B,MAR11024B,MAR11176B,MAR11041B,MAR11153F,MAR11155B,MAR11021F,MAR11073B,MAR11208F,MAR11148F,MAR11080B,MAR11087B,MAR11130F,MAR11032B,MAR11214B,MAR11095F,MAR12140,MAR11044F,MAR11173B,MAR11091B,MAR11173F,MAR11154F,MAR11014B,MAR11083F,MAR04791,MAR11034B,MAR11016B,MAR04330B,MAR12993,MAR11181B,MAR03807B,MAR11005F,MAR11201F,MAR11184B,MAR03263F,MAR11049B,MAR05276,MAR05288,MAR11181F,MAR11084B,MAR11054F,MAR11169F,MAR11159B,MAR11201B,MAR11165B,MAR05258,MAR03899F,MAR11172B,MAR13078,MAR03540,MAR05265,MAR11078B,MAR11026F,MAR11005B,MAR11029F,MAR03912F,MAR05291,MAR11197B,MAR11107F,MAR11062F,MAR11153B,MAR10999F,MAR11152F,MAR11127F,MAR11137B,MAR11018F,MAR11149B,MAR11026B,MAR10995F,MAR08581,MAR04330F,MAR10994F,MAR11161F,MAR11166B,MAR04087,MAR11007F,MAR11137F,MAR11105B,MAR11068F,MAR11052B,MAR08416,MAR11085B,MAR11128F,MAR11017B,MAR11129F,MAR05290,MAR11062B,MAR11212B,MAR11211F,MAR11161B,MAR11169B,MAR11073F,MAR01834B,MAR11003B,MAR11098F,MAR11112B,MAR11175F,MAR11004B,MAR11215F,MAR11220F,MAR11015F,MAR11089F,MAR05267,MAR03686,MAR11216B,MAR11163F,MAR11192B,MAR11212F,MAR11033F,MAR11219F,MAR11144F,MAR11090F,MAR10991F,MAR11044B,MAR11209F,MAR11183B,MAR11019F,MAR11011F,MAR11007B,MAR11006F,MAR05266,MAR11013F,MAR11035B,MAR11118B,MAR11097B,MAR11203F,MAR10993B,MAR11157B,MAR11022F,MAR11068B,MAR11217B,MAR11054B,MAR10986F,MAR11059B,MAR11185B,MAR11195B,MAR11111B,MAR11071F,MAR11172F,MAR11222F,MAR08684B,MAR11135B,MAR05278,MAR11120B,MAR05336F,MAR01834F,MAR11193F,MAR11121F,MAR11036B,MAR11029B,MAR11190F,MAR05263,MAR03807F,MAR11084F,MAR11154B,MAR11167F,MAR11152B,MAR11165F,MAR11150B,MAR11156B,MAR11190B,MAR11174F,MAR11144B,MAR11142B,MAR11218B,MAR04323,MAR11219B,MAR11220B,MAR04328,MAR04329,MAR11140F,MAR11134B,MAR11176F,MAR04789,MAR11211B,MAR11133F,MAR11203B,MAR11186B,MAR11123F,MAR11193B,MAR11182B,MAR11150F,MAR11179B,MAR11130B,MAR11199B,MAR11145F,MAR11175B,MAR11174B,MAR11115F,MAR11155F,MAR11205B,MAR08584,MAR04690,MAR11111F,MAR11156F,MAR11106F,MAR11105F,MAR11164B,MAR11159F,MAR11206B,MAR11163B,MAR11207B,MAR03883,MAR11160B,MAR11102F,MAR11086F,MAR05280,MAR11182F,MAR11053F,MAR11027B,MAR11200F,MAR11033B,MAR11041F,MAR11199F,MAR11042B,MAR11045F,MAR11045B,MAR11048F,MAR11049F,MAR11053B,MAR11060B,MAR11072B,MAR11052F,MAR11074B,MAR00021,MAR11205F,MAR11032F,MAR11207F,MAR11218F,MAR10993F,MAR10996F,MAR04582B,MAR05336B,MAR11004F,MAR10996B,MAR11138F,MAR11014F,MAR11013B,MAR11017F,MAR10064,MAR11206F,MAR11027F,MAR11077B,MAR11056F,MAR11128B,MAR11083B,MAR11189F,MAR10984F,MAR05279,MAR11078F,MAR05275,MAR05274,MAR05273,MAR05270,MAR05268,MAR11186F,MAR11183F,MAR11124B,MAR05261,MAR05260,MAR05259,MAR11106B,MAR05283,MAR05284,MAR11099B,MAR11057F,MAR11192F,MAR11090B,MAR11191F,MAR11094B,MAR11098B,MAR11067F,MAR05285,MAR11100B,MAR11102B,MAR11072F,MAR05289,MAR05287,MAR05286,MAR11134F
Barley,296.80520853486036,296.80520853486036,5710.620118622561,9105.644106579892,5808.990753405975,690.6720406333643,690.6720406333643,321.70974892524447,53.687844561588264,53.687844561588264,690.6720406333643,53.687844561588264,321.70974892524447,14.367162871907457,1752.4551637446116,14.367162871907457,52.50287594188988,14.367162871907457,759.0388118620027,2632.1794481598954,445.5600688890931,11663.931008100142,8866.242567222702,3132615.7095117206,53.687844561588264,445.5600688890931,3137484.114219447,14379.91542177248,52.50287594188988,1752.4551637446116,1711.330614407388,890.7904536326924,1752.4551637446116,3132615.7095117206,2293.860076966044,1752.4551637446116,3137484.114219447,7985.284593611252,3132615.7095117206,8866.242567222702,8179.24361491138,917.582834525422,7985.284593611252,8687.190932686013,685.6718170073557,14379.91542177248,2450.050426785764,304.46305070170905,3132615.7095117206,3132615.7095117206,3132615.7095117206,645.0850854843035,1632.5571524627273,70.42955013062776,1908.483476384303,691.5023725695794,8179.24361491138,304.46305070170905,3132615.7095117206,1511.800260942632,3132615.7095117206,1908.1625343154117,8240.021097877388,1228.9356983802115,179.50287104468012,184.77115073813735,1806.6904533859336,3132615.7095117206,8687.190932686013,3132615.7095117206,3132615.7095117206,8204.274908528841,2568.247938405433,691.5023725695794,4469.023820281326,1640.6251313836158,691.5023725695794,1511.800260942632,8687.190932686013,3132615.7095117206,4469.023820281326,2298.5550700393233,3132615.7095117206,2450.050426785764,304.46305070170905,2372.5267933843907,5116.998277829153,1716.3849099005233,542.9896208047946,3132615.7095117206,1806.6904533859336,1716.3849099005233,74.8116906830654,1716.3849099005233,11663.931008100142,70.42955013062776,1915.172229207897,8240.021097877388,1908.483476384303,680.5426025399161,2615.0631705443475,890.7904536326924,184.77115073813735,4852.675418188271,2632.1794481598954,1813.25660475904,1088.197986011229,70.42955013062776,179.50287104468012,304.46305070170905,1228.9356983802115,1511.800260942632,542.9896208047946,1338.4233795548691,521.688268919102,1130.6999459130852,1716.3849099005233,1228.9356983802115,521.688268919102,680.5426025399161,4829.287553462894,70.42955013062776,3132615.7095117206,2930.7441562205913,1130.6999459130852,824.3159234765511,1806.6904533859336,2508.362475448999,3389.7337676554753,2711.4218044612194,645.0850854843035,1522.5024372061714,3132615.7095117206,4829.287553462894,1522.5024372061714,685.6718170073557,8236.529537091654,2092.9412780330317,3064.0790399925336,2280.4295945093386,1806.6904533859336,74.8116906830654,1806.6904533859336,3083.0189540558417,2153.7682875006217,1801.0627331962946,3785.459371770573,8151.983488875514,2298.5550700393233,1806.6904533859336,3064.0790399925336,1915.172229207897,20094.541383087584,663.9456885338132,1223.8458762697726,1655.346619241282,1980.1704889107123,1774.4840820208578,917.582834525422,10029.58608907819,1785.2269226488463,2265.2579051025164,835.4253483989829,2853.1829558593954,2293.860076966044,1809.3643161719922,10029.58608907819,1338.4233795548691,680.5426025399161,8144.088666243992,1806.6904533859336,10029.58608907819,1511.800260942632,1382.1980992102062,1228.9356983802115,1632.5571524627273,1228.9356983802115,1809.3643161719922,4392.175327803632,1785.2269226488463,5478.442702395173,1201.1334646604687,3724.5984899069203,10094.723938146464,1142.5404079037205,184.77115073813735,5213.017225024932,2508.362475448999,2168.273405482312,1918.910394360189,2508.362475448999,1777.9800338764733,3674.350320174584,3492.5024246861235,2298.5550700393233,1338.4233795548691,3366.3738511241954,660.4244378183508,645.0850854843035,917.582834525422,2276.8086951067594,2047.4564669683853,917.582834525422,2631.9148419889193,184.77115073813735,2603.76904163003,2094.411267828933,1401.623284248422,964.3621979657639,1787.8355882732533,1466.8527583486152,10094.723938146464,2604.284270152957,917.582834525422,3674.350320174584,2923.983217412892,5009.34686524245,1806.6904533859336,1806.6904533859336,3674.350320174584,3674.350320174584,2735.000406698394,660.4244378183508,9834.9558653427,2508.362475448999,16139.448190969739,1806.6904533859336,8236.529537091654,1441.5336528479152,2508.362475448999,2505.8545613208053,4157.199964779852,542.9896208047946,8204.274908528841,10865.285836839676,1640.6251313836158,668.9997279562862,2817.234998108538,10029.58608907819,943.2466883395886,16139.448190969739,645.0850854843035,917.582834525422,4545.547637287032,680.5426025399161,1245.468713603043,1806.6904533859336,8144.088666243992,8151.983488875514,2270.831457171164,2094.411267828933,3388.811612840128,1338.4233795548691,4415.544349402328,20094.541383087584,2508.362475448999,833.3732209201203,1163.3245948162164,16139.448190969739,16139.448190969739,660.4244378183508,3118.3508661542123,1655.346619241282,184.77115073813735,1809.3643161719922,10029.58608907819,3580.6256854861817,2910.2899567779327,2127.8659669612407,2664.864027338307,4278.44068433378,1932.4617576148546,16139.448190969739,2092.9412780330317,1777.9800338764733,1382.1980992102062,2258.216894987151,2229.116975503622,2298.5550700393233,2541.504376989394,2776.289679180212,16139.448190969739,9834.9558653427,4274.127083194291,1505.4491211607738,4521.7313954348065,1976.5899063010663,660.4244378183508,1210.7294674552525,2270.831457171164,2127.8659669612407,4005.4108700083734,16135.5427692968,1809.3643161719922,1787.8355882732533,1785.2269226488463,2276.8086951067594,1801.0627331962946,1813.25660475904,851.2092874771631,2276.8086951067594,1884.544599958444,2735.000406698394,16139.448190969739,2265.2579051025164,2515.174589771956,9834.9558653427,2540.5715704901,5116.998277829153,660.4244378183508,1774.4840820208578,955.4354816775223,4392.175327803632,2930.7441562205913,853.3671500969909,955.7061791033327,3627.13515135016,851.2092874771631,835.4253483989829,1666.187610262293,1655.346619241282,2168.273405482312,1647.7791627697443,2799.9404783863242,4274.127083194291,1847.873787313732,1647.7791627697443,2176.624618355857,3724.5984899069203,10029.58608907819,16112.654710330678,2194.256142976355,660.4244378183508,3057.63082409892,2194.256142976355,3864.273553500449,3149.087634378469,16139.448190969739,1908.1625343154117,1651.7067418799506,1785.2269226488463,3083.0189540558417,2603.76904163003,2759.284051676595,3981.803624481078,853.3671500969909,2823.6889803561858,955.4354816775223,2776.289679180212,1785.2269226488463,3118.3508661542123,1932.4617576148546,3492.5024246861235,3606.033141938084,1651.7067418799506,4415.544349402328,2094.411267828933,20094.541383087584,4393.076459654461,3772.099040691847,2094.411267828933,3772.099040691847,4127.120485498813,2092.9412780330317,4490.216326848189,2615.0631705443475,2176.624618355857,955.7061791033327,1614.7412886594136,3496.8333109438663,4364.775664416747,1481.6920366008649,3176.4856525456144,1934.2950203794576,2604.284270152957,184.77115073813735,2735.000406698394,16139.448190969739,16139.448190969739,4364.775664416747,4133.226854683911,1798.2300646918145,1046.8737213030165,1785.2269226488463,1934.2950203794576,1474.3187254425115,16139.448190969739,1655.346619241282,1981.5118067476662,16139.448190969739,8374.105259018983,16139.448190969739,2737.8724954020095,3068.550098269962,3176.4856525456144,1386.7492417891567,1647.7791627697443,16139.448190969739,2541.504376989394,4852.675418188271,851.2092874771631,853.3671500969909,2540.5715704901,1192.1733261408306,1441.5336528479152,668.9997279562862,2047.4564669683853,1505.4491211607738,3068.550098269962,1666.187610262293,10094.723938146464,1614.7412886594136,853.3671500969909,3364.290337762096,1401.623284248422,74.8116906830654,2366.875840677796,668.9997279562862,2639.075880922211,4274.127083194291,2038.3292658168461,1566.0245138253667,4545.547637287032,1493.2639955633504,2047.4564669683853,1980.1704889107123,16139.448190969739,851.2092874771631,4181.390846865383,3149.8419687335604,3364.290337762096,1046.8737213030165,2776.289679180212,4539.8026279379765,1142.5404079037205,3596.7647849359732,2276.8086951067594,2230.6648892190556,851.2092874771631,5213.017225024932,2336.7026066243084,1785.2269226488463,1918.910394360189,15791.157729016202,8374.105259018983,2799.9404783863242,2408.6706191250637,2243.2756538739427,4181.390846865383,1801.399707311491,3178.248288155884,2737.8724954020095,3979.769252400423,2258.216894987151,4393.076459654461,2505.8545613208053,3987.6388056967958,2372.5267933843907,1382.1980992102062,2366.875840677796,1976.5899063010663,15791.157729016202,3440.3895212884354,833.3732209201203,1382.1980992102062,2853.1829558593954,3444.449350848119,2281.1362784169996,1163.3245948162164,1201.1334646604687,4274.127083194291,2923.983217412892,1798.2300646918145,2776.289679180212,5478.442702395173,542.9896208047946,3149.087634378469,2871.3515560197143,3388.811612840128,1981.5118067476662,2817.234998108538,1647.7791627697443,1210.7294674552525,16139.448190969739,2508.362475448999,3496.8333109438663,4539.8026279379765,2767.464720965662,2711.4218044612194,1245.468713603043,1386.7492417891567,2923.983217412892,16139.448190969739,1481.6920366008649,4133.226854683911,4127.120485498813,660.4244378183508,1192.1733261408306,1474.3187254425115,4124.217016639154,3661.288007980256,2923.983217412892,3046.6240749640156,2737.8724954020095,1847.873787313732,2552.5804194525704,829.2880462799918,3178.248288155884,2336.7026066243084,2259.7846603062044,2259.7846603062044,3864.273553500449,4235.784694234034,2759.284051676595,2611.6247926642673,3149.8419687335604,3627.13515135016,3444.449350848119,2336.7026066243084,3057.63082409892,2767.464720965662,2294.210791703587,4124.217016639154,4521.7313954348065,3606.033141938084,2092.9412780330317,1466.8527583486152,2230.6648892190556,3046.6240749640156,917.582834525422,2823.6889803561858,2492.073947560467,10094.723938146464,1801.0627331962946,2871.3515560197143,3661.288007980256,5186.535678940974,2639.075880922211,660.4244378183508,1785.2269226488463,2882.4542483104724,2408.6706191250637,2092.9412780330317,827.1784075264138,3366.3738511241954,3388.811612840128,2568.247938405433,16139.448190969739,2294.210791703587,3908.610704725596,2161.875843882798,2515.174589771956,1801.399707311491,3981.803624481078,2092.9412780330317,3389.7337676554753,2763.8975236909823,2763.8975236909823,5009.34686524245,2735.000406698394,3908.610704725596,4157.199964779852,3982.6054963282763,2038.3292658168461,4005.4108700083734,20094.541383087584,2492.073947560467,1651.7067418799506,2092.9412780330317,2552.5804194525704,2281.1362784169996,2034.9083912306746,2153.7682875006217,3496.8333109438663,851.2092874771631,2034.9083912306746,668.9997279562862,2092.9412780330317,3440.3895212884354,2047.4564669683853,16185.331861256042,2882.4542483104724,2161.875843882798,917.582834525422,4274.127083194291,1493.2639955633504,4490.216326848189,2664.864027338307,4274.127083194291,16139.448190969739,2737.8724954020095,16139.448190969739,16139.448190969739,16139.448190969739,14304.925188930783,14933.455028400487,2336.7026066243084,3987.6388056967958,3580.6256854861817,16139.448190969739,16139.448190969739,16139.448190969739,5186.535678940974,14304.925188930783,14304.925188930783,3785.459371770573,4278.44068433378,2243.2756538739427,3979.769252400423,2280.4295945093386,2631.9148419889193,3596.7647849359732,2910.2899567779327,16139.448190969739,2229.116975503622,3388.811612840128,3982.6054963282763,15791.157729016202,16139.448190969739,16139.448190969739,4235.784694234034
