Feature,Importance
MAR04574F,0.198708572589603
MAR04574B,0.1892402669555521
MAR11305,0.03937110550153815
MAR08238,0.0306350342944656
MAR04416,0.021561287800366192
MAR04519,0.013513992451411161
MAR08755,0.01347516264941987
MAR08426,0.013031761133097237
MAR10981B,0.011463522074809754
MAR10981F,0.00982661992720288
MAR04520,0.00974951810771509
MAR11061B,0.009530304815128265
MAR03816,0.008976354085283328
MAR02027F,0.008474891753928123
MAR03829B,0.008374662656387444
MAR02027B,0.008149559095541582
MAR03813B,0.007805823345565749
MAR04302,0.0069302530545507345
MAR00622,0.006156924510193165
MAR11000F,0.005820537273677507
MAR06708B,0.005678720926902376
MAR03545,0.005667473491571081
MAR08764,0.005616445837337966
MAR00692F,0.005609719482974058
MAR11061F,0.005593936885057619
MAR06708F,0.005002027730552858
MAR03701,0.004963225110243857
MAR03697,0.004957727298140466
MAR03813F,0.004799173297883749
MAR03829F,0.00478738982636609
MAR03903,0.0046904690091021705
MAR11012F,0.004627271510011444
MAR03827F,0.004522474165367795
MAR00685,0.004473703457032961
MAR11139B,0.004367047129071454
MAR03827B,0.003957047454626785
MAR03555,0.0037057682914193426
MAR03544,0.003495490823198559
MAR00688F,0.003488809846865276
MAR04415,0.0032989595969234635
MAR03694,0.0031252613839667376
MAR11001F,0.0027928548658485673
MAR03690,0.0027842309047405086
MAR09943,0.0027138498003590424
MAR11136B,0.0026805654392678766
MAR03551,0.0026356767137770886
MAR11119B,0.0025877127429963656
MAR08743B,0.0025391550547799024
MAR00686,0.002529277430920957
MAR10034B,0.0025284464572823255
MAR00689,0.0024812771653171728
MAR04646,0.002438953439910942
MAR11202F,0.0023731573043657543
MAR04408B,0.0023697671872332836
MAR03747,0.0022876052821971435
MAR04776,0.0022393353977583435
MAR03548,0.0022231152770253635
MAR04652B,0.0022077894583473383
MAR10033B,0.0021904764361885105
MAR01616F,0.0021180493028220963
MAR00012,0.0021160626580806357
MAR03765,0.0020882100628362484
MAR03712,0.0020864754186346074
MAR08779,0.002076983191836568
MAR00648,0.002068276415158058
MAR03263B,0.00206453512322293
MAR04260,0.0020201025204469015
MAR00688B,0.002018774642776405
MAR03732,0.00198639001618423
MAR00687,0.001956162775092034
MAR00691,0.0019535453238929816
MAR03716,0.0019507785771614718
MAR11086B,0.0019500095274390243
MAR01649,0.0019386204074664003
MAR11101B,0.0018211799441991494
MAR11196B,0.0018028955350326626
MAR04777,0.001780270209753056
MAR06725F,0.0017607660153624663
MAR03586,0.0017436013585093125
MAR10033F,0.0017107113483121612
MAR11101F,0.0016801426242154353
MAR11093B,0.0016421228402252349
MAR05257,0.0016379637242001604
MAR11119F,0.0016265809893526075
MAR08743F,0.0016210697366409866
MAR11019B,0.0016208372252616329
MAR11058B,0.0015642746537454831
MAR11088F,0.0015310155113518837
MAR11185F,0.0015264284760763242
MAR00692B,0.001513796688308569
MAR04194,0.0015017507299508437
MAR11088B,0.0015006072432443163
MAR04091,0.0014913227463795177
MAR11109F,0.0014874926243347297
MAR03691,0.0014780359862104498
MAR04408F,0.0014768956732544604
MAR03777,0.0014713222640819427
MAR03566,0.0014658567113193714
MAR03744,0.0014645487096943376
MAR11002F,0.0014440446876655129
MAR04788,0.001421112700085303
MAR11012B,0.0014061728593616634
MAR06602B,0.0013996252054595767
MAR11107B,0.001393723915995596
MAR11000B,0.0013881213973413345
MAR11158B,0.001382893932262119
MAR08580,0.0013446540232558348
MAR04410F,0.001319320870493029
MAR00649,0.0013121258361204011
MAR04652F,0.001310623313570059
MAR07706,0.0012905969764986389
MAR01616B,0.0012835473603937414
MAR11170F,0.0012383175821392568
MAR11187F,0.0012303113791850338
MAR03940,0.001228702930825158
MAR11171F,0.0012142843660018052
MAR11109B,0.0012130251448323423
MAR07702F,0.0012053686638009635
MAR08539,0.0012004451621444258
MAR11002B,0.0011955877176267299
MAR11104B,0.0011823624205685576
MAR04410B,0.0011679433842273902
MAR00690,0.0011647453389669893
MAR11131F,0.001159831802686608
MAR11171B,0.0011491433090238116
MAR08582,0.0011376991516070544
MAR04046,0.0011312800935561324
MAR09481,0.0011247099668435473
MAR11042F,0.001115875155263525
MAR11121B,0.001095734069767349
MAR04650,0.0010917200826849162
