key	MAR03989	MAR08582	MAR08587	MAR08589	MAR04087	MAR04089	MAR04091	MAR04046	MAR04406	MAR04518	MAR04519	MAR04520	MAR04646	MAR04648	MAR04649	MAR04650	MAR04808	MAR08755	MAR04034	MAR04194	MAR03831	MAR03890	MAR03892	MAR09802	MAR03903	MAR04690	MAR06780	MAR03816	MAR04776	MAR04777	MAR08416	MAR08426	MAR08607	MAR03883	MAR04284	MAR04788	MAR04789	MAR04791	MAR07703	MAR03747	MAR03744	MAR03777	MAR03778	MAR06923	MAR03765	MAR03940	MAR06768	MAR08539	MAR04302	MAR04323	MAR04174	MAR04300	MAR07706	MAR08779	MAR00622	MAR00648	MAR00649	MAR04260	MAR01649	MAR11305
041.NoAvocado	4.444080783981964	0.1298978917952678	4.444080783981964	4.444080783981964	-0.24905934552757011	-0.24905934552757011	-0.24905934552757011	-0.09178652894886995	-0.09178652894886995	20.63249910526979	2.0987081545965225	2.0987081545965225	0.19081483422945206	0.19081483422945206	0.19081483422945206	0.19081483422945206	-0.09178652894886995	2.0987081545965225	-0.09178652894886995	-0.09178652894886995	0.03560346570391161	-10.894844934783992	-0.09178652894886995	-0.09178652894886995	-0.052070085160551234	-1.7954088309319058	-9.065580733062953	7.766398933500824	-2851.0207395012712	-2851.0207395012712	0.42620991482936427	7.766398933500824	-0.09178652894886995	-0.17200275534496162	10.228677559607874	0.3407819730028201	2.9244948522301932	0.3407819730028201	73.96280124691445	2.4282491777348985	2.4282491777348985	1.17523832333188	1.17523832333188	0.6234198076491041	0.6234198076491041	-1.7058449284048613	-9.065580733062953	-1.7058449284048613	-0.154947715224379	1.1100696457245935	-0.0011178850137692842	-0.09178652894886995	73.96280124691445	0.01352030998206301	-1.9855148668151785	-0.4750545329022507	-2.105021488566165	-0.09178652894886995	-2851.0207395012712	-1.4875226120782774
046.Avocado	9.475937530010981	-0.04998141059105628	9.475937530010981	9.475937530010981	-0.9366768355194693	-0.9366768355194693	-0.9366768355194693	0.24175528728074683	0.24175528728074683	10.424691562239955	0.598208631157695	0.598208631157695	-0.1219355715759708	-0.1219355715759708	-0.1219355715759708	-0.1219355715759708	0.24175528728074683	0.598208631157695	0.24175528728074683	0.24175528728074683	-0.04039410067894175	4.136414186626309	0.24175528728074683	0.24175528728074683	0.6464406414367111	0.6540361923581737	2.2487469858367053	0.5095945970635025	-8.457522597454608	-8.457522597454608	-0.11120325525643618	0.5095945970635025	0.24175528728074683	0.3106207598570039	0.2807749586710735	0.014898424163569257	80.93050559759112	0.014898424163569257	31.338708607473375	799.3717695868506	799.3717695868506	-2.7480957231058687	-2.7480957231058687	1.152563257776919	1.152563257776919	0.9927673907489262	2.2487469858367053	0.9927673907489262	0.6018340849855692	0.5161235755938481	-0.042558621955369635	0.24175528728074683	31.338708607473375	0.03190941951454659	5.29038019087663	0.1121655457276184	8.915393702344115	0.24175528728074683	-8.457522597454608	0.5145946820625824
047.Avocado	22.283389942430983	0.41633144838047537	22.283389942430983	22.283389942430983	0.6364616243255898	0.6364616243255898	0.6364616243255898	0.8993447247118667	0.8993447247118667	19.19037964694962	1.407164534769301	1.407164534769301	0.26815592448159153	0.26815592448159153	0.26815592448159153	0.26815592448159153	0.8993447247118667	1.407164534769301	0.8993447247118667	0.8993447247118667	0.02397275945270221	1.111920682383923	0.8993447247118667	0.8993447247118667	0.5494409628692051	0.013140587757312939	2.6936242277675433	-0.3612224140276778	1.685823185276624	1.685823185276624	0.05140792369913833	-0.3612224140276778	0.8993447247118667	0.018318910185683348	1.932513614978627	-1.4383299463555417	-0.7036342882899596	-1.4383299463555417	-8.017094524190673	2.837542703589526	2.837542703589526	3.8495820295334413	3.8495820295334413	2.0635841954350815	2.0635841954350815	1.931079074769356	2.6936242277675433	1.931079074769356	0.2343787803817408	0.07815942277644208	0.004368193093230928	0.8993447247118667	-8.017094524190673	-0.1247334675901118	0.26433408101192524	0.30929954259050507	3.233111797142044	0.8993447247118667	1.685823185276624	0.6833581628536369
048.NoAvocado	21.250460501239722	0.7594439111038169	21.250460501239722	21.250460501239722	0.20555369320175235	0.20555369320175235	0.20555369320175235	1.442739894223903	1.442739894223903	18.14333127511401	-0.560186112638316	-0.560186112638316	0.34520609282079134	0.34520609282079134	0.34520609282079134	0.34520609282079134	1.442739894223903	-0.560186112638316	1.442739894223903	1.442739894223903	0.01687908133931879	0.6931256313099547	1.442739894223903	1.442739894223903	0.8275515056082616	0.027955818845111433	-9.005861539039229	1.817601588599237	-8.118792429468755	-8.118792429468755	0.03666500745996889	1.817601588599237	1.442739894223903	-0.012052983593635335	0.42460431097754836	-0.44240983201723383	-2.2359738921922907	-0.44240983201723383	5.531282247672276	-6.534601132653429	-6.534601132653429	-5.773616367703474	-5.773616367703474	-3.6466158968696103	-3.6466158968696103	4.347865685141303	-9.005861539039229	4.347865685141303	-0.6608232248977036	0.0182393462268236	0.09046680435283086	1.442739894223903	5.531282247672276	0.18078990643097792	0.38807211755703735	-1.6515705427307796	-0.6054842794341414	1.442739894223903	-8.118792429468755	1.0705829507754312
050.Avocado	9.511487668175679	1.353025876592309	9.511487668175679	9.511487668175679	0.02805158064890819	0.02805158064890819	0.02805158064890819	0.3192141405457184	0.3192141405457184	15.085442596986555	0.9673501554891503	0.9673501554891503	0.07643892101593976	0.07643892101593976	0.07643892101593976	0.07643892101593976	0.3192141405457184	0.9673501554891503	0.3192141405457184	0.3192141405457184	-0.11653651804829901	3.1326933020273837	0.3192141405457184	0.3192141405457184	0.7074823356970932	1.3031260996616854	0.4919446371290952	3.647039239005255	1.34126216514891	1.34126216514891	0.06599905019565701	3.647039239005255	0.3192141405457184	-0.0026659787609074866	2.9658638746385027	0.18006916580516316	5.54924276501128	0.18006916580516316	57.85901740409058	0.5811739347830094	0.5811739347830094	0.592676793788711	0.592676793788711	0.2970681779556449	0.2970681779556449	1.3798134317473096	0.4919446371290952	1.3798134317473096	0.07893235677775542	-0.03377548662855596	-0.03807885928477066	0.3192141405457184	57.85901740409058	0.017283390642740173	0.4079306046804909	1.4449430659965354	0.6920687904822942	0.3192141405457184	1.34126216514891	0.9612437991145157
056.Avocado	3.091441109643299	-0.11636126361979139	3.091441109643299	3.091441109643299	-0.38971188380190935	-0.38971188380190935	-0.38971188380190935	1.4242135190429737	1.4242135190429737	25.74525283484147	1.3377622188860436	1.3377622188860436	0.03501134759996627	0.03501134759996627	0.03501134759996627	0.03501134759996627	1.4242135190429737	1.3377622188860436	1.4242135190429737	1.4242135190429737	0.00607471800703467	0.7021419096428521	1.4242135190429737	1.4242135190429737	0.8957623176422744	0.03675082068735671	2.694933446777	-0.2677526336552631	7.903358475235554	7.903358475235554	0.021226080243065312	-0.2677526336552631	1.4242135190429737	0.018398148395427912	3.386374595865471	0.2108187170984104	4.775928941565899	0.2108187170984104	57.6506186240722	2.2076219982715606	2.2076219982715606	2.5346629506166694	2.5346629506166694	1.4679008401645408	1.4679008401645408	0.9230227388490413	2.694933446777	0.9230227388490413	-1.5655261372160014	-0.011752054442313952	0.10792175655200915	1.4242135190429737	57.6506186240722	0.017345867639700342	0.36883602444474506	0.8278379256635875	1.2079659182060414	1.4242135190429737	7.903358475235554	1.024392362580891
060.NoAvocado	-1.8734868849251025	-0.4393763210119959	-1.8734868849251025	-1.8734868849251025	-0.283946733237221	-0.283946733237221	-0.283946733237221	1.3080789907448345	1.3080789907448345	5.4291076268741	1.2122810743934702	1.2122810743934702	0.22895669083309078	0.22895669083309078	0.22895669083309078	0.22895669083309078	1.3080789907448345	1.2122810743934702	1.3080789907448345	1.3080789907448345	0.01944338008673605	0.764479826581871	1.3080789907448345	1.3080789907448345	0.6635619957251617	0.05117783391111627	6.824138604079165	-3.188753304679785	3.168145714276769	3.168145714276769	0.07224842314616432	-3.188753304679785	1.3080789907448345	-0.02696366226004457	1.0771719446408303	-0.2617574607553213	-3.7299869433040183	-0.2617574607553213	624.3365082364223	3.1746254531136544	3.1746254531136544	4.392050160806396	4.392050160806396	1.5866862933182406	1.5866862933182406	0.7399992149544	6.824138604079165	0.7399992149544	-0.302958135286043	0.08900128142981331	0.04991872475846152	1.3080789907448345	624.3365082364223	0.0016017003439775176	0.01801175011857292	2.841146170894372	0.3519706272927194	1.3080789907448345	3.168145714276769	1.2049619103859208
063.Avocado	8.225611631122959	0.5691670527683945	8.225611631122959	8.225611631122959	-0.006417231488983564	-0.006417231488983564	-0.006417231488983564	-0.34088534628600414	-0.34088534628600414	-21.2253419095103	-2.3014405293134024	-2.3014405293134024	0.3427195882359275	0.3427195882359275	0.3427195882359275	0.3427195882359275	-0.34088534628600414	-2.3014405293134024	-0.34088534628600414	-0.34088534628600414	0.7443029749380128	-2.9335376568548535	-0.34088534628600414	-0.34088534628600414	-0.3181551027123376	-0.2949123964333795	11.971137954626474	3.8361773130921546	3.5191071299755143	3.5191071299755143	0.07920210345752107	3.8361773130921546	-0.34088534628600414	0.0450644291248935	1.633623134724624	0.23754847864717865	4.237486852681333	0.23754847864717865	9.376352613521078	3.785531068671827	3.785531068671827	1.0262605728960947	1.0262605728960947	0.7755590790524358	0.7755590790524358	0.47289547172452245	11.971137954626474	0.47289547172452245	-0.4347676248592685	-0.10365175911955396	1.459923568589286	-0.34088534628600414	9.376352613521078	0.10665127915069658	1.9168023377600119	2.103760517587186	0.4753392753785993	-0.34088534628600414	3.5191071299755143	1.5393534341668857
064.NoAvocado	8.393948180154142	0.08291350623334716	8.393948180154142	8.393948180154142	-0.6465215496058591	-0.6465215496058591	-0.6465215496058591	0.6014151169647436	0.6014151169647436	4.608620094317983	-0.2425355860120212	-0.2425355860120212	-0.5304760505175491	-0.5304760505175491	-0.5304760505175491	-0.5304760505175491	0.6014151169647436	-0.2425355860120212	0.6014151169647436	0.6014151169647436	0.03235654520665208	1.662745035487065	0.6014151169647436	0.6014151169647436	0.3732350382080221	0.006301074076018387	2.5434597349859556	-1.1196789287330908	-1.4209388567167058	-1.4209388567167058	0.04647151140748793	-1.1196789287330908	0.6014151169647436	0.7083334843519695	2.1731318693099233	0.9272857517883732	1.1055454527775712	0.9272857517883732	6.612924966772673	3.016204032030259	3.016204032030259	3.501695057051693	3.501695057051693	2.093299488123913	2.093299488123913	3.5086492856619214	2.5434597349859556	3.5086492856619214	0.27063671041701753	2.6172853019847735	0.545733627443946	0.6014151169647436	6.612924966772673	0.15121901503867102	0.8652317334241763	0.03945005429978718	25.348507568604152	0.6014151169647436	-1.4209388567167058	-0.03220863973296657
071.Avocado	10.253892075307512	-0.0008487054540546273	10.253892075307512	10.253892075307512	-14.454687567173277	-14.454687567173277	-14.454687567173277	2.003030635267482	2.003030635267482	-199.2451388719348	1.8127009821037665	1.8127009821037665	0.013152578994802355	0.013152578994802355	0.013152578994802355	0.013152578994802355	2.003030635267482	1.8127009821037665	2.003030635267482	2.003030635267482	-0.39256559454538853	0.49924348753980063	2.003030635267482	2.003030635267482	2.4632107529967775	0.9516439484978885	1.0078235166547895	1623.672281147839	-39.0696912635632	-39.0696912635632	0.22953347772002897	1623.672281147839	2.003030635267482	0.11258132093940613	0.7595782562259965	3.619063840914396	0.30007218819073705	3.619063840914396	1.3588093396304624	1.021693698332534	1.021693698332534	1.722246148682555	1.722246148682555	1.0336162521834886	1.0336162521834886	1.9392739594500574	1.0078235166547895	1.9392739594500574	-11.45423610024892	-0.00982879346593524	-35.52053940375504	2.003030635267482	1.3588093396304624	0.735938421112087	2.415592500186102	-0.00307896363698044	-324.7846086875864	2.003030635267482	-39.0696912635632	0.5129260160124118
