key	HMDB0000011	HMDB0000020	HMDB0000056	HMDB0000067	HMDB0000112	HMDB0000115	HMDB0000119	HMDB0000122	HMDB0000123	HMDB0000131	HMDB0000132	HMDB0000134	HMDB0000143	HMDB0000148	HMDB0000149	HMDB0000156	HMDB0000157	HMDB0000158	HMDB0000159	HMDB0000162	HMDB0000163	HMDB0000167	HMDB0000169	HMDB0000172	HMDB0000182	HMDB0000187	HMDB0000191	HMDB0000195	HMDB0000209	HMDB0000210	HMDB0000211	HMDB0000214	HMDB0000220	HMDB0000224	HMDB0000226	HMDB0000243	HMDB0000254	HMDB0000262	HMDB0000283	HMDB0000289	HMDB0000292	HMDB0000294	HMDB0000300	HMDB0000301	HMDB0000511	HMDB0000517	HMDB0000535	HMDB0000573	HMDB0000574	HMDB0000626	HMDB0000641	HMDB0000646	HMDB0000660	HMDB0000666	HMDB0000673	HMDB0000687	HMDB0000754	HMDB0000763	HMDB0000806	HMDB0000826	HMDB0000827	HMDB0000883	HMDB0000892	HMDB0000929	HMDB0000944	HMDB0001138	HMDB0001160	HMDB0001251	HMDB0001488	HMDB0001858	HMDB0001893	HMDB0002003	HMDB0002212	HMDB0002259	HMDB0002356
125.Avocado	10.745501413514472	-0.43948789857741843	1.1543743407440132	-908.411917401809	35.51406531439813	2.3735295929839992	82.59399521410205	-198.62031176452206	38.91812899955639	-172.08127516092782	5.546957443976986	51.36329205714421	-78.29135046054056	-85.27738469373571	74.3655870964961	-16.815385714832367	101.54813957461901	128.233407743021	97.2279544905063	4.19700180180487	-177.10439618713102	60.96528432060743	-24.33141421270667	124.98557614854595	-259.4071033430518	40.66641628263985	-101.11105218779247	8.504789414751844	39.20585189488736	2.9476421097929624	25.692143028961674	-42.069532232424116	12368.801824019063	-6.03673471247585	-1.9852224448516989	-2.09177359695377	-6.912965249859411	127.75631901899413	356.79131425308833	2.7217135273105697	112.50126812358124	-1.7741135110990618	201.94926228060797	-6.819205694224344	1.192992719988485	1.4523237742108719	5.695691741931601	-1312.0456338160911	-3.1360621193944134	-166.90494104438767	209.96887989890809	65.87916368724343	-27.875274261689697	-0.06998503683098067	-1239.988889132959	256.0156382111886	0.2777358657603375	40.32119863167848	50.96797012236772	108.38552901824522	25706.147236805708	186.20331529337693	243.83110760436875	10.87672252661163	229.85993414658031	50.64255558040901	-11.732048741255205	26.552465140939788	-37.07463383786957	80.13325782359601	-15.903160979177017	172.50021753535003	413.5946160920987	55.70862706762475	50.90897861035972
129.Avocado	-0.8771988647457665	79.57430956943162	7.210458935568823	9464.003742530409	9.809373231033307	-12.962955061343056	-375.63247821383425	9708.610267984988	191.89685933346095	-87.45939662304647	3.879974105717195	1.077368934567109	-13.01545018045313	-1368.4824124352826	-16.8981069579998	-12.546269732962042	152.5716536634568	379.0514516593149	337.1868610927132	41.8812544732204	313.0307919833621	186.60956192650738	-13.433650984296705	285.1407913631998	665.9786252091557	122.1698866049163	427.4656837995858	41.01063527582014	14.778287905966295	38.80239567376948	17.27228391781877	-35.0130673413656	-4408.788254511673	0.0829390299830095	-0.32560637889871913	-0.3045446939117218	3.6716172832946086	-4.302904156735856	739.9070522606721	-90.29927856290816	-51.41456092394529	-3.364464463019555	-23.168911651727427	19.79727485688714	-6.922630837401894	9.595291262950271	176.8254498890347	-4770.916698597435	11.35214613642758	-477.14176117520236	50.9049707650496	-169.21266096873262	18.224544024422002	27.228040589068872	-143.24369957001022	265.7107284066906	-0.3543185636139682	-39.78930458336553	-272.48693758112216	-536.8832945026743	-12019.995205394796	152.49570206287117	633.8581737942743	82.78604700566459	-376.4352533301308	59.13517838469069	-46.286470120285905	-46.40204092913302	17.187266413249205	163.535555264096	-77.66921172707721	-202.43998683894188	-411.8730316288829	-79.45946378013879	-35.934448243109436
131.NoAvocado	2.982061341092609	-9.880077698025303	-14.342337791537737	-6357.951986458071	30.604106677158633	31.81741541722132	-521.3241572476011	4052.7082621887394	216.76078995916401	280.1629246918693	8.377819031193914	7.925596373263096	-109.88184911706105	163.6943313158671	71.9932244580161	63.602434617110866	64.23569370767848	226.42965954315468	107.54314119969067	23.554677701227803	-524.9673605700863	134.24536035090404	29.211156419054607	144.60473091282373	261.0644431118149	125.69124851044086	-119.16861398568201	40.164401414740816	-186.9165466318163	11.182739904268997	10.485838017831604	-3.653211126023162	-3458.5880845369043	26.64015750673855	-9.253096497860827	2.9963833842108496	772.9102677898027	8.250076371050739	783.2684651237116	6.648913882624281	91.62526605948031	11.80171086360491	81.58653756817777	-0.573833091208252	-2.6783932605340004	-7.315349831388751	5.378549074059475	-1305.0485075329811	-5.648284970889426	-495.0397033230954	1368.9056140088055	610.2085288474503	208.47408090020082	0.941473168689384	-243.20919899599855	193.06071527806165	-0.614221876434989	17.157664041887852	-62.09226646438222	-7.839365550057515	-3118.987724944007	148.09628571896954	708.3531687009876	30.933259883494724	-35.016030480582785	179.5839847961664	-7.108243135012375	-42.854786874210255	32.54127616572047	10.208905585301954	-63.54876900448504	-35.691293372522104	-76.82498147198254	-38.68823235432571	-5.609835361994477
132.NoAvocado	3.9038831072801905	105.63552550581434	-8.375711789637974	4670.654692466731	380.60813209319986	-7.047630752680398	33.73698043314802	6789.028392752625	552.2788644	293.6128183928943	20.175868009210223	1.638403381316941	-93.55501124273789	-45.08767405678907	133.9381085351084	-11.073423305434272	190.41491329270247	940.2335701054157	640.5622167525676	109.72184514103058	-1363.900861529627	457.9472484349029	34.52042768108919	777.7795628225009	1282.741171923179	462.31538752546214	370.1553602048987	38.75535876530337	-183.73377724746817	12.35535416257693	26.93256912244056	-26.195001577223106	10752.501874943886	44.47792357798582	-6.038936712395958	2.4965868281897157	33.87960883905368	110.27455385837742	994.6273082503378	16.449859304592785	119.61173836221943	7.917843849232583	225.7673934520796	19.284233560827506	-2.399236677827583	17.225678832095216	-26.697223495141667	193.47575202547387	16.0441486213114	1416.8164054057056	867.5450737548441	215.68899730648394	286.45993767004285	3.2370443199303933	-163.7108136207636	935.7775693246488	1.444285334828991	-45.257221892767404	447.56707098718925	85.20484854449467	4538.282173547019	797.5939677010571	-8.476917090998782	151.31113619675233	-91.65616574066698	-56.22298925722012	8.002348862850281	10.488771390706603	-58.58941951965821	20.59947871804094	-7.00898096701151	-16.096208019248394	94.45986568366052	89.0266832819737	8.102340546801774
133.NoAvocado	-5.986332448796297	7.649009088360065	12.928313681038462	-193.28367675365246	7.44743196334349	1.5615261487041217	-111.44422937327238	-209.2232709099768	88.06873351917865	-494.01647625660934	6.209645686748643	-7.138042424707567	11.108136850000008	-367.25392091587395	78.69062735959929	4.363301628083501	1.4850512366139412	134.1004284735178	148.96793038639058	20.033448102291455	-33.834358641925675	56.93999429514551	-21.561604737485613	178.73664050594252	-80.43680754151694	45.91902324638973	-189.40504245348112	-5.01618847253016	-2.5018512581065977	11.704047028412441	6.4210651756406705	4.351286766418095	7339.9147804424865	-7.932714177743324	-5.986107565385797	0.5808253542812185	-8.275075960229856	18.000254462163355	107.54299837837124	17.339264638244504	6.147082666864279	4.360825193406353	82.73758329461606	24.709958300733444	-11.56674812469393	-0.14890757640982866	45.32147215843773	-806.9647018387186	-1.002307638223498	283.8893097999668	277.6947533	-26.717010663413333	74.10818771471266	31.308619370686493	-1124.015856432701	264.4338149724497	0.026585097106178488	-0.13952754349852145	57.72686230790191	744.5982918359775	83738.76869337089	214.94175056	353.22777540153436	7.035530047394811	734.9569486224652	-8.503688164893909	58.6893405533542	33.76796974018555	-50.464954844312444	37.129967054798875	306.09247856612944	215.6802021158225	423.52739236545835	118.97055340964275	49.15879590611011
134.Avocado	89.10700674229504	-48.002024534595684	-95.95126101283117	4098.483022630468	-388.5336617539671	82.23946584641949	463.0439703535363	14601.276138686126	112.50177848402073	1510.934734474382	20.85111447560326	7.928341187914935	-176.0157123844984	181.58824205275522	146.52970608151043	-3.823187715464556	245.63042041185486	50.45227097173394	26.93619686283283	-16.971690115275635	-1154.238554064407	56.32393657536843	233.89236303589936	-69.60104818580885	50.997577501815556	45.425283096045696	-137.0489345441121	151.12689041915976	144.28417013895148	169.19057188548908	202.02820604077783	2.2102350951505945	19533.38573094287	44.15727174293146	0.3095098020005999	9.911334844190888	-4390.688721554772	54.26242101608813	2175.014115244052	0.026796817886646358	155.4170151694255	-4.257532234128643	256.74563648363846	-0.6965812482857963	-1.2292167657638515	-1.328011831233639	84.88249696246606	9843.93090962988	-14.65332619001881	3227.551295140396	369.9341634036816	169.91349994965802	636.552368213399	18.72631055292857	3721.3040880624294	-122.85716850370888	15.300710223660845	9.535036054871988	135.23213111849662	226.9318294964122	20187.290629909563	-477.4784242935913	964.0704997087059	14.938750631601431	607.2782336747691	267.74407931402277	74.3924564575473	51.18355037285088	151.10810028578777	5.852294157577973	39.42290549908245	380.27963405514663	560.7171405800946	352.16786713167727	79.70169934031841
138.Avocado	-37.059884095303914	23.491291256381515	-13.5391548417549	45592.39216399691	54.335235921045516	-13.131764638996827	-165.14889545054587	16674.477517604875	128.4698948813761	-2509.219069654193	-0.06221205655158002	11.894568400129714	-611.8977335217706	-1354.065000482614	-31.328713634712607	-76.93428370289016	20.83691388854274	420.7850229242712	285.00428559363866	73.39275982888809	1306.8531337575891	-9.65272858678992	-7.289132495847639	314.14478539765906	331.6712992198775	115.71503700653412	-399.09251801276696	42.45703975577773	-74.30872974203078	17.8447986910454	23.450515462681878	-148.13178720223888	17169.818001439373	-1.8955558733229694	0.1235191010499061	4.56028268008237	62.1600959411972	-30.203080698996025	213.87826650453417	-160.654845333859	-168.53789917873124	-18.099453012057385	-145.8717676059809	-0.7960691261352153	12.190145695609136	-15.505891832158007	-10.655759249196592	-12969.235321996777	-17.668521743927464	-220.3004646906238	102.25412612163427	276.84961668795034	-189.34055005745765	-0.8994634117055353	-9088.089280437787	390.6437091161355	-2.665104808887465	-32.99579048635391	379.8253801014919	-347.2572288844967	18370.038462999997	182.47187264880625	1427.8696070007632	101.35215275859801	-51.63050034240723	19.038923694132848	-100.63022003020423	18.186284827186086	-27.614228485343745	393.9341396070425	38.94168234844818	-34.27654267885606	236.4886420573879	128.53785361915993	-2.800172135111353
149.Avocado	-0.020659302868299534	-10.870743035332872	-1.9951308218434018	2332.085245692556	8.788678762188486	-6.391676207303217	-531.5965045886139	-1733.6890817149672	133.69681759977954	-166.1423411023071	4.2833703022633065	-1.8053086898661066	38.03377243368378	-17.87631468471301	20.182035062784138	-8.755813880137236	23.28914062943884	48.01959295255844	106.87847621500971	19.253536432251476	-2.6217411788282163	81.62394463862577	11.401109638509666	110.8407894141341	238.75018794911952	65.8319782393647	158.71857282886623	4.387234053865092	-257.1044504788198	1.5629363469919841	6.046181233193341	-13.53716241209499	6443.347498142137	9.603765880608872	18.83050298243081	-0.5316880984992132	-2.8400478872350163	46.048938306008814	510.60004182407647	-33.42749496121458	-28.638151450865934	4.574209836263962	59.67777684871223	5.443310386939458	16.91671799892323	0.3824631626412067	-72.59894218018663	3677.1151728942605	6.63103207525642	-1397.3354422459606	-41.08462529405898	-131.0760426982143	55.30970998607387	-14.401195549965305	-1164.2772478937752	252.40987844395036	-1.6180053975322513	-38.42481320926339	1160.539835204836	1007.3029388952151	8059.638700118212	123.10219074639559	162.21340630307932	7.651417753657437	255.36396524502857	12.133487401333053	9.9225165980124	54.51279991699607	-8.82653813072777	42.45788535805034	28.76629583014281	103.28344720548455	145.38755365228275	254.30756576218175	38.599482538342876
152.NoAvocado	1.6508786082918836	72.65361469124767	-1180.0847205817	7757.381481236862	-0.7787119485712175	6.335514612542113	7.259190119232585	-1187.7120853210854	41.51674058593915	-208.60985306671012	20.49505729778961	-4.372755630135625	-7.934090046242346	-94.37642421701969	2.2355309554329637	18.843333593703484	62.345082014544055	3.8879209837248254	106.18024478348201	-38.05867341610754	-586.6911514137566	10.224432157837299	-73.19538257193544	-42.376316831513236	-53.25126578816389	-32.400420766572296	107.46062332632032	107.29030711811619	-94.38635912906886	-30.330709086284628	5.692080474394984	-93.60335385114074	17237.11377663871	33.48029580921217	0.18968979994251706	1.734864993685509	27.156097683692387	6.6796160695665066	44.943488082057684	-58.50810829242024	-126.39745219845011	-1.937503366981388	144.06698291484088	9.21967745834462	121.45317466671649	1.1461011758987745	-46.20107994965831	1425.994070846122	-12.699185333378306	-1649.2403468356079	78.71575281971832	121.80423717856007	-116.82971339081305	-18.3303705543864	-491.0014937543792	-85.36311318359753	0.3693325437534103	6.640597604642549	2961.0671301864504	470.4159171216304	2214.780257126613	-39.10437606047475	175.2539980707276	42.746837547980164	-554.1266177667387	58.11311370022372	7.366284562780077	29.250972109793295	-118.8785499396897	51.74435243351226	13.187005473435221	-118.04996054214443	-170.48568220885568	246.88557058683406	-14.734410939337064
