Feature,Importance
MAR07626,0.07828035282935686
MAR05132,0.062345279548393674
MAR07621,0.06109665174084078
MAR02023,0.05975228214387486
MAR04191,0.059465000277836376
MAR03832,0.05722939145344817
MAR06924,0.0192410850372698
MAR03167,0.01601445294763685
MAR07706,0.013428628573065713
MAR08416,0.011515615237542614
MAR04690,0.011349304281244293
MAR04810,0.010681772677730135
MAR07703,0.010605778116189927
MAR04646,0.010598525783496331
MAR04648,0.009655858144377591
MAR08098,0.007950821868241182
MAR04284,0.007669004454114219
MAR08628,0.0075217295174900565
MAR03831,0.007130800968022594
MAR04649,0.0069673813641555355
MAR04042,0.006820562599511541
MAR03862,0.006703951188494261
MAR04650,0.006456385528306132
MAR08779,0.006444232827894911
MAR03811,0.005910268544294453
MAR04302,0.005542714378140717
MAR06476,0.00539189642614461
MAR10460,0.0053591898401649015
MAR04416,0.005197411981673424
MAR06477,0.005035122642003704
MAR05134,0.004975506433190738
MAR12111,0.0048229884607040785
MAR04606,0.004726380842743177
MAR00779,0.004635070470231719
MAR08626,0.004589121420316421
MAR06790,0.004524153334269938
MAR04560,0.004493587370336071
MAR00748,0.0043281994053494515
MAR06791,0.004179872222352204
MAR02258,0.004101202470008384
MAR03903,0.004076667180244884
MAR00448,0.004044044356500855
MAR06601,0.003998984081473502
MAR08139,0.0039633002459389935
MAR09530,0.0038538930644929207
MAR12993,0.0036174050949023427
MAR01079,0.0036140991817050164
MAR00328,0.0035750148741364196
MAR08780,0.0035665982295477144
MAR04172,0.0034903275425335377
MAR03701,0.0034101335789222657
MAR06768,0.0033529764505917637
MAR04688,0.0032936501566343357
MAR08539,0.003291429389309221
MAR04605,0.003260220401566669
MAR06780,0.0032512626313213385
MAR01497,0.0031839117530468542
MAR00681,0.0031719434366591285
MAR06778,0.003164726197290727
MAR00651,0.00308232072150761
MAR00051,0.003081675326962785
MAR07606,0.0030787218078119133
MAR04437,0.003060083501975274
MAR00238,0.0030127482514304125
MAR00683,0.0027852751016632445
MAR09797,0.002762140613898553
MAR00010,0.00273314143019773
MAR00342,0.002719058977884595
MAR06846,0.0026320198334566706
MAR11305,0.002561518351764818
MAR06983,0.00254460673425302
MAR03787,0.0025047790938909995
MAR04493,0.002478800111460265
MAR04712,0.0024752695750982294
MAR08133,0.0024672055996666034
MAR04564,0.0024638589203281906
MAR03697,0.0023592959909706814
MAR00197,0.002328664232224604
MAR04627,0.0023125180817915106
MAR01830,0.0022722766103748116
MAR04198,0.002247058823529412
MAR00450,0.0022152765989266066
MAR04787,0.0021507696965874564
MAR12188,0.0021442496393278237
MAR04607,0.002139630582042028
MAR00268,0.002117477069983666
MAR06923,0.002088383838383838
MAR07704,0.00207813587473157
MAR00679,0.002058701569202564
MAR09553,0.00203834668695567
MAR00610,0.001990644111052101
MAR04296,0.0019524955594269677
MAR03765,0.0019119095392892663
MAR01535,0.001899139139139139
MAR07322,0.0018714015376488993
MAR03778,0.0018623234081901704
MAR08141,0.0018596430986760003
MAR03598,0.0018391524854421818
